ROWID	_StaticName|TEXT	_Class|INTEGER	_SkinName|INTEGER	_AniName|INTEGER	_ActName|INTEGER	_CamName|INTEGER	_Press|INTEGER	_SizeParam1|INTEGER	_SizeParam2|INTEGER	_Material|INTEGER	_Weight|DOUBLE	_Height|INTEGER	_RotationAngleSpeed|DOUBLE	_PressLevel|INTEGER	_TwoPassAlpha|BOOLEAN	_RandomFrameSummon|BOOLEAN	_throughpass|BOOLEAN	_ContentsID|TEXT
80309		80	68837	68829	68846	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85001	Pet_Hound	81	2550	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85002	Pet_Bulldog	81	2551	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85003	Pet_Halloween	81	14249	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85004	Pet_Cat	81	14254	14297	14298	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85005	Pet_Gamania	81	14283	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85006	Pet_Cat	81	15354	17457	17456	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85007	Pet_Manti	81	18199	18198	18197	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85008	Pet_Colo	81	20558	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85009	Pet_Lesser	81	22505	22506	22507	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85010	Pet_CrazyDug01	81	23326	23327	23328	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85011	Pet_BabyGirl	81	26245	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85012	Pet_BabyGirl	81	26430	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85013	Pet_Halloween	81	26485	26486	26487	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85014	Pet_BabyGirl	81	26683	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85015	Pet_BabyGirl	81	26684	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85016	Pet_BabyGirl	81	26690	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85017	Pet_BabyBoy	81	26707	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85018	Pet_Basilisk	81	26769	2872	27049	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85019	Pet_Hound	81	27942	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85020	Pet_Manti	81	27940	18198	18197	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85021	Pet_Cat	81	27941	17457	17456	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85022	Pet_BabyBoy	81	28058	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85024	Pet_BabyGirl	81	28402	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85066	Pet_BabyBoy	81	40534	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85067	Pet_BabyGirl	81	40555	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85025	Pet_BabyGirl	81	29467	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85026	Pet_BabyGirl	81	29468	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85027	Pet_BabyGirl	81	29469	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85028	Pet_BabyGirl	81	29470	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85029	Pet_BabyGirl	81	29471	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85030	Pet_BabyGirl	81	29472	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85031	Pet_BabyGirl	81	29473	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85032	Pet_BabyGirl	81	29474	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85033	Pet_BabyGirl	81	29475	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85034	Pet_BabyGirl	81	29476	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85035	Pet_BabyGirl	81	29477	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85036	Pet_BabyGirl	81	29478	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85037	Pet_BabyGirl	81	29479	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85038	Pet_Movie	81	31546	31545	31544	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85039	Pet_Hound	81	31800	2872	3287	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85040	Pet_Cat	81	31902	14297	31901	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85041	Pet_BabyBoy	81	32648	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85042	Pet_BabyBoy	81	32669	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85043	Pet_BabyBoy	81	32690	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85049	Pet_BabyBoy	81	34002	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85052	Pet_BabyBoy	81	33876	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85053	Pet_BabyBoy	81	34065	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85054	Pet_Cat	81	34257	14297	14298	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85055	Pet_Cat	81	34284	14297	34285	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85056	Pet_BabyGirl	81	34784	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85057	Pet_Cat	81	35066	14297	14298	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85058	Pet_BabyBoy	81	35611	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85059	Pet_BabyGirl	81	35634	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85060	Pet_MecaHound	81	36517	2872	27049	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85061	Pet_BabyGirl	81	38062	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85062	Pet_BabyGirl	81	38063	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85063		81	38313	38312	38311	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85064		81	38316	38315	38314	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85065	Pet_BabyBoy	81	39545	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85068	Pet_BabyGirl	81	40758	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85069		81	40925	40926	40927	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85070		81	40928	40929	40930	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85071	Pet_BabyBoy	81	41350	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85072	Pet_Cat	81	42136	17457	17456	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85073		81	42327	42328	42329	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85074		81	42744	42742	42743	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85075		81	42747	42748	42746	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85076		81	43106	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85077		81	45300	38312	45301	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85078		81	45302	38315	45303	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85079	Pet_Cat	81	46823	14297	14298	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85080	Pet_BabyGirl	81	47220	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85081	Pet_BabyBoy	81	47221	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85082	Pet_BabyBoy	81	47527	2575	2892	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85083		81	49016	49015	49014	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85084		81	49019	49018	49017	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85085		81	49020	49018	49017	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85086		81	49021	49018	49017	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85087	Pet_BabyGirl	81	49044	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85088	Pet_BabyBoy	81	49032	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85089	Pet_BabyGirl	81	49304	49306	49312	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85090	Pet_BabyGirl	81	50319	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85091	Pet_BabyBoy	81	50296	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85092		81	50818	50819	50820	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85093		81	50821	50822	50823	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85094		81	52941	31545	52942	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85095		81	53326	53325	53324	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85096		81	53329	53328	53327	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85097	Pet_BabyBoy	81	53415	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85098	Pet_BabyGirl	81	53893	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85099		81	53954	42328	42329	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85100	Pet_BabyGirl	81	26245	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85101	Pet_BabyGirl	81	26245	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85102	Pet_BabyBoy	81	28058	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85103	Pet_BabyBoy	81	28058	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85104	Pet_BabyBoy	81	54112	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85105	Pet_BabyGirl	81	54111	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85106		81	55913	55912	55911	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85107		81	55916	55915	55914	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85108	Pet_Cat	81	57557	17457	57577	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85109		81	57961	50822	50823	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85110		81	58257	58264	58263	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85111		81	58260	58259	58258	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85112		81	59165	53325	59164	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85113		81	59167	53328	59166	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85114		81	60749	60748	60747	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85115		81	60751	60748	60750	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85116	Pet_Cat	81	61170	17457	61214	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85117		81	62009	62148	62150	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85118		81	62012	62149	62151	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85119		81	62511	62512	62513	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85120		81	62550	42328	62551	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85121		81	63061	63062	63063	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85122	Pet_BabyBoy	81	64397	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85123	Pet_BabyGirl	81	64395	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85124	Pet_BabyBoy	81	65212	28057	28056	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85125	Pet_BabyGirl	81	65211	26244	26243	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85126		81	65252	65251	65250	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85127		81	66826	66825	66824	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85128		81	67480	67479	67478	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85129		81	68299	68298	68297	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
85130		81	68922	68921	68920	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
90000	CrazyDug_LowDarkLair	10	2552	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90001	Goblin_Xerxes	11	2286	2575	2892	3362	0	35	0	0	1.0	100	720.0	0	true	true	false	
90002	Goblin_Spartan.skn	100	2553	2575	2892	3362	0	35	0	0	1.0	100	720.0	5	true	true	false	
90003	Goblin_Judge	11	2554	2575	3288	3362	0	35	0	0	1.0	100	720.0	0	true	true	false	
90004	SpittlerGreen	10	2401	2791	3289	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
90005	CrazyDug_Christmas_Santa	10	2555	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90006	CrazyDug_Christmas_Rudolf 	10	2556	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90007	CrazyDug_first_anniversary	10	2557	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90008	CrazyDug_Saruhigesan	10	2558	2774	3290	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90009	Npc_Event_Swim	100	24586	24584	24583	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90010	Npc_Event_thx	100	29736	29737	29738	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90011	Npc_Movie_Lambert	100	31811	31809	31808	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90012	snowman	10	35306	35307	35308	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
90013		100	36671	36670	36669	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90014	Npc_Alice_Lucita	100	37934	37932	37931	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90015		100	43413	37932	37931	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90016		100	45891	37932	37931	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90017		100	48019	37932	37931	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90018		100	49095	37932	37931	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90051		10	2511	2774	22480	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90052		10	2512	2774	22481	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90053		10	22430	2774	22482	0	0	20	0	0	1.07	100	720.0	0	true	true	false	
90054		10	22431	2774	22483	0	0	35	0	0	1.07	100	720.0	0	true	true	false	
90055		10	2511	2774	22484	0	0	35	0	0	1.07	100	720.0	0	true	true	false	
90056	NPC_King_Red_CrazyDug	100	22431	2774	22483	0	0	35	0	0	1.07	100	720.0	10	true	true	false	
90062		10	36385	2774	36461	36401	0	10	0	0	1.07	100	720.0	0	true	true	false	
90063		10	36382	2774	36458	36403	0	10	0	0	1.07	100	720.0	0	true	true	false	
90064		10	36384	2774	36459	36400	0	20	0	0	1.07	100	720.0	0	true	true	false	
90065		10	36383	2774	36460	36402	0	35	0	0	1.07	100	720.0	0	true	true	false	
90066		10	36385	2774	36462	36401	0	35	0	0	1.07	100	720.0	0	true	true	false	
90057		10	36037	2774	36038	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90058		10	2346	2774	36036	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90059		10	2347	2774	36035	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90060		10	2348	2774	36034	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90061		10	2512	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90067		10	2512	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90068		10	28346	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90069		10	36989	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90070		10	36989	2774	36464	0	0	100	0	0	2.0	200	360.0	0	true	true	false	
90071		10	36989	2774	36988	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90072		10	22430	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90076		10	2511	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90077		10	36432	2567	36428	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90078		10	36433	2568	36429	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90079		10	36434	2569	36430	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90080		10	36435	2570	36431	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90081		10	36990	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90082		10	37015	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90084		10	36991	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90085		10	36037	2774	36038	0	0	20	0	0	1.07	100	720.0	0	true	true	false	
90086		10	36990	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90088		10	2557	2774	37184	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90089		10	2557	2774	37185	0	0	15	0	0	1.07	100	720.0	0	true	true	false	
90090		10	2557	2774	37186	0	0	20	0	0	1.07	100	720.0	0	true	true	false	
90112		10	2557	2774	37187	0	0	25	0	0	1.07	100	720.0	0	true	true	false	
90113		10	2557	2774	37188	0	0	30	0	0	1.07	100	720.0	0	true	true	false	
90114		10	2557	2774	37189	0	0	35	0	0	1.07	100	720.0	0	true	true	false	
90115		10	2557	2774	37190	0	0	40	0	0	1.07	100	720.0	0	true	true	false	
90116		10	2557	2774	37191	0	0	45	0	0	1.07	100	720.0	0	true	true	false	
90117		10	2557	2774	37192	0	0	50	0	0	1.07	100	720.0	0	true	true	false	
90118		10	2557	2774	37193	0	0	55	0	0	1.07	100	720.0	0	true	true	false	
90100		10	2557	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90101		10	2557	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90102		10	2557	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90103		10	2557	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90104		10	2557	2774	36464	0	0	10	0	0	1.07	100	720.0	0	true	true	false	
90105		10	37732	37731	37730	38119	0	10	0	0	10.0	100	120.0	10	true	true	true	
90106		10	37013	37014	37012	38121	0	10	0	0	10.0	100	360.0	10	true	true	true	
90107		10	37734	37014	37733	38120	0	10	0	0	10.0	100	360.0	10	true	true	true	
90108		10	2094	2574	36440	0	0	35	0	0	1.05	100	720.0	0	true	true	false	
90109		10	2094	2574	36441	0	0	35	0	0	1.05	100	720.0	0	true	true	false	
90110		10	2094	2574	36442	0	0	35	0	0	1.05	100	720.0	0	true	true	false	
90111		10	2094	2574	36463	3315	0	35	0	0	1.0	100	720.0	0	true	true	false	
90119		10	36990	2774	37926	38116	0	10	0	0	1.07	100	720.0	0	true	true	false	
90120		10	39757	2774	39623	0	0	10	0	0	1.07	100	720.0	0	true	false	false	
90121		10	39758	2774	39623	0	0	10	0	0	1.07	100	720.0	0	true	false	false	
90122		10	39759	2774	39623	0	0	10	0	0	1.07	100	720.0	0	true	false	false	
90123		10	39760	2774	39623	0	0	10	0	0	1.07	100	720.0	0	true	false	false	
90124		10	36991	2774	38885	39763	0	10	0	0	1.07	100	720.0	0	true	true	false	
90125		10	44293	15972	44294	0	0	10	0	0	10.0	100	720.0	10	true	true	true	
90126		10	44295	44296	44297	0	0	10	0	0	10.0	100	720.0	10	true	true	true	
90127		71	44298	44299	44300	0	0	10	0	1	10.0	100	720.0	25	true	true	true	
90128		10	44301	15923	44302	0	0	10	0	0	10.0	100	720.0	10	true	true	true	
90129		10	39760	2774	36461	36401	0	10	0	0	1.07	100	720.0	0	true	true	false	
90130		10	39757	2774	36458	36403	0	10	0	0	1.07	100	720.0	0	true	true	false	
90131		10	39758	2774	36459	36400	0	20	0	0	1.07	100	720.0	0	true	true	false	
90132		10	39759	2774	36460	36402	0	35	0	0	1.07	100	720.0	0	true	true	false	
90133		10	39760	2774	36462	36401	0	35	0	0	1.07	100	720.0	0	true	true	false	
90134		10	37013	37014	40669	38121	0	10	0	0	10.0	100	360.0	10	true	true	true	
90135		100	45800	45801	45802	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90136		10	46865	2774	46938	46884	0	10	0	0	1.07	100	720.0	0	true	true	false	
90137		10	46864	2774	46938	46885	0	10	0	0	1.07	100	720.0	0	true	true	false	
90138	Npc_Bacci	100	46969	46970	46971	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
90139		10	2151	2600	47627	15934	0	35	0	0	1.1	100	720.0	0	true	true	false	
90140	GoblinGreen	11	47877	2575	47873	3316	0	35	0	0	1.05	100	720.0	0	true	false	false	
90141	GoblinGreen	11	2099	2575	47873	3316	0	35	0	0	1.05	100	720.0	0	true	false	false	
90142	GoblinGreen	11	47879	2575	47873	3316	0	35	0	0	1.05	100	720.0	0	true	false	false	
90143	GoblinGreen	11	47878	2575	47873	3316	0	35	0	0	1.05	100	720.0	0	true	false	false	
90144	GoblinHalloween	11	48005	22822	22821	48012	0	35	0	0	1.05	100	360.0	0	true	true	false	
90145		10	2282	2579	29268	3320	0	45	0	0	1.1	100	720.0	0	true	true	true	
90146	Npc_Event_Red	100	52503	52505	52504	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
91000	DarkelfGray	13	2106	2578	2895	31513	0	35	0	0	1.05	100	720.0	0	true	true	false	
91001	OrcGreen	12	2108	2579	2896	31512	0	45	0	0	1.1	100	500.0	0	true	true	false	
91002	OrcBlue	12	2109	2579	2896	31512	0	45	0	0	1.1	100	720.0	0	true	true	false	
91003	OrcBlack	12	2110	2579	2896	31512	0	45	0	1	1.1	100	720.0	0	true	true	false	
91004	OrcRed	12	2111	2579	2896	31512	0	45	0	0	1.1	100	720.0	0	true	true	false	
91005	Orc Santa	12	14500	2579	14286	31512	0	45	0	0	1.1	100	500.0	0	true	true	false	
91006	Orc_Oneeye	12	2282	2579	2896	31512	0	45	0	0	1.1	100	720.0	0	true	true	false	
91007	Knoll_Warrior	10	2432	2801	3179	31514	0	0	0	0	1.1	100	720.0	0	true	true	false	
91008	CrazyDug	10	2512	2774	3247	31515	0	0	0	0	1.07	100	720.0	0	true	true	false	
91009	CrazyDug_LowDarkLair	10	2552	2774	3247	31515	0	0	0	0	1.07	100	720.0	0	true	true	false	
91010	CrazyDug_Christmas_Santa	10	2555	2774	3247	31515	0	0	0	0	1.07	100	720.0	0	true	true	false	
91011	CrazyDug_Christmas_Rudolf 	10	2556	2774	3247	31515	0	0	0	0	1.07	100	720.0	0	true	true	false	
95000	BigDoor	76	850	2873	3291	0	0	0	0	3	0.0	700	0.0	10	true	false	false	
95001	PvP_Trap	10	2559	2874	3292	0	0	0	0	0	0.0	100	720.0	10	true	true	false	
95002	Ballista	16	2560	2875	3293	0	0	150	0	3	0.0	100	70.0	10	true	true	false	
95003	Trebuchets	16	2561	2876	3294	0	0	150	0	3	0.0	200	30.0	10	true	true	false	
95004	Bmdoor	76	431	2877	3295	0	0	0	0	3	0.0	700	0.0	10	true	false	false	
95005	Red Tower	76	434	2878	3296	0	1	50	0	2	0.0	700	0.0	10	true	false	false	
95006	Blue Tower	76	498	2879	3297	0	1	50	0	2	0.0	700	0.0	10	true	false	false	
95007	Ballista	16	2562	2875	3298	0	0	150	0	3	0.0	100	70.0	10	true	true	false	
95008	Trebuchets	16	2563	2876	3299	0	0	150	0	3	0.0	200	30.0	10	true	true	false	
95009	BigDoor	76	850	2873	3291	0	1	50	0	3	0.0	700	0.0	10	true	false	false	
95010	BigDoor	76	850	2873	3291	0	1	50	0	3	0.0	700	0.0	10	true	false	false	
95011	Bmdoor	76	431	2877	3295	0	1	50	0	3	0.0	700	0.0	10	true	false	false	
95012	Bmdoor	76	431	2877	3295	0	1	50	0	3	0.0	700	0.0	10	true	false	false	
95013	Ghoul_BandTrap	10	2564	2811	3300	0	0	35	0	0	1.0	100	0.0	0	true	true	false	
95015		19	2496	2832	3301	0	0	50	0	1	0.0	100	80.0	2	true	true	false	
95016	BossA_Black01	100	27616	27614	27613	0	0	30	0	0	0.0	100	720.0	10	true	true	false	
95100	Plain_Rabbit	10	2565	2880	3302	0	0	60	0	0	0.0	100	720.0	1	true	true	false	
95500	Geraint_Ship02	100	481	2881	3303	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
96000	DarkLair_cannon	19	2496	2832	3304	0	0	50	0	1	0.0	100	80.0	2	true	true	false	
96001	CrazyDug_8DarkLair	10	2511	2774	3305	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
96002	CrazyDug_8DarkLair	10	2511	2774	3306	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
96003	CrazyDug_8DarkLair	10	2566	2774	3307	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
96004	Cyclops	16	2434	2803	3245	3347	0	130	0	0	5.0	100	360.0	1	true	true	false	
97000		10	2082	2572	2887	3313	0	30	0	0	1.0	100	720.0	0	true	true	false	
97001		11	2095	2574	2890	3315	0	35	0	0	1.0	100	720.0	0	true	true	false	
97002		15	2125	2584	2901	3324	0	60	0	0	1.0	100	720.0	1	true	true	false	
99000	Npc_Nerwin_Queen	11	23445	23446	23444	3315	0	35	0	0	1.0	100	720.0	0	true	true	false	
99001	Npc_Yubaensiael_Cut	11	23467	23468	23466	3315	0	35	0	0	1.0	100	720.0	0	true	true	false	
99002	Npc_Rojalin_Cut	11	23474	23475	23473	3315	0	35	0	0	1.0	100	720.0	0	true	true	false	
99003	BabyEnt_A_Under_Event	100	24119	24118	24117	23296	0	35	0	3	1.0	100	720.0	10	true	true	false	
99004	MiniPureStone_green	10	23660	2848	3256	0	0	1	0	0	1.0	100	720.0	0	true	true	false	
99005	CassiusStone	11	24327	24328	24329	0	0	1	0	0	1.0	100	720.0	0	true	true	false	
99006	Assassin_Illusion	100	25270	25382	25383	25269	0	35	0	0	1.1	100	720.0	0	true	true	false	
99007	Npc_Assassin_Beginner	100	25373	25382	25383	25269	0	35	0	0	1.1	100	720.0	0	true	true	false	
99008	Assassin_Illusion_Q	100	25270	25382	25383	25269	0	35	0	0	1.1	100	720.0	0	true	true	false	
99009	Npc_King_Casius_ver_npc	100	27597	27595	27594	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99010	Npc_Nyangnyang	100	28275	2767	3118	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99011	NPC_SoceressYullia02	100	28567	2618	28566	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99012	Npc_iFuture3	100	28688	2768	28687	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99013	Npc_Quest_Board_MONO	100	29836	29835	29834	0	0	30	0	0	1.3	100	720.0	10	true	true	false	
99014	Npc_Amoraim	100	29879	46204	46205	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99015	Npc_Assassin_Beginner2	100	25373	25382	32985	25269	0	35	0	0	1.1	100	720.0	0	true	true	false	
99016	Npc_Fm_Man03	100	33223	33225	33224	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
99017	Npc_spa	100	33476	33475	33474	0	0	35	0	0	1.0	100	720.0	10	true	true	false	
99018	Npc_spa_fairy	100	33556	33555	33557	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
