ROWID	_EnchantLevel|INTEGER	_DisjointDrop|INTEGER	_Item1Index|INTEGER	_Item2Index|INTEGER	_Item3Index|INTEGER	_Item4Index|INTEGER	_Item5Index|INTEGER	_Item6Index|INTEGER	_Item7Index|INTEGER	_Item8Index|INTEGER	_Item9Index|INTEGER	_Item10Index|INTEGER	_Item11Index|INTEGER	_Item12Index|INTEGER	_Item13Index|INTEGER	_Item14Index|INTEGER	_Item15Index|INTEGER	_Item16Index|INTEGER	_Item17Index|INTEGER	_Item18Index|INTEGER	_Item19Index|INTEGER	_Item20Index|INTEGER
5739	11	184550986	336990720	268476990	268446217	268446218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5742	11	184550989	336990720	268476990	268446217	268446218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5745	11	184550992	336990720	268476990	268446217	268446218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5748	12	184550974	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5751	12	184550977	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5754	12	184550980	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5757	12	184550983	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5760	12	184550986	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5763	12	184550989	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5766	12	184550992	336990720	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5769	13	184550974	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5772	13	184550977	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5775	13	184550980	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5778	13	184550983	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5781	13	184550986	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5784	13	184550989	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5787	13	184550992	0	268476990	268446217	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5790	14	184550974	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5793	14	184550977	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5796	14	184550980	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5799	14	184550983	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5802	14	184550986	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5805	14	184550989	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5808	14	184550992	0	0	0	268446218	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5811	15	184550974	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5814	15	184550977	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5817	15	184550980	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5820	15	184550983	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5823	15	184550986	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5826	15	184550989	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5829	15	184550992	0	0	0	0	268446219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6967	0	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6968	0	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6969	0	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6970	0	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6971	0	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6972	0	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6973	0	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6974	1	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6975	1	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6976	1	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6977	1	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6978	1	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6979	1	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6980	1	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6981	2	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6982	2	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6983	2	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6984	2	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6985	2	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6986	2	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6987	2	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6988	3	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6989	3	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6990	3	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6991	3	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6992	3	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6993	3	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6994	3	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6995	4	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6996	4	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6997	4	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6998	4	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6999	4	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7000	4	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7003	4	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7004	5	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7005	5	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7006	5	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7007	5	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7008	5	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7009	5	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7010	5	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7016	6	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7017	6	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7018	6	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7019	6	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7020	6	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7026	6	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	6	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7028	7	184552482	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7029	7	184552483	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7030	7	184552484	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7036	7	184552485	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7037	7	184552486	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7038	7	184552487	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	7	184552488	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7040	8	184552482	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7041	8	184552483	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7042	8	184552484	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7043	8	184552485	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7044	8	184552486	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	8	184552487	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7046	8	184552488	0	1610612950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047	9	184552482	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7048	9	184552483	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7049	9	184552484	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	9	184552485	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	9	184552486	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	9	184552487	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	9	184552488	1610612950	0	336990720	268476989	268446568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7054	10	184552482	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7055	10	184552483	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7056	10	184552484	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	10	184552485	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7058	10	184552486	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	10	184552487	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7060	10	184552488	1610612950	336990720	268476989	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7061	11	184552482	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7062	11	184552483	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7063	11	184552484	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7064	11	184552485	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7065	11	184552486	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7066	11	184552487	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7067	11	184552488	336990720	268476990	268446568	268446569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7068	12	184552482	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7069	12	184552483	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7070	12	184552484	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7071	12	184552485	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7072	12	184552486	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7073	12	184552487	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7074	12	184552488	336990720	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7075	13	184552482	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7076	13	184552483	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	13	184552484	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7078	13	184552485	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7079	13	184552486	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7080	13	184552487	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7081	13	184552488	0	268476990	268446568	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	14	184552482	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7083	14	184552483	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7084	14	184552484	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7085	14	184552485	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7086	14	184552486	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	14	184552487	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	14	184552488	0	0	0	268446569	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	15	184552482	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	15	184552483	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	15	184552484	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	15	184552485	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7093	15	184552486	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7094	15	184552487	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	15	184552488	0	0	0	0	268446570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5832	0	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5833	0	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5834	0	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5835	0	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5836	0	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5837	0	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5838	0	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5839	1	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5840	1	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5841	1	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5842	1	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5843	1	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5844	1	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5845	1	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5846	2	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5847	2	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5848	2	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5849	2	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5850	2	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5851	2	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5852	2	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5853	3	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5854	3	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5855	3	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5856	3	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5857	3	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5858	3	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5859	3	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5860	4	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5861	4	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5862	4	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5863	4	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5864	4	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5865	4	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5866	4	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5867	5	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5868	5	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5869	5	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5870	5	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5871	5	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5872	5	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5873	5	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5874	6	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5875	6	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5876	6	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5877	6	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5878	6	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5879	6	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5880	6	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5881	7	752550250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5882	7	752675250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5883	7	752800250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5884	7	752925250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5885	7	753050250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5886	7	753175250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5887	7	753300250	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5888	8	752550250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5889	8	752675250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5890	8	752800250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5891	8	752925250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5892	8	753050250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5893	8	753175250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5894	8	753300250	0	1678787072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5895	9	752550250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5896	9	752675250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5897	9	752800250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5898	9	752925250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5899	9	753050250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5900	9	753175250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5901	9	753300250	0	1678787072	0	0	268447789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5902	10	752550250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5903	10	752675250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5904	10	752800250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5905	10	752925250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5906	10	753050250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5907	10	753175250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5908	10	753300250	1678787072	0	336990720	268447789	268447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5909	11	752550250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5910	11	752675250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5911	11	752800250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5912	11	752925250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5913	11	753050250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5914	11	753175250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5915	11	753300250	1678787072	268447785	268447321	268447317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5916	12	752550250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5917	12	752675250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5918	12	752800250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5919	12	752925250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5920	12	753050250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5921	12	753175250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5922	12	753300250	1678787072	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5923	13	752550250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5924	13	752675250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5925	13	752800250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5926	13	752925250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5927	13	753050250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5928	13	753175250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5929	13	753300250	0	268447785	268447321	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5930	14	752550250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5931	14	752675250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5932	14	752800250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5933	14	752925250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5934	14	753050250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5935	14	753175250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5936	14	753300250	0	0	0	268447317	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5937	15	752550250	0	0	0	0	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5938	15	752675250	0	0	0	0	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5939	15	752800250	0	0	0	0	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5940	15	752925250	0	0	0	0	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5941	15	753050250	0	0	0	0	268447313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
