ROWID	_MonsterID1|INTEGER	_Prob1|INTEGER	_MonsterID2|INTEGER	_Prob2|INTEGER	_MonsterID3|INTEGER	_Prob3|INTEGER	_MonsterID4|INTEGER	_Prob4|INTEGER	_MonsterID5|INTEGER	_Prob5|INTEGER	_MonsterID6|INTEGER	_Prob6|INTEGER	_MonsterID7|INTEGER	_Prob7|INTEGER	_MonsterID8|INTEGER	_Prob8|INTEGER	_MonsterID9|INTEGER	_Prob9|INTEGER	_MonsterID10|INTEGER	_Prob10|INTEGER	_MonsterID11|INTEGER	_Prob11|INTEGER	_MonsterID12|INTEGER	_Prob12|INTEGER	_MonsterID13|INTEGER	_Prob13|INTEGER	_MonsterID14|INTEGER	_Prob14|INTEGER	_MonsterID15|INTEGER	_Prob15|INTEGER	_MonsterID16|INTEGER	_Prob16|INTEGER	_MonsterID17|INTEGER	_Prob17|INTEGER	_MonsterID18|INTEGER	_Prob18|INTEGER	_MonsterID19|INTEGER	_Prob19|INTEGER	_MonsterID20|INTEGER	_Prob20|INTEGER
3081	400081	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3082	400090	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3083	400091	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3084	400092	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3085	300018	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4001	400101	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4002	400102	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003	400103	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004	400104	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4005	400105	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4006	400106	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4007	400107	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4008	400108	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4009	400109	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010	400110	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4011	400111	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4012	400112	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4013	400113	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4014	400114	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4015	400115	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	400116	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4017	400117	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4018	400118	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4019	400119	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020	400120	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4021	400121	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022	400122	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4023	400123	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4024	400124	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4025	400125	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4026	400126	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4027	400127	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028	400128	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4029	400129	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4030	400130	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4031	400131	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4032	400132	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4033	400133	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4034	400134	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035	400135	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036	400136	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4037	400137	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4038	400138	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4039	400139	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040	400140	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4041	400141	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4042	400142	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4043	400143	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4044	400144	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4045	400145	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4046	400146	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4047	400147	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4048	400148	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4049	400149	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050	400150	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4051	400151	1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267306400	267306401	0	267306402	200000000	267306403	100000000	267306404	100000000	267306405	200000000	267306406	200000000	267306407	200000000	267306408	0	267306409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267305050	267305051	0	267305052	200000000	267305053	100000000	267305054	100000000	267305055	200000000	267305056	200000000	267305057	200000000	267305058	0	267305059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267305100	267305101	0	267305102	200000000	267305103	100000000	267305104	100000000	267305105	200000000	267305106	200000000	267305107	200000000	267305108	0	267305109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267305350	267305351	0	267305352	200000000	267305353	100000000	267305354	100000000	267305355	200000000	267305356	200000000	267305357	200000000	267305358	0	267305359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267302100	267302101	0	267302102	200000000	267302103	100000000	267302104	100000000	267302105	200000000	267302106	200000000	267302107	200000000	267302108	0	267302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267302300	267302301	0	267302302	200000000	267302303	100000000	267302304	100000000	267302305	200000000	267302306	200000000	267302307	200000000	267302308	0	267302309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267302750	267302751	0	267302752	200000000	267302753	100000000	267302754	100000000	267302755	200000000	267302756	200000000	267302757	200000000	267302758	0	267302759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266306350	266306351	0	266306352	200000000	266306353	100000000	266306354	100000000	266306355	200000000	266306356	200000000	266306357	200000000	266306358	0	266306359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266301000	266301001	0	266301002	200000000	266301003	100000000	266301004	100000000	266301005	200000000	266301006	200000000	266301007	200000000	266301008	0	266301009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266302500	266302501	0	266302502	200000000	266302503	100000000	266302504	100000000	266302505	200000000	266302506	200000000	266302507	200000000	266302508	0	266302509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266305050	266305051	0	266305052	200000000	266305053	100000000	266305054	100000000	266305055	200000000	266305056	200000000	266305057	200000000	266305058	0	266305059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266302300	266302301	0	266302302	200000000	266302303	100000000	266302304	100000000	266302305	200000000	266302306	200000000	266302307	200000000	266302308	0	266302309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266301900	266301901	0	266301902	200000000	266301903	100000000	266301904	100000000	266301905	200000000	266301906	200000000	266301907	200000000	266301908	0	266301909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266302750	266302751	0	266302752	200000000	266302753	100000000	266302754	100000000	266302755	200000000	266302756	200000000	266302757	200000000	266302758	0	266302759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266301600	266301601	0	266301602	200000000	266301603	100000000	266301604	100000000	266301605	200000000	266301606	200000000	266301607	200000000	266301608	0	266301609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266301550	266301551	0	266301552	200000000	266301553	100000000	266301554	100000000	266301555	200000000	266301556	200000000	266301557	200000000	266301558	0	266301559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266301300	266301301	0	266301302	200000000	266301303	100000000	266301304	100000000	266301305	200000000	266301306	200000000	266301307	200000000	266301308	0	266301309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263801200	263801201	0	263801202	200000000	263801203	100000000	263801204	100000000	263801205	200000000	263801206	200000000	263801207	200000000	263801208	0	263801209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263801150	263801151	0	263801152	200000000	263801153	100000000	263801154	100000000	263801155	200000000	263801156	200000000	263801157	200000000	263801158	0	263801159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263800500	263800501	0	263800502	200000000	263800503	100000000	263800504	100000000	263800505	200000000	263800506	200000000	263800507	200000000	263800508	0	263800509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263800850	263800851	0	263800852	200000000	263800853	100000000	263800854	100000000	263800855	200000000	263800856	200000000	263800857	200000000	263800858	0	263800859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263804900	263804901	0	263804902	200000000	263804903	100000000	263804904	100000000	263804905	200000000	263804906	200000000	263804907	200000000	263804908	0	263804909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263801350	263801351	0	263801352	200000000	263801353	100000000	263801354	100000000	263801355	200000000	263801356	200000000	263801357	200000000	263801358	0	263801359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268300950	268300951	0	268300952	200000000	268300953	100000000	268300954	100000000	268300955	200000000	268300956	200000000	268300957	200000000	268300958	0	268300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268301100	268301101	0	268301102	200000000	268301103	100000000	268301104	100000000	268301105	200000000	268301106	200000000	268301107	200000000	268301108	0	268301109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268305400	268305401	0	268305402	200000000	268305403	100000000	268305404	100000000	268305405	200000000	268305406	200000000	268305407	200000000	268305408	0	268305409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268305450	268305451	0	268305452	200000000	268305453	100000000	268305454	100000000	268305455	200000000	268305456	200000000	268305457	200000000	268305458	0	268305459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268302250	268302251	0	268302252	200000000	268302253	100000000	268302254	100000000	268302255	200000000	268302256	200000000	268302257	200000000	268302258	0	268302259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268304950	268304951	0	268304952	200000000	268304953	100000000	268304954	100000000	268304955	200000000	268304956	200000000	268304957	200000000	268304958	0	268304959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268301750	268301751	0	268301752	200000000	268301753	100000000	268301754	100000000	268301755	200000000	268301756	200000000	268301757	200000000	268301758	0	268301759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268301450	268301451	0	268301452	200000000	268301453	100000000	268301454	100000000	268301455	200000000	268301456	200000000	268301457	200000000	268301458	0	268301459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268304550	268304551	0	268304552	200000000	268304553	100000000	268304554	100000000	268304555	200000000	268304556	200000000	268304557	200000000	268304558	0	268304559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268300250	268300251	0	268300252	200000000	268300253	100000000	268300254	100000000	268300255	200000000	268300256	200000000	268300257	200000000	268300258	0	268300259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264300950	264300951	0	264300952	200000000	264300953	100000000	264300954	100000000	264300955	200000000	264300956	200000000	264300957	200000000	264300958	0	264300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264305400	264305401	0	264305402	200000000	264305403	100000000	264305404	100000000	264305405	200000000	264305406	200000000	264305407	200000000	264305408	0	264305409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264309200	264309201	0	264309202	200000000	264309203	100000000	264309204	100000000	264309205	200000000	264309206	200000000	264309207	200000000	264309208	0	264309209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264304950	264304951	0	264304952	200000000	264304953	100000000	264304954	100000000	264304955	200000000	264304956	200000000	264304957	200000000	264304958	0	264304959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264301750	264301751	0	264301752	200000000	264301753	100000000	264301754	100000000	264301755	200000000	264301756	200000000	264301757	200000000	264301758	0	264301759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264301450	264301451	0	264301452	200000000	264301453	100000000	264301454	100000000	264301455	200000000	264301456	200000000	264301457	200000000	264301458	0	264301459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264305700	264305701	0	264305702	200000000	264305703	100000000	264305704	100000000	264305705	200000000	264305706	200000000	264305707	200000000	264305708	0	264305709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264300250	264300251	0	264300252	200000000	264300253	100000000	264300254	100000000	264300255	200000000	264300256	200000000	264300257	200000000	264300258	0	264300259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269801150	269801151	0	269801152	200000000	269801153	100000000	269801154	100000000	269801155	200000000	269801156	200000000	269801157	200000000	269801158	0	269801159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269801100	269801101	0	269801102	200000000	269801103	100000000	269801104	100000000	269801105	200000000	269801106	200000000	269801107	200000000	269801108	0	269801109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269801000	269801001	0	269801002	200000000	269801003	100000000	269801004	100000000	269801005	200000000	269801006	200000000	269801007	200000000	269801008	0	269801009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269800500	269800501	0	269800502	200000000	269800503	100000000	269800504	100000000	269800505	200000000	269800506	200000000	269800507	200000000	269800508	0	269800509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269800850	269800851	0	269800852	200000000	269800853	100000000	269800854	100000000	269800855	200000000	269800856	200000000	269800857	200000000	269800858	0	269800859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269804900	269804901	0	269804902	200000000	269804903	100000000	269804904	100000000	269804905	200000000	269804906	200000000	269804907	200000000	269804908	0	269804909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271801100	271801101	0	271801102	200000000	271801103	100000000	271801104	100000000	271801105	200000000	271801106	200000000	271801107	200000000	271801108	0	271801109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271805400	271805401	0	271805402	200000000	271805403	100000000	271805404	100000000	271805405	200000000	271805406	200000000	271805407	200000000	271805408	0	271805409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271802250	271802251	0	271802252	200000000	271802253	100000000	271802254	100000000	271802255	200000000	271802256	200000000	271802257	200000000	271802258	0	271802259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271809200	271809201	0	271809202	200000000	271809203	100000000	271809204	100000000	271809205	200000000	271809206	200000000	271809207	200000000	271809208	0	271809209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271804950	271804951	0	271804952	200000000	271804953	100000000	271804954	100000000	271804955	200000000	271804956	200000000	271804957	200000000	271804958	0	271804959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271801750	271801751	0	271801752	200000000	271801753	100000000	271801754	100000000	271801755	200000000	271801756	200000000	271801757	200000000	271801758	0	271801759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271801450	271801451	0	271801452	200000000	271801453	100000000	271801454	100000000	271801455	200000000	271801456	200000000	271801457	200000000	271801458	0	271801459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271800250	271800251	0	271800252	200000000	271800253	100000000	271800254	100000000	271800255	200000000	271800256	200000000	271800257	200000000	271800258	0	271800259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255300950	255300951	0	255300952	200000000	255300953	100000000	255300954	100000000	255300955	200000000	255300956	200000000	255300957	200000000	255300958	0	255300959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255300450	255300451	0	255300452	200000000	255300453	100000000	255300454	100000000	255300455	200000000	255300456	200000000	255300457	200000000	255300458	0	255300459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255302100	255302101	0	255302102	200000000	255302103	100000000	255302104	100000000	255302105	200000000	255302106	200000000	255302107	200000000	255302108	0	255302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255304800	255304801	0	255304802	200000000	255304803	100000000	255304804	100000000	255304805	200000000	255304806	200000000	255304807	200000000	255304808	0	255304809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251800950	251800951	0	251800952	200000000	251800953	100000000	251800954	100000000	251800955	200000000	251800956	200000000	251800957	200000000	251800958	0	251800959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251800450	251800451	0	251800452	200000000	251800453	100000000	251800454	100000000	251800455	200000000	251800456	200000000	251800457	200000000	251800458	0	251800459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251804800	251804801	0	251804802	200000000	251804803	100000000	251804804	100000000	251804805	200000000	251804806	200000000	251804807	200000000	251804808	0	251804809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270306450	270306451	0	270306452	200000000	270306453	100000000	270306454	100000000	270306455	200000000	270306456	200000000	270306457	200000000	270306458	0	270306459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270309350	270309351	0	270309352	200000000	270309353	100000000	270309354	100000000	270309355	200000000	270309356	200000000	270309357	200000000	270309358	0	270309359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270302450	270302451	0	270302452	200000000	270302453	100000000	270302454	100000000	270302455	200000000	270302456	200000000	270302457	200000000	270302458	0	270302459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270302600	270302601	0	270302602	200000000	270302603	100000000	270302604	100000000	270302605	200000000	270302606	200000000	270302607	200000000	270302608	0	270302609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270302100	270302101	0	270302102	200000000	270302103	100000000	270302104	100000000	270302105	200000000	270302106	200000000	270302107	200000000	270302108	0	270302109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270300800	270300801	0	270300802	200000000	270300803	100000000	270300804	100000000	270300805	200000000	270300806	200000000	270300807	200000000	270300808	0	270300809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270309200	270309201	0	270309202	200000000	270309203	100000000	270309204	100000000	270309205	200000000	270309206	200000000	270309207	200000000	270309208	0	270309209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270305750	270305751	0	270305752	200000000	270305753	100000000	270305754	100000000	270305755	200000000	270305756	200000000	270305757	200000000	270305758	0	270305759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261302450	261302451	0	261302452	200000000	261302453	100000000	261302454	100000000	261302455	200000000	261302456	200000000	261302457	200000000	261302458	0	261302459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261302550	261302551	0	261302552	200000000	261302553	100000000	261302554	100000000	261302555	200000000	261302556	200000000	261302557	200000000	261302558	0	261302559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261300450	261300451	0	261300452	200000000	261300453	100000000	261300454	100000000	261300455	200000000	261300456	200000000	261300457	200000000	261300458	0	261300459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261305350	261305351	0	261305352	200000000	261305353	100000000	261305354	100000000	261305355	200000000	261305356	200000000	261305357	200000000	261305358	0	261305359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261305300	261305301	0	261305302	200000000	261305303	100000000	261305304	100000000	261305305	200000000	261305306	200000000	261305307	200000000	261305308	0	261305309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
