ROWID	_LvlMin|INTEGER	_LvlMax|INTEGER	_AbyssLvlMin|INTEGER	_AbyssLvlMax|INTEGER	_AbyssQuestID|INTEGER	_PartyOneNumMin|INTEGER	_PartyOneNumMax|INTEGER	_MaxUsableCoin|INTEGER	_CanEasyLevel|INTEGER	_CanNormalLevel|INTEGER	_CanHardLevel|INTEGER	_CanVeryHardLevel|INTEGER	_CanNightmareLevel|INTEGER	_HardOpenRank|INTEGER	_VeryHardOpenRank|INTEGER	_RecommendEasyLevel|INTEGER	_RecommendNormalLevel|INTEGER	_RecommendHardLevel|INTEGER	_RecommendVeryHardLevel|INTEGER	_RecommendNightmareLevel|INTEGER	_RecommendEasyPartyCount|INTEGER	_RecommendNormalPartyCount|INTEGER	_RecommendHardPartyCount|INTEGER	_RecommendVeryHardPartyCount|INTEGER	_RecommendNightmarePartyCount|INTEGER	_NeedItemID|INTEGER	_NeedItemCount|INTEGER	_JewelIndex1|INTEGER	_JewelIndex2|INTEGER	_JewelIndex3|INTEGER	_JewelIndex4|INTEGER	_JewelIndex5|INTEGER	_JewelIndex6|INTEGER	_JewelIndex7|INTEGER	_JewelIndex8|INTEGER	_JewelIndex9|INTEGER	_JewelIndex10|INTEGER	_Vehicle|BOOLEAN	_NeedMission|INTEGER	_ShareCountMap|INTEGER	_ListSort|INTEGER	_StageOutDurability|BOOLEAN	_StageDieDurability|BOOLEAN	_Weight_Easy|INTEGER	_Weight_Normal|INTEGER	_Weight_Hard|INTEGER	_Weight_VeryHard|INTEGER	_Weight_Nightmare|INTEGER	_HellMapID|INTEGER	_SlayerMapID|INTEGER	_NeedIgnoreItemID|INTEGER	_NeedIgnoreItemCount|INTEGER	_ClearMissionID|INTEGER	_Emergenceprobability|INTEGER	_EmergenceCount|INTEGER	_MaxSpecialCoin|INTEGER	_NestLevelUi|BOOLEAN	_CanChaosLevel|INTEGER	_CanHellLevel|INTEGER	_ChaosOpenRank|INTEGER	_HellOpenRank|INTEGER	_RecommendChaosLevel|INTEGER	_RecommendHellLevel|INTEGER	_RecommendChaosPartyCount|INTEGER	_RecommendHellPartyCount|INTEGER	_Weight_Chaos|INTEGER	_Weight_Hell|INTEGER	_Mercenary|BOOLEAN	_UseCoin|BOOLEAN	_StageGradeToolTip|INTEGER	_HeroExp_Easy|INTEGER	_HeroExp_Normal|INTEGER	_HeroExp_Hard|INTEGER	_HeroExp_VeryHard|INTEGER	_HeroExp_Nightmare|INTEGER	_HeroExp_Chaos|INTEGER	_HeroExp_Hell|INTEGER	_DPSLogSave|BOOLEAN	_EnterType|INTEGER	_EnteredNumMark|BOOLEAN	_PartyRebirth|BOOLEAN	_Max_Fatigue|BOOLEAN	_PartyNeedIgnoreItemID|INTEGER	_PartyNeedIgnoreItemOnly|BOOLEAN	_FTGBoostType|INTEGER	_NewBalanceFlag|INTEGER	_LevelWeightlimit|INTEGER	_PlayerCountWeightlimit|INTEGER	_ExDifficultyLvlMin|INTEGER	_ExDifficultyLvlMax|INTEGER	_ExDifficultyTypeMin|INTEGER	_ExDifficultyTypeMax|INTEGER	_PlayerCountWeightIcon|INTEGER	_DifficultyGuideEffectIcon|INTEGER	_ExDifficultyGuideEffectIcon|INTEGER	_ExDifficultyStatusPenaltytIcon|INTEGER	_EnterFatigueFlag|BOOLEAN	_LabyrinthEnterID|INTEGER
13612	10	23	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13006	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13613	24	39	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13011	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13614	40	93	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13014	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13615	93	93	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13015	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	true	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13625	10	60	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13016	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13626	70	95	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13017	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13629	60	79	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13018	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13631	70	-1	70	-1	-1	1	1	3	1	0	0	1	1	0	0	70	70	70	70	70	0	1	1	0	0	346031104	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13019	true	true	0	0	0	0	110	0	0	0	0	0	0	0	0	false	1	1	0	0	70	70	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13643	70	95	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268494955	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13644	70	95	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268494955	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13645	95	-1	1	-1	-1	-1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13646	70	95	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13640	24	80	24	80	-1	-1	4	-1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	805309759	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13013	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13639	80	-1	80	-1	-1	1	1	3	1	1	1	1	0	0	0	80	80	80	80	80	0	1	1	0	0	346031104	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13020	true	true	0	0	0	0	110	0	0	0	0	0	0	0	0	false	1	1	0	0	80	80	0	0	0	0	true	true	1016502	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13637	80	-1	80	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13021	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13647	95	95	95	95	-1	-1	4	3	0	0	0	0	0	0	0	90	90	90	90	90	4	4	4	4	4	805310291	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13025	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13648	70	95	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268494955	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13651	93	95	93	95	-1	5	8	3	3	3	3	3	0	0	0	93	93	93	93	93	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13027	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13649	90	95	90	95	-1	2	2	0	0	0	0	0	0	0	0	90	90	90	90	90	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13029	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13653	95	95	95	95	-1	-1	4	-1	0	0	0	0	0	0	0	93	93	93	93	93	4	4	4	4	0	805312879	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13030	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13654	95	95	95	95	-1	-1	4	3	1	0	1	1	1	0	0	95	95	95	95	95	4	4	4	4	4	805312890	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13028	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13657	95	95	95	95	-1	-1	1	-1	0	0	0	0	0	0	0	95	95	95	95	95	0	0	0	0	0	805311190	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13031	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13658	95	95	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268476584	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13032	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13659	95	95	1	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268476918	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13033	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13661	95	-1	95	-1	-1	1	1	3	1	0	1	1	1	0	0	95	95	95	95	95	0	1	1	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13034	true	true	0	110	0	0	110	0	0	0	0	0	0	0	0	false	3	3	0	0	95	95	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13662	95	-1	95	-1	-1	1	1	3	1	1	1	1	0	0	0	95	95	95	95	95	0	1	1	0	0	268477037	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13035	true	true	0	0	0	0	110	0	0	0	0	0	0	0	0	false	3	3	0	0	95	95	0	0	0	0	true	true	1016502	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13663	95	95	95	95	-1	2	2	0	0	0	0	0	0	0	0	95	95	95	95	95	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13029	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
13667	1	-1	1	-1	-1	-1	1	-1	1	0	1	1	1	0	0	95	0	95	95	95	0	0	0	0	0	536881171	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13018	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	0	0	95	95	0	0	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	-1	1	1	95	0	22	0	1	-1	18	false	0
13668	95	95	1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268494955	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	13668	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14000	1	-1	1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14000	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14086	24	-1	24	-1	-1	-1	4	-1	1	2	1	1	1	5	5	24	24	24	24	24	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14001	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	24	24	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14084	24	-1	24	-1	-1	-1	1	-1	2	1	1	1	1	5	5	24	24	24	24	24	1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	24	24	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14085	24	-1	24	-1	-1	-1	4	-1	1	1	1	1	0	5	5	24	24	24	24	24	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14003	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	24	24	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14004	32	-1	32	-1	-1	-1	4	-1	1	2	1	1	1	5	5	32	32	32	32	32	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14004	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	32	32	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14002	32	-1	32	-1	-1	-1	4	-1	1	1	1	1	0	5	5	32	32	32	32	32	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14005	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	32	32	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14006	32	-1	32	-1	-1	-1	8	0	1	1	1	1	2	5	5	32	32	32	32	32	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14006	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	32	32	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14003	32	-1	32	-1	-1	-1	4	-1	1	1	1	1	0	5	5	32	32	32	32	32	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14006	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	32	32	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14022	40	-1	40	-1	-1	-1	4	-1	1	2	1	1	1	5	5	40	40	40	40	40	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14007	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14023	40	-1	40	-1	-1	-1	1	-1	2	1	1	1	1	5	5	40	40	40	40	40	1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14011	14008	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14011	40	-1	40	-1	-1	-1	4	-1	1	1	1	1	0	5	5	40	40	40	40	40	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14009	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14021	40	-1	40	-1	-1	-1	4	-1	1	1	1	1	0	5	5	40	40	40	40	40	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14010	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14035	40	-1	40	-1	-1	-1	4	-1	1	2	1	1	1	5	5	40	40	40	40	40	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14011	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14037	40	-1	40	-1	-1	-1	1	-1	2	1	1	1	1	5	5	40	40	40	40	40	1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14031	14012	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14031	40	-1	40	-1	-1	-1	4	-1	1	1	1	1	0	5	5	40	40	40	40	40	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14013	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14033	40	-1	40	-1	-1	-1	4	-1	1	1	1	1	0	5	5	40	40	40	40	40	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14014	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14074	40	-1	40	-1	-1	-1	8	-1	1	2	1	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14015	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14071	40	-1	40	-1	-1	5	8	-1	1	1	1	1	0	5	5	40	40	40	40	40	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14016	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14077	40	-1	40	-1	-1	5	8	-1	1	1	1	0	1	5	5	40	40	40	40	40	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14017	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14043	50	-1	50	-1	-1	-1	4	-1	1	2	1	1	1	5	5	50	50	50	50	50	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14018	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14048	50	-1	50	-1	-1	-1	1	-1	2	1	1	1	1	5	5	50	50	50	50	50	1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14041	14019	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14041	50	-1	50	-1	-1	-1	4	-1	1	1	1	1	0	5	5	50	50	50	50	50	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14020	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14051	50	-1	50	-1	-1	-1	4	-1	1	1	1	1	0	5	5	50	50	50	50	50	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14021	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14098	50	-1	50	-1	-1	-1	4	-1	1	2	1	1	1	5	5	50	50	50	50	50	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14022	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14196	50	-1	50	-1	-1	-1	1	-1	2	1	1	1	1	5	5	50	50	50	50	50	1	1	1	1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14096	14023	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14096	50	-1	50	-1	-1	-1	4	-1	1	1	1	1	0	5	5	50	50	50	50	50	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14024	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14097	50	-1	50	-1	-1	-1	4	-1	1	1	1	1	0	5	5	50	50	50	50	50	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14025	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	50	50	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14087	50	-1	50	-1	-1	-1	8	-1	1	0	1	1	1	5	5	50	50	50	50	50	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14026	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	50	50	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
