ROWID	_SN|INTEGER	_StartDate|TEXT	_EndDate|TEXT	_BuyAbleCount|INTEGER	_Sellcount|INTEGER	_BuyAbleReset|INTEGER
8022	14100909			0	0	0
8023	14100910			0	0	0
8024	14100911			0	0	0
8025	14100912			0	0	0
8026	14100913			0	0	0
8027	10001794	17/05/18	17/06/15	0	0	0
8028	10001795	17/06/15	17/07/06	0	0	0
8029	10001796	17/06/15	17/07/06	0	0	0
8030	10001797	17/06/15	17/07/06	0	0	0
8031	10001798	17/06/15	17/07/06	0	0	0
8032	10001799	17/06/15	17/07/06	0	0	0
8033	10001800	17/06/15	17/07/06	0	0	0
8034	10001801	17/06/15	17/07/06	0	0	0
8035	10001802	17/06/15	17/07/06	0	0	0
8036	10001803	17/06/15	17/07/06	0	0	0
8037	10001804	17/06/15	17/07/06	0	0	0
8038	10001805	17/06/15	17/07/06	0	0	0
8039	10001806	17/06/15	17/07/06	0	0	0
8040	10001807	17/06/15	17/07/06	0	0	0
8041	10001808	17/06/15	17/07/06	0	0	0
8042	10001809	17/06/15	17/07/06	0	0	0
8043	10001810	17/06/15	17/07/06	0	0	0
8044	10001811	17/06/15	17/07/06	0	0	0
8045	10001812	17/06/15	17/07/06	0	0	0
8046	10001813	17/06/15	17/07/06	0	0	0
8047	10001814	17/06/15	17/07/06	0	0	0
8048	10001815	17/06/15	17/07/06	0	0	0
8049	10001816	17/06/15	17/07/06	0	0	0
8050	10001817	17/06/15	17/07/06	0	0	0
8051	10001818	17/06/15	17/07/06	0	0	0
8052	10001819	17/06/15	17/07/06	0	0	0
8053	10001820	17/06/15	17/07/06	0	0	0
8054	10001821	17/06/15	17/07/06	0	0	0
8055	14100914	17/06/15	17/07/06	0	0	0
8056	14100915	17/06/15	17/07/06	0	0	0
8057	14100916	17/06/15	17/07/06	0	0	0
8058	14100917	17/06/15	17/07/06	0	0	0
8059	14100918	17/06/15	17/07/06	0	0	0
8060	14100919	17/06/15	17/07/06	0	0	0
8061	14100920	17/06/15	17/07/06	0	0	0
8062	14100921	17/06/15	17/07/06	0	0	0
8063	14100922	17/06/15	17/07/06	0	0	0
8064	14100923	17/06/15	17/07/06	0	0	0
8065	14100924	17/06/15	17/07/06	0	0	0
8066	14100925	17/06/15	17/07/06	0	0	0
8067	14100926	17/06/15	17/07/06	0	0	0
8068	14100927	17/06/15	17/07/06	0	0	0
8069	14100928	17/06/15	17/07/06	0	0	0
8070	14100929	17/06/15	17/07/06	0	0	0
8071	14100930	17/06/15	17/07/06	0	0	0
8072	14100931	17/06/15	17/07/06	0	0	0
8073	14100932	17/06/15	17/07/06	0	0	0
8074	14100933	17/06/15	17/07/06	0	0	0
8075	14100934	17/06/15	17/07/06	0	0	0
8076	14100935	17/06/15	17/07/06	0	0	0
8077	14100936	17/06/15	17/07/06	0	0	0
8078	14100937	17/06/15	17/07/06	0	0	0
8079	14100938	17/06/15	17/07/06	0	0	0
8080	14100939	17/06/15	17/07/06	0	0	0
8081	14100940	17/06/15	17/07/06	0	0	0
8082	980000000			0	0	0
8083	980000001			0	0	0
8084	980000002			0	0	0
8085	980000003			0	0	0
8086	980000004			0	0	0
8087	980000005			0	0	0
8088	980000006			0	0	0
8089	980000007			0	0	0
8090	980000008			0	0	0
8091	980000009			0	0	0
8092	980000010			0	0	0
8093	980000011			0	0	0
8094	980000012			0	0	0
8095	980000013			0	0	0
8096	980000014			0	0	0
8097	10001822	17/07/06	17/08/03	0	0	0
8098	10001823	17/07/06	17/08/03	0	0	0
8099	10001824	17/07/06	17/08/03	0	0	0
8100	10001825	17/07/06	17/08/03	0	0	0
8101	10001826	17/07/06	17/08/03	0	0	0
8102	10001827	17/07/06	17/08/03	0	0	0
8103	10001828	17/07/06	17/08/03	0	0	0
8104	10001829	17/07/06	17/08/03	0	0	0
8105	10001830	17/07/06	17/08/03	0	0	0
8106	10001831	17/07/06	17/08/03	0	0	0
8107	10001832	17/07/06	17/08/03	0	0	0
8108	10001833	17/07/06	17/08/03	0	0	0
8109	10001834	17/07/06	17/08/03	0	0	0
8110	10001835	17/07/06	17/08/03	0	0	0
8111	10001836	17/07/06	17/08/03	0	0	0
8112	10001837	17/07/06	17/08/03	0	0	0
8113	10001838	17/07/06	17/08/03	0	0	0
8114	10001839	17/07/06	17/08/03	0	0	0
8115	10001840	17/07/06	17/08/03	0	0	0
8116	10001841	17/07/06	17/08/03	0	0	0
8117	10001842	17/07/06	17/08/03	0	0	0
8118	10001843	17/07/06	17/08/03	0	0	0
8119	10001844	17/07/06	17/08/03	0	0	0
8120	10001845	17/07/06	17/08/03	0	0	0
8121	10001846	17/07/06	17/08/03	0	0	0
8122	10001847	17/07/06	17/08/03	0	0	0
8123	10001848	17/07/06	17/08/03	0	0	0
8124	14100941	17/07/06	17/08/03	0	0	0
8125	14100942	17/07/06	17/08/03	0	0	0
8126	14100943	17/07/06	17/08/03	0	0	0
8127	14100944	17/07/06	17/08/03	0	0	0
8128	14100945	17/07/06	17/08/03	0	0	0
8129	14100946	17/07/06	17/08/03	0	0	0
8130	14100947	17/07/06	17/08/03	0	0	0
8131	14100948	17/07/06	17/08/03	0	0	0
8132	14100949	17/07/06	17/08/03	0	0	0
8133	14100950	17/07/06	17/08/03	0	0	0
8134	14100951	17/07/06	17/08/03	0	0	0
8135	14100952	17/07/06	17/08/03	0	0	0
8136	14100953	17/07/06	17/08/03	0	0	0
8137	14100954	17/07/06	17/08/03	0	0	0
8138	14100955	17/07/06	17/08/03	0	0	0
8139	14100956	17/07/06	17/08/03	0	0	0
8140	14100957	17/07/06	17/08/03	0	0	0
8141	14100958	17/07/06	17/08/03	0	0	0
8142	14100959	17/07/06	17/08/03	0	0	0
8143	14100960	17/07/06	17/08/03	0	0	0
8144	14100961	17/07/06	17/08/03	0	0	0
8145	14100962	17/07/06	17/08/03	0	0	0
8146	14100963	17/07/06	17/08/03	0	0	0
8147	14100964	17/07/06	17/08/03	0	0	0
8148	14100965	17/07/06	17/08/03	0	0	0
8149	14100966	17/07/06	17/08/03	0	0	0
8150	14100967	17/07/06	17/08/03	0	0	0
8187	980000015			0	0	0
8188	980000016			0	0	0
8189	980000017			0	0	0
8190	980000018			0	0	0
8191	980000019			0	0	0
8192	980000020			0	0	0
8193	980000021			0	0	0
8194	980000022			0	0	0
8195	980000023			0	0	0
8196	980000024			0	0	0
8197	980000025			0	0	0
8198	980000026			0	0	0
8199	980000027			0	0	0
8200	980000028			0	0	0
8201	980000029			0	0	0
8202	980000030			0	0	0
8203	980000031			0	0	0
8204	980000032			0	0	0
8205	980000033			0	0	0
8206	980000034			0	0	0
8207	980000035			0	0	0
8208	980000036			0	0	0
8209	10001871	17/10/19	17/11/16	0	0	0
8210	14100986	17/10/19	17/11/16	0	0	0
8211	980000037			0	0	0
8212	980000038			0	0	0
8213	980000039			0	0	0
8214	980000040			0	0	0
8215	980000041			0	0	0
8216	980000042			0	0	0
8217	980000043			0	0	0
8218	980000044			0	0	0
8219	980000045			0	0	0
8220	980000046			0	0	0
8221	980000047			0	0	0
8222	980000048			0	0	0
8223	980000049			0	0	0
8224	980000050			0	0	0
8225	980000051			0	0	0
8226	980000052			0	0	0
8227	980000053			0	0	0
8228	980000054			0	0	0
8229	980000055			0	0	0
8230	980000056			0	0	0
8231	980000057			0	0	0
8232	980000058			0	0	0
8233	980000059			0	0	0
8234	980000060			0	0	0
8235	980000061			0	0	0
8236	980000062			0	0	0
8237	980000063			0	0	0
8238	980000064			0	0	0
8239	980000065			0	0	0
8240	10001872	17/09/14	17/10/19	0	0	0
8241	10001873	17/09/14	17/10/19	0	0	0
8242	10001874	17/09/14	17/10/19	0	0	0
8243	10001875	17/09/14	17/10/19	0	0	0
8244	10001876	17/09/14	17/10/19	0	0	0
8245	10001877	17/09/14	17/10/19	0	0	0
8246	10001878	17/09/14	17/10/19	0	0	0
8247	10001879	17/09/14	17/10/19	0	0	0
8248	10001880	17/09/14	17/10/19	0	0	0
8249	10001881	17/09/14	17/10/19	0	0	0
8250	10001882	17/09/14	17/10/19	0	0	0
8251	10001883	17/09/14	17/10/19	0	0	0
8252	10001884	17/09/14	17/10/19	0	0	0
8253	10001885	17/09/14	17/10/19	0	0	0
8254	10001886	17/09/14	17/10/19	0	0	0
8255	10001887	17/09/14	17/10/19	0	0	0
8256	10001888	17/09/14	17/10/19	0	0	0
8257	10001889	17/09/14	17/10/19	0	0	0
8258	10001890	17/09/14	17/10/19	0	0	0
8259	10001891	17/09/14	17/10/19	0	0	0
8260	10001892	17/09/14	17/10/19	0	0	0
8261	10001893	17/09/14	17/10/19	0	0	0
8262	10001894	17/09/14	17/10/19	0	0	0
8263	10001895	17/09/14	17/10/19	0	0	0
8264	10001896	17/09/14	17/10/19	0	0	0
8265	10001897	17/09/14	17/10/19	0	0	0
8266	10001898	17/09/14	17/10/19	0	0	0
8267	14100987	17/09/14	17/10/19	0	0	0
8268	14100988	17/09/14	17/10/19	0	0	0
8269	14100989	17/09/14	17/10/19	0	0	0
8270	14100990	17/09/14	17/10/19	0	0	0
8271	14100991	17/09/14	17/10/19	0	0	0
8272	14100992	17/09/14	17/10/19	0	0	0
8273	14100993	17/09/14	17/10/19	0	0	0
8274	14100994	17/09/14	17/10/19	0	0	0
8275	14100995	17/09/14	17/10/19	0	0	0
8276	14100996	17/09/14	17/10/19	0	0	0
8277	14100997	17/09/14	17/10/19	0	0	0
8278	14100998	17/09/14	17/10/19	0	0	0
8279	14100999	17/09/14	17/10/19	0	0	0
8280	14101000	17/09/14	17/10/19	0	0	0
8281	14101001	17/09/14	17/10/19	0	0	0
8282	14101002	17/09/14	17/10/19	0	0	0
8283	14101003	17/09/14	17/10/19	0	0	0
8284	14101004	17/09/14	17/10/19	0	0	0
8285	14101005	17/09/14	17/10/19	0	0	0
8286	14101006	17/09/14	17/10/19	0	0	0
8287	14101007	17/09/14	17/10/19	0	0	0
8288	14101008	17/09/14	17/10/19	0	0	0
8289	14101009	17/09/14	17/10/19	0	0	0
8290	14101010	17/09/14	17/10/19	0	0	0
8291	14101011	17/09/14	17/10/19	0	0	0
8292	14101012	17/09/14	17/10/19	0	0	0
8293	14101013	17/09/14	17/10/19	0	0	0
8294	10001899	17/10/19	17/11/16	0	0	0
8295	10001900	17/10/19	17/11/16	0	0	0
8296	10001901	17/10/19	17/11/16	0	0	0
8297	10001902	17/10/19	17/11/16	0	0	0
8298	10001903	17/10/19	17/11/16	0	0	0
8299	10001904	17/10/19	17/11/16	0	0	0
8300	10001905	17/10/19	17/11/16	0	0	0
8301	10001906	17/10/19	17/11/16	0	0	0
8302	10001907	17/10/19	17/11/16	0	0	0
8303	10001908	17/10/19	17/11/16	0	0	0
8304	10001909	17/10/19	17/11/16	0	0	0
8305	10001910	17/10/19	17/11/16	0	0	0
8306	10001911	17/10/19	17/11/16	0	0	0
8307	10001912	17/10/19	17/11/16	0	0	0
8308	10001913	17/10/19	17/11/16	0	0	0
8309	10001914	17/10/19	17/11/16	0	0	0
8310	10001915	17/10/19	17/11/16	0	0	0
8311	10001916	17/10/19	17/11/16	0	0	0
8312	10001917	17/10/19	17/11/16	0	0	0
8313	10001918	17/10/19	17/11/16	0	0	0
8314	10001919	17/10/19	17/11/16	0	0	0
8315	10001920	17/10/19	17/11/16	0	0	0
8316	10001921	17/10/19	17/11/16	0	0	0
8317	10001922	17/10/19	17/11/16	0	0	0
8318	10001923	17/10/19	17/11/16	0	0	0
8319	10001924	17/10/19	17/11/16	0	0	0
8320	10001925	17/10/19	17/11/16	0	0	0
8321	14101014	17/10/19	17/11/16	0	0	0
8322	14101015	17/10/19	17/11/16	0	0	0
8323	14101016	17/10/19	17/11/16	0	0	0
8324	14101017	17/10/19	17/11/16	0	0	0
8325	14101018	17/10/19	17/11/16	0	0	0
8326	14101019	17/10/19	17/11/16	0	0	0
8327	14101020	17/10/19	17/11/16	0	0	0
8328	14101021	17/10/19	17/11/16	0	0	0
8329	14101022	17/10/19	17/11/16	0	0	0
8330	14101023	17/10/19	17/11/16	0	0	0
8331	14101024	17/10/19	17/11/16	0	0	0
8332	14101025	17/10/19	17/11/16	0	0	0
8333	14101026	17/10/19	17/11/16	0	0	0
8334	14101027	17/10/19	17/11/16	0	0	0
8335	14101028	17/10/19	17/11/16	0	0	0
8336	14101029	17/10/19	17/11/16	0	0	0
8337	14101030	17/10/19	17/11/16	0	0	0
8338	14101031	17/10/19	17/11/16	0	0	0
8339	14101032	17/10/19	17/11/16	0	0	0
8340	14101033	17/10/19	17/11/16	0	0	0
8341	14101034	17/10/19	17/11/16	0	0	0
8342	14101035	17/10/19	17/11/16	0	0	0
8343	14101036	17/10/19	17/11/16	0	0	0
8344	14101037	17/10/19	17/11/16	0	0	0
8345	14101038	17/10/19	17/11/16	0	0	0
8346	14101039	17/10/19	17/11/16	0	0	0
8347	14101040	17/10/19	17/11/16	0	0	0
8348	10001926	17/11/16	17/12/14	0	0	0
8349	10001927	17/11/16	17/12/14	0	0	0
8350	10001928	17/11/16	17/12/14	0	0	0
8351	10001929	17/11/16	17/12/14	0	0	0
8352	10001930	17/11/16	17/12/14	0	0	0
8353	10001931	17/11/16	17/12/14	0	0	0
8354	10001932	17/11/16	17/12/14	0	0	0
8355	10001933	17/11/16	17/12/14	0	0	0
8356	10001934	17/11/16	17/12/14	0	0	0
8357	10001935	17/11/16	17/12/14	0	0	0
8358	10001936	17/11/16	17/12/14	0	0	0
8359	10001937	17/11/16	17/12/14	0	0	0
8360	10001938	17/11/16	17/12/14	0	0	0
8361	10001939	17/11/16	17/12/14	0	0	0
8362	10001940	17/11/16	17/12/14	0	0	0
8363	10001941	17/11/16	17/12/14	0	0	0
8364	10001942	17/11/16	17/12/14	0	0	0
8365	10001943	17/11/16	17/12/14	0	0	0
8366	14101041	17/11/16	17/12/14	0	0	0
8367	14101042	17/11/16	17/12/14	0	0	0
8368	14101043	17/11/16	17/12/14	0	0	0
8369	14101044	17/11/16	17/12/14	0	0	0
8370	14101045	17/11/16	17/12/14	0	0	0
8371	14101046	17/11/16	17/12/14	0	0	0
8372	14101047	17/11/16	17/12/14	0	0	0
8373	14101048	17/11/16	17/12/14	0	0	0
8374	14101049	17/11/16	17/12/14	0	0	0
8375	14101050	17/11/16	17/12/14	0	0	0
8376	14101051	17/11/16	17/12/14	0	0	0
8377	14101052	17/11/16	17/12/14	0	0	0
8378	14101053	17/11/16	17/12/14	0	0	0
8379	14101054	17/11/16	17/12/14	0	0	0
8380	14101055	17/11/16	17/12/14	0	0	0
8381	14101056	17/11/16	17/12/14	0	0	0
8382	14101057	17/11/16	17/12/14	0	0	0
8383	14101058	17/11/16	17/12/14	0	0	0
8384	10001944	17/11/16	17/12/14	0	0	0
8385	14101059	17/11/16	17/12/14	0	0	0
8386	10001945	17/11/16	17/12/14	0	0	0
8387	10001947	17/12/14	18/01/11	0	0	0
8388	14101061	17/12/14	18/01/11	0	0	0
8389	14101062	17/12/14	18/01/11	0	0	0
8390	14101063	17/12/14	18/01/11	0	0	0
8391	14101064	17/12/14	18/01/11	0	0	0
8392	14101065	17/12/14	18/01/11	0	0	0
8393	14101066	17/12/14	18/01/11	0	0	0
8394	14101067	17/12/14	18/01/11	0	0	0
8395	14101068	17/12/14	18/01/11	0	0	0
8396	14101069	17/12/14	18/01/11	0	0	0
8397	14101070	17/12/14	18/01/11	0	0	0
8398	14101071	17/12/14	18/01/11	0	0	0
8399	14101072	17/12/14	18/01/11	0	0	0
8400	14101073	17/12/14	18/01/11	0	0	0
8401	14101074	17/12/14	18/01/11	0	0	0
8402	14101075	17/12/14	18/01/11	0	0	0
8403	14101076	17/12/14	18/01/11	0	0	0
8404	14101077	17/12/14	18/01/11	0	0	0
8405	14101078	17/12/14	18/01/11	0	0	0
8406	14101079	17/12/14	18/01/11	0	0	0
8407	14101080	17/12/14	18/01/11	0	0	0
8408	14101081	17/12/14	18/01/11	0	0	0
8409	14101082	17/12/14	18/01/11	0	0	0
8410	14101083	17/12/14	18/01/11	0	0	0
8411	14101084	17/12/14	18/01/11	0	0	0
8412	14101085	17/12/14	18/01/11	0	0	0
8413	14101086	17/12/14	18/01/11	0	0	0
8414	14101087	17/12/14	18/01/11	0	0	0
8415	10001948	17/12/14	18/01/11	0	0	0
8416	10001949	17/12/14	18/01/11	0	0	0
8417	10001950	17/12/14	18/01/11	0	0	0
8418	10001951	17/12/14	18/01/11	0	0	0
8419	10001952	17/12/14	18/01/11	0	0	0
8420	10001953	17/12/14	18/01/11	0	0	0
8421	10001954	17/12/14	18/01/11	0	0	0
8422	10001955	17/12/14	18/01/11	0	0	0
8423	10001956	17/12/14	18/01/11	0	0	0
8424	10001957	17/12/14	18/01/11	0	0	0
8425	10001958	17/12/14	18/01/11	0	0	0
8426	10001959	17/12/14	18/01/11	0	0	0
8427	10001960	17/12/14	18/01/11	0	0	0
8428	10001961	17/12/14	18/01/11	0	0	0
8429	10001962	17/12/14	18/01/11	0	0	0
8430	10001963	17/12/14	18/01/11	0	0	0
8431	10001964	17/12/14	18/01/11	0	0	0
8432	10001965	17/12/14	18/01/11	0	0	0
8433	10001966	17/12/14	18/01/11	0	0	0
8434	10001967	17/12/14	18/01/11	0	0	0
8435	10001968	17/12/14	18/01/11	0	0	0
8436	10001969	17/12/14	18/01/11	0	0	0
8437	10001970	17/12/14	18/01/11	0	0	0
8438	10001971	17/12/14	18/01/11	0	0	0
8439	10001972	17/12/14	18/01/11	0	0	0
8440	10001973	17/12/14	18/01/11	0	0	0
8441	10001974	17/12/14	18/01/11	0	0	0
8442	10001975	17/12/14	18/01/11	0	0	0
8443	10001976	17/12/14	18/01/11	0	0	0
8498	10002004			1	0	3
8499	14200043			1	0	3
8500	10002006	18/02/08	18/03/08	0	0	0
8501	10002007	18/02/08	18/03/08	0	0	0
8502	10002008	18/02/08	18/03/08	0	0	0
8503	10002009	18/02/08	18/03/08	0	0	0
8504	10002010	18/02/08	18/03/08	0	0	0
8505	10002011	18/02/08	18/03/08	0	0	0
8506	10002012	18/02/08	18/03/08	0	0	0
8507	10002013	18/02/08	18/03/08	0	0	0
8508	10002014	18/02/08	18/03/08	0	0	0
8509	10002015	18/02/08	18/03/08	0	0	0
8510	10002016	18/02/08	18/03/08	0	0	0
8511	10002017	18/02/08	18/03/08	0	0	0
8512	10002018	18/02/08	18/03/08	0	0	0
8513	10002019	18/02/08	18/03/08	0	0	0
8514	10002020	18/02/08	18/03/08	0	0	0
8515	10002021	18/02/08	18/03/08	0	0	0
8516	10002022	18/02/08	18/03/08	0	0	0
8517	10002023	18/02/08	18/03/08	0	0	0
8518	10002024	18/02/08	18/03/08	0	0	0
8519	10002025	18/02/08	18/03/08	0	0	0
8520	10002026	18/02/08	18/03/08	0	0	0
8521	10002027	18/02/08	18/03/08	0	0	0
8522	10002028	18/02/08	18/03/08	0	0	0
8523	10002029	18/02/08	18/03/08	0	0	0
8524	10002030	18/02/08	18/03/08	0	0	0
8525	10002031	18/02/08	18/03/08	0	0	0
8526	10002032	18/02/08	18/03/08	0	0	0
8527	14101115	18/02/08	18/03/08	0	0	0
8528	14101116	18/02/08	18/03/08	0	0	0
8529	14101117	18/02/08	18/03/08	0	0	0
8530	14101118	18/02/08	18/03/08	0	0	0
8531	14101119	18/02/08	18/03/08	0	0	0
8532	14101120	18/02/08	18/03/08	0	0	0
8533	14101121	18/02/08	18/03/08	0	0	0
8534	14101122	18/02/08	18/03/08	0	0	0
8535	14101123	18/02/08	18/03/08	0	0	0
8536	14101124	18/02/08	18/03/08	0	0	0
8537	14101125	18/02/08	18/03/08	0	0	0
8538	14101126	18/02/08	18/03/08	0	0	0
8539	14101127	18/02/08	18/03/08	0	0	0
8540	14101128	18/02/08	18/03/08	0	0	0
8541	14101129	18/02/08	18/03/08	0	0	0
8542	14101130	18/02/08	18/03/08	0	0	0
8543	14101131	18/02/08	18/03/08	0	0	0
8544	14101132	18/02/08	18/03/08	0	0	0
8545	14101133	18/02/08	18/03/08	0	0	0
8546	14101134	18/02/08	18/03/08	0	0	0
8547	14101135	18/02/08	18/03/08	0	0	0
8548	14101136	18/02/08	18/03/08	0	0	0
8549	14101137	18/02/08	18/03/08	0	0	0
8550	14101138	18/02/08	18/03/08	0	0	0
8551	14101139	18/02/08	18/03/08	0	0	0
8552	14101140	18/02/08	18/03/08	0	0	0
8553	14101141	18/02/08	18/03/08	0	0	0
8554	10002033	18/03/08	18/04/05	0	0	0
8555	10002034	18/03/08	18/04/05	0	0	0
8556	10002035	18/03/08	18/04/05	0	0	0
8557	10002036	18/03/08	18/04/05	0	0	0
8558	10002037	18/03/08	18/04/05	0	0	0
8559	10002038	18/03/08	18/04/05	0	0	0
8560	10002039	18/03/08	18/04/05	0	0	0
8561	10002040	18/03/08	18/04/05	0	0	0
8562	10002041	18/03/08	18/04/05	0	0	0
8563	10002042	18/03/08	18/04/05	0	0	0
8564	10002043	18/03/08	18/04/05	0	0	0
8565	10002044	18/03/08	18/04/05	0	0	0
8566	10002045	18/03/08	18/04/05	0	0	0
8567	10002046	18/03/08	18/04/05	0	0	0
8568	10002047	18/03/08	18/04/05	0	0	0
8569	10002048	18/03/08	18/04/05	0	0	0
8570	10002049	18/03/08	18/04/05	0	0	0
8571	10002050	18/03/08	18/04/05	0	0	0
8572	10002051	18/03/08	18/04/05	0	0	0
8573	10002052	18/03/08	18/04/05	0	0	0
8574	10002053	18/03/08	18/04/05	0	0	0
8575	10002054	18/03/08	18/04/05	0	0	0
8576	10002055	18/03/08	18/04/05	0	0	0
8577	10002056	18/03/08	18/04/05	0	0	0
8578	10002057	18/03/08	18/04/05	0	0	0
8579	10002058	18/03/08	18/04/05	0	0	0
8580	10002059	18/03/08	18/04/05	0	0	0
8581	14101142	18/03/08	18/04/05	0	0	0
8582	14101143	18/03/08	18/04/05	0	0	0
8583	14101144	18/03/08	18/04/05	0	0	0
8584	14101145	18/03/08	18/04/05	0	0	0
8585	14101146	18/03/08	18/04/05	0	0	0
8586	14101147	18/03/08	18/04/05	0	0	0
8587	14101148	18/03/08	18/04/05	0	0	0
8588	14101149	18/03/08	18/04/05	0	0	0
8589	14101150	18/03/08	18/04/05	0	0	0
8590	14101151	18/03/08	18/04/05	0	0	0
8591	14101152	18/03/08	18/04/05	0	0	0
8592	14101153	18/03/08	18/04/05	0	0	0
8593	14101154	18/03/08	18/04/05	0	0	0
8594	14101155	18/03/08	18/04/05	0	0	0
8595	14101156	18/03/08	18/04/05	0	0	0
8596	14101157	18/03/08	18/04/05	0	0	0
8597	14101158	18/03/08	18/04/05	0	0	0
8598	14101159	18/03/08	18/04/05	0	0	0
8599	14101160	18/03/08	18/04/05	0	0	0
8600	14101161	18/03/08	18/04/05	0	0	0
8601	14101162	18/03/08	18/04/05	0	0	0
8602	14101163	18/03/08	18/04/05	0	0	0
8603	14101164	18/03/08	18/04/05	0	0	0
8604	14101165	18/03/08	18/04/05	0	0	0
8605	14101166	18/03/08	18/04/05	0	0	0
8606	14101167	18/03/08	18/04/05	0	0	0
8607	14101168	18/03/08	18/04/05	0	0	0
8662	10002088	18/05/10	18/06/07	0	0	0
8663	10002089	18/05/10	18/06/07	0	0	0
8664	10002090	18/05/10	18/06/07	0	0	0
8665	10002091	18/05/10	18/06/07	0	0	0
8666	10002092	18/05/10	18/06/07	0	0	0
8667	10002093	18/05/10	18/06/07	0	0	0
8668	10002094	18/05/10	18/06/07	0	0	0
8669	10002095	18/05/10	18/06/07	0	0	0
8670	10002096	18/05/10	18/06/07	0	0	0
8671	10002097	18/05/10	18/06/07	0	0	0
8672	10002098	18/05/10	18/06/07	0	0	0
8673	10002099	18/05/10	18/06/07	0	0	0
8674	10002100	18/05/10	18/06/07	0	0	0
8675	10002101	18/05/10	18/06/07	0	0	0
8676	10002102	18/05/10	18/06/07	0	0	0
8677	10002103	18/05/10	18/06/07	0	0	0
8678	10002104	18/05/10	18/06/07	0	0	0
8679	10002105	18/05/10	18/06/07	0	0	0
8680	10002106	18/05/10	18/06/07	0	0	0
8681	10002107	18/05/10	18/06/07	0	0	0
8682	10002108	18/05/10	18/06/07	0	0	0
8683	10002109	18/05/10	18/06/07	0	0	0
8684	10002110	18/05/10	18/06/07	0	0	0
8685	10002111	18/05/10	18/06/07	0	0	0
8686	10002112	18/05/10	18/06/07	0	0	0
8687	10002113	18/05/10	18/06/07	0	0	0
8688	10002114	18/05/10	18/06/07	0	0	0
8689	14101196	18/05/10	18/06/07	0	0	0
8690	14101197	18/05/10	18/06/07	0	0	0
8691	14101198	18/05/10	18/06/07	0	0	0
8692	14101199	18/05/10	18/06/07	0	0	0
8693	14101200	18/05/10	18/06/07	0	0	0
8694	14101201	18/05/10	18/06/07	0	0	0
8695	14101202	18/05/10	18/06/07	0	0	0
8696	14101203	18/05/10	18/06/07	0	0	0
8697	14101204	18/05/10	18/06/07	0	0	0
8698	14101205	18/05/10	18/06/07	0	0	0
8699	14101206	18/05/10	18/06/07	0	0	0
8700	14101207	18/05/10	18/06/07	0	0	0
8701	14101208	18/05/10	18/06/07	0	0	0
8702	14101209	18/05/10	18/06/07	0	0	0
8703	14101210	18/05/10	18/06/07	0	0	0
8704	14101211	18/05/10	18/06/07	0	0	0
8705	14101212	18/05/10	18/06/07	0	0	0
8706	14101213	18/05/10	18/06/07	0	0	0
8707	14101214	18/05/10	18/06/07	0	0	0
8708	14101215	18/05/10	18/06/07	0	0	0
8709	14101216	18/05/10	18/06/07	0	0	0
8710	14101217	18/05/10	18/06/07	0	0	0
8711	14101218	18/05/10	18/06/07	0	0	0
8712	14101219	18/05/10	18/06/07	0	0	0
8713	14101220	18/05/10	18/06/07	0	0	0
8714	14101221	18/05/10	18/06/07	0	0	0
8715	14101222	18/05/10	18/06/07	0	0	0
8716	980000066			0	0	0
8717	980000067			0	0	0
8718	980000068			0	0	0
8719	980000069			0	0	0
8720	980000070			0	0	0
8721	980000071			0	0	0
8722	980000072			0	0	0
8723	980000073			0	0	0
8724	980000074			0	0	0
8725	980000075			0	0	0
8726	980000076			0	0	0
8727	980000077			0	0	0
8728	980000078			0	0	0
8729	980000079			0	0	0
8730	980000080			0	0	0
8731	980000081			0	0	0
8732	980000082			0	0	0
8733	980000083			0	0	0
8734	980000084			0	0	0
8735	980000085			0	0	0
8736	980000086			0	0	0
8737	980000087			0	0	0
8738	980000088			0	0	0
8739	980000089			0	0	0
8740	980000090			0	0	0
8741	980000091			0	0	0
8742	980000092			0	0	0
8743	980000093			0	0	0
8744	980000094			0	0	0
8745	980000095			0	0	0
8746	980000096			0	0	0
8747	980000097			0	0	0
8748	980000098			0	0	0
8749	980000099			0	0	0
8750	980000100			0	0	0
8751	980000101			0	0	0
8752	980000102			0	0	0
8753	980000103			0	0	0
8754	980000104			0	0	0
8755	980000105			0	0	0
8756	980000106			0	0	0
8757	980000107			0	0	0
8758	980000108			0	0	0
8759	980000109			0	0	0
8760	980000110			0	0	0
8761	980000111			0	0	0
8762	980000112			0	0	0
8763	980000113			0	0	0
8764	980000114			0	0	0
8765	980000115			0	0	0
8766	980000116			0	0	0
8767	980000117			0	0	0
8768	980000118			0	0	0
8769	980000119			0	0	0
8770	980000120			0	0	0
8771	980000121			0	0	0
8772	980000122			0	0	0
8773	980000123			0	0	0
8774	980000124			0	0	0
8775	980000125			0	0	0
8776	980000126			0	0	0
8777	980000127			0	0	0
8778	980000128			0	0	0
8779	980000129			0	0	0
8780	980000130			0	0	0
8781	980000131			0	0	0
8782	980000132			0	0	0
8783	980000133			0	0	0
8784	980000134			0	0	0
8785	980000135			0	0	0
8786	980000136			0	0	0
8787	980000137			0	0	0
8788	980000138			0	0	0
8789	980000139			0	0	0
8790	980000140			0	0	0
8791	980000141			0	0	0
8792	980000142			0	0	0
8793	980000143			0	0	0
8794	980000144			0	0	0
8795	980000145			0	0	0
