ROWID	_NameID|INTEGER	_LevelLimit|INTEGER	_DescriptionID|INTEGER	_State1|INTEGER	_StateValue1|TEXT	_State2|INTEGER	_StateValue2|TEXT	_State3|INTEGER	_StateValue3|TEXT	_State4|INTEGER	_StateValue4|TEXT	_State5|INTEGER	_StateValue5|TEXT	_State6|INTEGER	_StateValue6|TEXT	_State7|INTEGER	_StateValue7|TEXT	_State8|INTEGER	_StateValue8|TEXT	_State9|INTEGER	_StateValue9|TEXT	_State10|INTEGER	_StateValue10|TEXT	_Color|INTEGER	_Type|INTEGER	_ColorValue|TEXT	_SkillLinkItemID|INTEGER	_TextInColor|TEXT	_TextOutColor|TEXT	_fixstate|INTEGER
2911	1000153051	1	1000153057	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF36d9c8	0xFF174f5b	0
2912	1000153052	1	1000153058	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF36d9c8	0xFF174f5b	0
2913	1000153272	1	1000153273	54	0.085	55	0.085	56	0.085	57	0.085	4	15000	5	15000	6	15000	7	15000	29	230	-1		1	1	0xFF9966FF	0			0
2914	1000153276	1	1000153279	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF1819	0xFFF6FF00	0
2915	1000153277	1	1000153280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFE1BA1F	0xFF8B8383	0
2916	1000153278	1	1000153281	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFE1BA1F	0xFF8B8383	0
2917	1000153326	1	1000153329	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
2918	1000153327	1	1000153328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
2919	1000153625	1	1000153628	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF9966FF	0xFFFFFFFF	0
2920	1000153626	1	1000153628	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF9966FF	0xFFFFFFFF	0
2921	1000153627	1	1000153628	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF9966FF	0xFFFFFFFF	0
2922	1000153782	1	1000153783	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF0000	0xFF0B30A0	0
2923	1000153827	1	1000153828	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFF2F2F2	0xFF7F7F7F	0
2924	1000153966	1	1000153988	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2925	1000153967	1	1000153989	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2926	1000153968	1	1000153990	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2927	1000153969	1	1000153991	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2928	1000153970	1	1000153992	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2929	1000153971	1	1000153993	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2930	1000153972	1	1000153994	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2931	1000153973	1	1000153995	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2932	1000153974	1	1000153996	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2933	1000153975	1	1000153997	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2934	1000153976	1	1000153998	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2935	1000153977	1	1000153999	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2936	1000153978	1	1000154000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2937	1000153979	1	1000154001	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2938	1000153980	1	1000154002	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2939	1000153981	1	1000154003	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2940	1000153982	1	1000154004	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2941	1000153983	1	1000154005	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2942	1000153984	1	1000154006	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2943	1000153985	1	1000154007	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
2944	1000153986	1	1000154008	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFFF0000	0
2945	1000153987	1	1000154009	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0	0xFF000000	0xFFFF0000	138
2946	1000154095	1	1000154135	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFbbbbbb	139
2947	1000003502	1	1000154136	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFbbbbbb	140
2948	1000006550	1	1000154137	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFbbbbbb	141
2949	1000154098	1	1000154138	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF32CD32	142
2950	1000154099	1	1000154139	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF32CD32	143
2951	1000154100	1	1000154140	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF32CD32	144
2952	1000154101	1	1000154141	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF4169E1	145
2953	1000154102	1	1000154142	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF4169E1	146
2954	1000154103	1	1000154143	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF4169E1	147
2955	1000154104	1	1000154144	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFFF8C00	148
2956	1000154105	1	1000154145	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFFF8C00	149
2957	1000154106	1	1000154146	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFFF8C00	150
2958	1000154107	1	1000154147	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF8A2BE2	151
2959	1000154108	1	1000154148	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF8A2BE2	152
2960	1000154109	1	1000154149	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF8A2BE2	153
2961	1000154110	1	1000154150	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFdc143c	154
2962	1000154111	1	1000154151	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFdc143c	155
2963	1000154112	1	1000154152	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFFdc143c	156
2964	1000154113	1	1000154153	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF00FFFF	157
2965	1000154114	1	1000154154	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		4	0	0xFFFFCC00	0	0xFF000000	0xFF00FFFF	158
2966	1000154115	1	1000154155	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2967	1000154116	1	1000154156	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2968	1000154117	1	1000154157	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2969	1000154118	1	1000154158	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2970	1000154119	1	1000154159	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2971	1000154120	1	1000154160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2972	1000154121	1	1000154161	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2973	1000154122	1	1000154162	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2974	1000154123	1	1000154163	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2975	1000154124	1	1000154164	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2976	1000154125	1	1000154165	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2977	1000154126	1	1000154166	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2978	1000154127	1	1000154167	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2979	1000154128	1	1000154168	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2980	1000154129	1	1000154169	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2981	1000154130	1	1000154170	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2982	1000154131	1	1000154171	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2983	1000154132	1	1000154172	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2984	1000154133	1	1000154173	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2985	1000154134	1	1000154174	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
2986	1000154079	1	1000154081	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0	0xFF708090	0xFFFF0000	0
2987	1000154194	1	1000154195	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
2988	1000154196	1	1000154197	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
2989	1000154233	1	1000154234	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFE0060	0xFFFFFFFF	35
2990	1000154287	1	1000154288	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFF612		0
2991	1000154691	1	1000154693	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF000000	0xFF7F7F7F	0
2992	1000154692	1	1000154694	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF000000	0xFF7F7F7F	0
2993	1000154749	1	1000154750	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
2994	1000154751	1	1000154754	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF470466	0xFFBE12DE	159
2995	1000154752	1	1000154755	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF000000	0xFFFF0000	160
2996	1000154753	1	1000154756	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF5236	0xFFFF9393	161
2997	1000155009	1	1000155010	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			57
2998	1000155017	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF994031	0
2999	1000155018	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF994031	0
3000	1000155019	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF994031	0
3001	1000155020	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF994031	0
3002	1000155021	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF994031	0
3003	1000155022	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF63882A	0
3004	1000155023	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF63882A	0
3005	1000155024	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF63882A	0
3006	1000155025	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF63882A	0
3007	1000155026	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF63882A	0
3008	1000155027	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF7D2CA6	0
3009	1000155028	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF7D2CA6	0
3010	1000155029	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF7D2CA6	0
3011	1000155030	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF7D2CA6	0
3012	1000155031	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF7D2CA6	0
3013	1000155032	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF3CA3FA	0
3014	1000155033	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF3CA3FA	0
3015	1000155034	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF3CA3FA	0
3016	1000155035	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF3CA3FA	0
3017	1000155036	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF3CA3FA	0
3018	1000155037	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFA4810F	0
3019	1000155038	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFA4810F	0
3020	1000155039	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFA4810F	0
3021	1000155040	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFA4810F	0
3022	1000155041	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFA4810F	0
3023	1000155042	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF4A45E6	0
3024	1000155043	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF4A45E6	0
3025	1000155044	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF4A45E6	0
3026	1000155045	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF4A45E6	0
3027	1000155046	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF4A45E6	0
3028	1000155047	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF176E20	0
3029	1000155048	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF176E20	0
3030	1000155049	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF176E20	0
3031	1000155050	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF176E20	0
3032	1000155051	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF176E20	0
3033	1000155052	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF6600FF	0
3034	1000155053	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF6600FF	0
3035	1000155054	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF6600FF	0
3036	1000155055	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF6600FF	0
3037	1000155056	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF6600FF	0
3038	1000155057	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF56B9BC	0
3039	1000155058	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF56B9BC	0
3040	1000155059	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF56B9BC	0
3041	1000155060	1	1000155061	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFF56B9BC	0
3042	1000155065	1	1000155066	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFE46C0A	0xFF000000	0
3043	1000155100	1	1000149014	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			136
3044	1000155101	1	1000149014	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			136
3045	1000155150	1	1000155151	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			58
3046	1000155295	1	1000155296	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			58
3047	1000155336	1	1000155340	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF00eaff	0xFFf7f8ff	0
3048	1000155337	1	1000155341	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF9000ff	0xFFf7f8ff	0
3049	1000155338	1	1000155342	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF66ff00	0xFF000000	0
3050	1000155339	1	1000155343	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF9364ff	0xFF00f0ff	0
3051	1000155494	1	1000155495	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF00FA9A	0xFF9370DB	0
3052	1000155503	1	1000155504	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF0000	0xFF000000	162
3053	1000155508	1	1000155509	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
3054	1000155594	1	1000155599	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF00FF	0xFFFF00FF	0
3055	1000155595	1	1000155600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF1493	0xFFFF1493	0
3056	1000155596	1	1000155601	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF6EB4	0xFFFF6EB4	0
3057	1000155597	1	1000155602	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF82AB	0xFFFF82AB	0
3058	1000155598	1	1000155603	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFB5C5	0xFFFFB5C5	0
3059	1000155650	1	1000155651	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF616088	0xFF4899B7	0
3060	1000155741	1	1000155742	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
3061	1000041829	1	1000155742	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
3062	1000155796	1	1000155800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF4899B7	0xFFFFFFFF	163
3063	1000155797	1	1000155800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF4899B7	0xFFFFFFFF	164
3064	1000155798	1	1000155800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF4899B7	0xFFFFFFFF	165
3065	1000155799	1	1000155801	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF32426D	0xFFEB7BB6	166
3066	1000155808	1	1000155811	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
3067	1000155809	1	1000155812	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
3068	1000155810	1	1000155813	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			131
3069	1000155825	1	1000155826	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
3070	1000155853	1	1000155854	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFF616088	0xFF4899B7	0
3071	1000155872	1	1000155873	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFFFFFFF	0
3072	1000155875	1	1000149015	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			136
3073	1000155876	1	1000149015	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			136
3074	1000155981	1	1000155982	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			58
3075	1000155233	1	1000156001	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3076	1000155994	1	1000156002	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3077	1000155995	1	1000156003	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3078	1000155996	1	1000156004	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3079	1000155997	1	1000156005	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3080	1000155998	1	1000156006	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3081	1000155999	1	1000156007	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3082	1000156000	1	1000156008	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
3083	1000156026	1	1000156027	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			58
3084	1000156140	1	1000156145	4	500	5	500	6	500	7	500	-1		-1		-1		-1		-1		-1		2	2	0xFFFF9933	0			0
3085	1000156141	1	1000156146	4	1500	5	1500	6	1500	7	1500	-1		-1		-1		-1		-1		-1		2	2	0xFFFF9933	0			0
3086	1000156142	1	1000156147	4	8000	5	8000	6	8000	7	8000	-1		-1		-1		-1		-1		-1		2	2	0xFFFF9933	0			0
3087	1000156143	1	1000156148	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFFFFF	0xFFF36111	0
3088	1000156144	1	1000156149	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFEC400	0xFF000000	0
3089	1000156397	1	1000156401	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFF000C	0xFF000000	0
3090	1000156398	1	1000156402	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFEC400	0xFF000000	0
3091	1000156399	1	1000156403	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0	0xFFFFE280	0xFF000000	0
