ROWID	_ItemID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_GroupID|INTEGER	_PrintID|TEXT	_PrintJob|TEXT	_GetLevel|TEXT	_GainID|TEXT	_DescriptionID|INTEGER	_DescriptionIDParam|TEXT
1100052	268466732	11	8039	200	3	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100053	268466732	11	8039	200	3	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100054	268466735	11	8039	200	3	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100055	268466725	11	8039	200	4	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100056	268466725	11	8039	200	4	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100057	268466725	11	8039	200	4	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100058	268466725	11	8039	200	4	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100059	268466740	11	8039	200	4	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100060	268466741	11	8039	200	5	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100061	268466741	11	8039	200	5	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100062	268466741	11	8039	200	5	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100063	268466741	11	8039	200	5	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100064	268466732	11	8039	200	5	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100065	268466731	11	8039	200	6	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100066	268466731	11	8039	200	6	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100067	268466731	11	8039	200	6	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100068	268466731	11	8039	200	6	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100069	268466725	11	8039	200	6	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100070	268466729	11	8039	200	7	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100071	268466729	11	8039	200	7	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100072	268466729	11	8039	200	7	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100073	268466729	11	8039	200	7	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100074	268466741	11	8039	200	7	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100075	268466737	11	8039	200	8	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100076	268466737	11	8039	200	8	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100077	268466737	11	8039	200	8	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100078	268466737	11	8039	200	8	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100079	268466737	11	8039	200	8	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100080	268485591	11	8039	300	1	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100081	268485591	11	8039	300	1	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100082	268485589	11	8039	300	1	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100083	268485591	11	8039	300	1	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100084	268485589	11	8039	300	1	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100085	268485601	11	8039	300	2	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100086	268485593	11	8039	300	2	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100087	268485594	11	8039	300	2	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100088	268485601	11	8039	300	2	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100089	268485591	11	8039	300	2	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100090	268485593	11	8039	300	3	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100091	268485601	11	8039	300	3	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100092	268485593	11	8039	300	3	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100093	268485593	11	8039	300	3	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100094	268485594	11	8039	300	3	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100095	268485588	11	8039	300	4	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100096	268485588	11	8039	300	4	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100097	268485588	11	8039	300	4	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100098	268485588	11	8039	300	4	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100099	268485601	11	8039	300	4	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100100	268485602	11	8039	300	5	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100101	268485602	11	8039	300	5	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100102	268485602	11	8039	300	5	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100103	268485602	11	8039	300	5	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100104	268485593	11	8039	300	5	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100105	268485592	11	8039	300	6	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100106	268485592	11	8039	300	6	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100107	268485592	11	8039	300	6	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100108	268485592	11	8039	300	6	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100109	268485588	11	8039	300	6	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100110	268485590	11	8039	300	7	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100111	268485590	11	8039	300	7	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100112	268485590	11	8039	300	7	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100113	268485590	11	8039	300	7	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100114	268485602	11	8039	300	7	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100115	268485596	11	8039	300	8	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100116	268485596	11	8039	300	8	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100117	268485596	11	8039	300	8	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100118	268485596	11	8039	300	8	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100119	268485596	11	8039	300	8	20;42	2	0;0;0;0;0;0;0;0;0;0	1000117932	
1100120	268485497	11	8039	340	1	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100121	268485497	11	8039	340	1	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100122	268485495	11	8039	340	1	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100123	268485497	11	8039	340	1	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100124	268485495	11	8039	340	1	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100125	268485504	11	8039	340	2	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100126	268485499	11	8039	340	2	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100127	268485500	11	8039	340	2	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100128	268485504	11	8039	340	2	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100129	268485497	11	8039	340	2	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100130	268485499	11	8039	340	3	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100131	268485504	11	8039	340	3	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100132	268485499	11	8039	340	3	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100133	268485499	11	8039	340	3	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100134	268485500	11	8039	340	3	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100135	268485543	11	8039	340	4	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100136	268485543	11	8039	340	4	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100137	268485543	11	8039	340	4	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100138	268485543	11	8039	340	4	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100139	268485504	11	8039	340	4	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100140	268485505	11	8039	340	5	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100141	268485505	11	8039	340	5	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100142	268485505	11	8039	340	5	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100143	268485505	11	8039	340	5	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100144	268485499	11	8039	340	5	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100145	268485498	11	8039	340	6	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100146	268485498	11	8039	340	6	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100147	268485498	11	8039	340	6	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100148	268485498	11	8039	340	6	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100149	268485543	11	8039	340	6	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100150	268485496	11	8039	340	7	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100151	268485496	11	8039	340	7	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100152	268485496	11	8039	340	7	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100153	268485496	11	8039	340	7	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100154	268485505	11	8039	340	7	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100155	268485502	11	8039	340	8	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	2	0;0;0;0;0;0;0;0;0;0	0	
1100156	268485502	11	8039	340	8	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	2	0;0;0;0;0;0;0;0;0;0	0	
1100157	268485502	11	8039	340	8	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	2	0;0;0;0;0;0;0;0;0;0	0	
1100158	268485502	11	8039	340	8	62;63;64;67;68;69;90;91	2	0;0;0;0;0;0;0;0;0;0	0	
1100159	268485502	11	8039	340	8	20;42	2	0;0;0;0;0;0;0;0;0;0	0	
1100160	268485547	11	8039	350	1	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100161	268485547	11	8039	350	1	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100162	268485545	11	8039	350	1	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100163	268485547	11	8039	350	1	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100164	268485545	11	8039	350	1	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100165	268485555	11	8039	350	2	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100166	268485549	11	8039	350	2	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100167	268485550	11	8039	350	2	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100168	268485555	11	8039	350	2	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100169	268485547	11	8039	350	2	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100170	268485549	11	8039	350	3	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100171	268485555	11	8039	350	3	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100172	268485549	11	8039	350	3	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100173	268485549	11	8039	350	3	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100174	268485550	11	8039	350	3	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100175	268485544	11	8039	350	4	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100176	268485544	11	8039	350	4	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100177	268485544	11	8039	350	4	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100178	268485544	11	8039	350	4	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100179	268485555	11	8039	350	4	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100180	268485556	11	8039	350	5	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100181	268485556	11	8039	350	5	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100182	268485556	11	8039	350	5	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100183	268485556	11	8039	350	5	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100184	268485549	11	8039	350	5	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100185	268485548	11	8039	350	6	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100186	268485548	11	8039	350	6	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100187	268485548	11	8039	350	6	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100188	268485548	11	8039	350	6	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100189	268485544	11	8039	350	6	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100190	268485546	11	8039	350	7	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100191	268485546	11	8039	350	7	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100192	268485546	11	8039	350	7	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100193	268485546	11	8039	350	7	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100194	268485556	11	8039	350	7	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100195	268485552	11	8039	350	8	1;4;6;8;10;11;12;21;23;25;26;41;57;58;59;72;73;75;76;82;83;88;89;92;94;98;99	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100196	268485552	11	8039	350	8	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102;103	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100197	268485552	11	8039	350	8	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100198	268485552	11	8039	350	8	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100199	268485552	11	8039	350	8	20;42	3	0;0;0;0;0;0;0;0;0;0	1000117932	
1100204	268485558	11	8039	370	1	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100209	268485560	11	8039	370	2	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100214	268485563	11	8039	370	3	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100219	268485567	11	8039	370	4	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100224	268485562	11	8039	370	5	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100229	268485542	11	8039	370	6	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100234	268485568	11	8039	370	7	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100239	268485565	11	8039	370	8	20;42	3	0;0;0;0;0;0;0;0;0;0	0	
1100203	268485560	11	8039	370	1	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100208	268485567	11	8039	370	2	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100213	268485562	11	8039	370	3	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100218	268485542	11	8039	370	4	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100223	268485568	11	8039	370	5	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100228	268485561	11	8039	370	6	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100233	268485559	11	8039	370	7	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100238	268485565	11	8039	370	8	62;63;64;67;68;69;90;91	3	0;0;0;0;0;0;0;0;0;0	0	
1100201	268485560	11	8039	370	1	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100206	268485562	11	8039	370	2	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100211	268485567	11	8039	370	3	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100216	268485542	11	8039	370	4	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100221	268485568	11	8039	370	5	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100226	268485561	11	8039	370	6	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100231	268485559	11	8039	370	7	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100236	268485565	11	8039	370	8	2;5;7;9;14;15;29;31;32;46;47;48;77;78;79;86;87;95;96;201;100;102	3	0;0;0;0;0;0;0;0;0;0	0	
1100202	268485558	11	8039	370	1	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100207	268485563	11	8039	370	2	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100212	268485562	11	8039	370	3	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100217	268485542	11	8039	370	4	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100222	268485568	11	8039	370	5	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100227	268485561	11	8039	370	6	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100232	268485559	11	8039	370	7	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
1100237	268485565	11	8039	370	8	3;17;18;19;22;24;30;35;36;37;38;43;44;49;50;51;54;55;56;74;80;81;84;85;97;93;103	3	0;0;0;0;0;0;0;0;0;0	0	
