ROWID	_TabNum|INTEGER	_Class|INTEGER	_DesignID|INTEGER	_Position|INTEGER	_PositionName|INTEGER	_ColorSort|INTEGER	_ColorName|INTEGER	_StateNum|INTEGER	_Helmet|INTEGER	_Body|INTEGER	_Leg|INTEGER	_Glove|INTEGER	_Boots|INTEGER	_MainWeapon|INTEGER	_SubWeapon|INTEGER
757	17	2	31	8	1000096026	2	1000118446	1	1073893929	1073893930	1073893931	1073893932	1073893933	0	0
758	17	3	31	8	1000096026	1	1000118447	1	1073893934	1073893935	1073893936	1073893937	1073893938	0	0
759	17	3	31	8	1000096026	2	1000118448	1	1073893939	1073893940	1073893941	1073893942	1073893943	0	0
760	17	4	31	8	1000096026	1	1000118449	1	1073893944	1073893945	1073893946	1073893947	1073893948	0	0
761	17	4	31	8	1000096026	2	1000118450	1	1073893949	1073893950	1073893951	1073893952	1073893953	0	0
762	17	5	31	8	1000096026	1	1000118451	1	1073893954	1073893955	1073893956	1073893957	1073893958	0	0
763	17	5	31	8	1000096026	2	1000118452	1	1073893959	1073893960	1073893961	1073893962	1073893963	0	0
764	17	6	31	8	1000096026	1	1000118453	1	1073893964	1073893965	1073893966	1073893967	1073893968	0	0
765	17	6	31	8	1000096026	2	1000118454	1	1073893969	1073893970	1073893971	1073893972	1073893973	0	0
766	17	7	31	8	1000096026	1	1000118455	1	1073893974	1073893975	1073893976	1073893977	1073893978	0	0
767	17	7	31	8	1000096026	2	1000118456	1	1073893979	1073893980	1073893981	1073893982	1073893983	0	0
768	17	8	31	8	1000096026	1	1000118457	1	1073893984	1073893985	1073893986	1073893987	1073893988	0	0
769	17	8	31	8	1000096026	2	1000118458	1	1073893989	1073893990	1073893991	1073893992	1073893993	0	0
770	17	9	31	8	1000096026	1	1000118459	1	1073893994	1073893995	1073893996	1073893997	1073893998	0	0
771	17	9	31	8	1000096026	2	1000118460	1	1073893999	1073894000	1073894001	1073894002	1073894003	0	0
772	17	1	32	9	1000098951	1	1000120858	1	1073896889	1073896890	1073896891	1073896892	1073896893	1073897429	1073897430
773	17	1	32	9	1000098951	2	1000120859	1	1073896894	1073896895	1073896896	1073896897	1073896898	1073897429	1073897430
774	17	1	32	9	1000098951	3	1000120860	1	1073896899	1073896900	1073896901	1073896902	1073896903	1073897429	1073897430
775	17	2	32	9	1000098951	1	1000120861	1	1073896904	1073896905	1073896906	1073896907	1073896908	1073897431	1073897432
776	17	2	32	9	1000098951	2	1000120862	1	1073896909	1073896910	1073896911	1073896912	1073896913	1073897431	1073897432
777	17	2	32	9	1000098951	3	1000120863	1	1073896914	1073896915	1073896916	1073896917	1073896918	1073897431	1073897432
778	17	3	32	9	1000098951	1	1000120864	1	1073896919	1073896920	1073896921	1073896922	1073896923	1073897433	1073897434
779	17	3	32	9	1000098951	2	1000120865	1	1073896924	1073896925	1073896926	1073896927	1073896928	1073897433	1073897434
780	17	3	32	9	1000098951	3	1000120866	1	1073896929	1073896930	1073896931	1073896932	1073896933	1073897433	1073897434
781	17	4	32	9	1000098951	1	1000120867	1	1073896934	1073896935	1073896936	1073896937	1073896938	1073897435	1073897436
782	17	4	32	9	1000098951	2	1000120868	1	1073896939	1073896940	1073896941	1073896942	1073896943	1073897435	1073897436
783	17	4	32	9	1000098951	3	1000120869	1	1073896944	1073896945	1073896946	1073896947	1073896948	1073897435	1073897436
784	17	5	32	9	1000098951	1	1000120870	1	1073896949	1073896950	1073896951	1073896952	1073896953	1073897437	1073897438
785	17	5	32	9	1000098951	2	1000120871	1	1073896954	1073896955	1073896956	1073896957	1073896958	1073897437	1073897438
786	17	5	32	9	1000098951	3	1000120872	1	1073896959	1073896960	1073896961	1073896962	1073896963	1073897437	1073897438
787	17	6	32	9	1000098951	1	1000120873	1	1073896964	1073896965	1073896966	1073896967	1073896968	1073897439	1073897440
788	17	6	32	9	1000098951	2	1000120874	1	1073896969	1073896970	1073896971	1073896972	1073896973	1073897439	1073897440
789	17	6	32	9	1000098951	3	1000120875	1	1073896974	1073896975	1073896976	1073896977	1073896978	1073897439	1073897440
790	17	7	32	9	1000098951	1	1000120876	1	1073896979	1073896980	1073896981	1073896982	1073896983	1073897441	1073897442
791	17	7	32	9	1000098951	2	1000120877	1	1073896984	1073896985	1073896986	1073896987	1073896988	1073897441	1073897442
792	17	7	32	9	1000098951	3	1000120878	1	1073896989	1073896990	1073896991	1073896992	1073896993	1073897441	1073897442
793	17	8	32	9	1000098951	1	1000120879	1	1073896994	1073896995	1073896996	1073896997	1073896998	1073897443	1073897444
794	17	8	32	9	1000098951	2	1000120880	1	1073896999	1073897000	1073897001	1073897002	1073897003	1073897443	1073897444
795	17	8	32	9	1000098951	3	1000120881	1	1073897004	1073897005	1073897006	1073897007	1073897008	1073897443	1073897444
796	17	9	32	9	1000098951	1	1000120882	1	1073897009	1073897010	1073897011	1073897012	1073897013	1073897445	1073897446
797	17	9	32	9	1000098951	2	1000120883	1	1073897014	1073897015	1073897016	1073897017	1073897018	1073897445	1073897446
798	17	9	32	9	1000098951	3	1000120884	1	1073897019	1073897020	1073897021	1073897022	1073897023	1073897445	1073897446
799	17	1	33	10	1000099872	1	1000121841	1	1073898371	1073898372	0	0	0	1073898587	1073898622
800	17	1	33	10	1000099872	2	1000121842	1	1073898373	1073898374	0	0	0	1073898587	1073898622
801	17	1	33	10	1000099872	3	1000121843	1	1073898375	1073898376	0	0	0	1073898587	1073898622
802	17	2	33	10	1000099872	1	1000121844	1	1073898377	1073898378	0	0	0	1073898588	1073898589
803	17	2	33	10	1000099872	2	1000121845	1	1073898379	1073898380	0	0	0	1073898588	1073898589
804	17	2	33	10	1000099872	3	1000121846	1	1073898381	1073898382	0	0	0	1073898588	1073898589
805	17	3	33	10	1000099872	1	1000121847	1	1073898383	1073898384	0	0	0	1073898590	1073898591
806	17	3	33	10	1000099872	2	1000121848	1	1073898385	1073898386	0	0	0	1073898590	1073898591
807	17	3	33	10	1000099872	3	1000121849	1	1073898387	1073898388	0	0	0	1073898590	1073898591
808	17	4	33	10	1000099872	1	1000121850	1	1073898389	1073898390	0	0	0	1073898592	1073898593
809	17	4	33	10	1000099872	2	1000121851	1	1073898391	1073898392	0	0	0	1073898592	1073898593
810	17	4	33	10	1000099872	3	1000121852	1	1073898393	1073898394	0	0	0	1073898592	1073898593
811	17	5	33	10	1000099872	1	1000121853	1	1073898395	1073898396	0	0	0	1073898594	1073898595
812	17	5	33	10	1000099872	2	1000121854	1	1073898397	1073898398	0	0	0	1073898594	1073898595
813	17	5	33	10	1000099872	3	1000121855	1	1073898399	1073898400	0	0	0	1073898594	1073898595
814	17	6	33	10	1000099872	1	1000121856	1	1073898401	1073898402	0	0	0	1073898596	1073898597
815	17	6	33	10	1000099872	2	1000121857	1	1073898403	1073898404	0	0	0	1073898596	1073898597
816	17	6	33	10	1000099872	3	1000121858	1	1073898405	1073898406	0	0	0	1073898596	1073898597
817	17	7	33	10	1000099872	1	1000121859	1	1073898407	1073898408	0	0	0	1073898598	1073898599
818	17	7	33	10	1000099872	2	1000121860	1	1073898409	1073898410	0	0	0	1073898598	1073898599
819	17	7	33	10	1000099872	3	1000121861	1	1073898411	1073898412	0	0	0	1073898598	1073898599
820	17	8	33	10	1000099872	1	1000121862	1	1073898413	1073898414	0	0	0	1073898600	1073898601
821	17	8	33	10	1000099872	2	1000121863	1	1073898415	1073898416	0	0	0	1073898600	1073898601
822	17	8	33	10	1000099872	3	1000121864	1	1073898417	1073898418	0	0	0	1073898600	1073898601
823	17	9	33	10	1000099872	1	1000121865	1	1073898419	1073898420	0	0	0	1073898602	1073898603
824	17	9	33	10	1000099872	2	1000121866	1	1073898421	1073898422	0	0	0	1073898602	1073898603
825	17	9	33	10	1000099872	3	1000121867	1	1073898423	1073898424	0	0	0	1073898602	1073898603
826	17	1	34	11	1000100378	1	1000122181	1	1073897688	1073897689	1073897690	1073897691	1073897692	0	0
827	17	1	34	11	1000100378	2	1000122182	1	1073897693	1073897694	1073897695	1073897696	1073897697	0	0
828	17	2	34	11	1000100378	1	1000122183	1	1073897698	1073897699	1073897700	1073897701	1073897702	0	0
829	17	2	34	11	1000100378	2	1000122184	1	1073897703	1073897704	1073897705	1073897706	1073897707	0	0
830	17	3	34	11	1000100378	1	1000122185	1	1073897708	1073897709	1073897710	1073897711	1073897712	0	0
831	17	3	34	11	1000100378	2	1000122186	1	1073897713	1073897714	1073897715	1073897716	1073897717	0	0
832	17	4	34	11	1000100378	1	1000122187	1	1073897718	1073897719	1073897720	1073897721	1073897722	0	0
833	17	4	34	11	1000100378	2	1000122188	1	1073897723	1073897724	1073897725	1073897726	1073897727	0	0
834	17	5	34	11	1000100378	1	1000122189	1	1073897728	1073897729	1073897730	1073897731	1073897732	0	0
835	17	5	34	11	1000100378	2	1000122190	1	1073897733	1073897734	1073897735	1073897736	1073897737	0	0
836	17	6	34	11	1000100378	1	1000122191	1	1073897738	1073897739	1073897740	1073897741	1073897742	0	0
837	17	6	34	11	1000100378	2	1000122192	1	1073897743	1073897744	1073897745	1073897746	1073897747	0	0
838	17	7	34	11	1000100378	1	1000122193	1	1073897748	1073897749	1073897750	1073897751	1073897752	0	0
839	17	7	34	11	1000100378	2	1000122194	1	1073897753	1073897754	1073897755	1073897756	1073897757	0	0
840	17	8	34	11	1000100378	1	1000122195	1	1073897758	1073897759	1073897760	1073897761	1073897762	0	0
841	17	8	34	11	1000100378	2	1000122196	1	1073897763	1073897764	1073897765	1073897766	1073897767	0	0
842	17	9	34	11	1000100378	1	1000122197	1	1073897768	1073897769	1073897770	1073897771	1073897772	0	0
843	17	9	34	11	1000100378	2	1000122198	1	1073897773	1073897774	1073897775	1073897776	1073897777	0	0
844	17	1	35	12	1000102465	1	1000124962	1	1073899974	1073899975	0	0	0	1073900190	1073900191
845	17	1	35	12	1000102465	2	1000124963	1	1073899976	1073899977	0	0	0	1073900190	1073900191
846	17	1	35	12	1000102465	3	1000124964	1	1073899978	1073899979	0	0	0	1073900190	1073900191
847	17	2	35	12	1000102465	1	1000124965	1	1073899980	1073899981	0	0	0	1073900192	1073900193
848	17	2	35	12	1000102465	2	1000124966	1	1073899982	1073899983	0	0	0	1073900192	1073900193
849	17	2	35	12	1000102465	3	1000124967	1	1073899984	1073899985	0	0	0	1073900192	1073900193
850	17	3	35	12	1000102465	1	1000124968	1	1073899986	1073899987	0	0	0	1073900194	1073900195
851	17	3	35	12	1000102465	2	1000124969	1	1073899988	1073899989	0	0	0	1073900194	1073900195
852	17	3	35	12	1000102465	3	1000124970	1	1073899990	1073899991	0	0	0	1073900194	1073900195
853	17	4	35	12	1000102465	1	1000124971	1	1073899992	1073899993	0	0	0	1073900196	1073900197
854	17	4	35	12	1000102465	2	1000124972	1	1073899994	1073899995	0	0	0	1073900196	1073900197
855	17	4	35	12	1000102465	3	1000124973	1	1073899996	1073899997	0	0	0	1073900196	1073900197
856	17	5	35	12	1000102465	1	1000124974	1	1073899998	1073899999	0	0	0	1073900198	1073900199
857	17	5	35	12	1000102465	2	1000124975	1	1073900000	1073900001	0	0	0	1073900198	1073900199
858	17	5	35	12	1000102465	3	1000124976	1	1073900002	1073900003	0	0	0	1073900198	1073900199
859	17	6	35	12	1000102465	1	1000124977	1	1073900004	1073900005	0	0	0	1073900200	1073900201
860	17	6	35	12	1000102465	2	1000124978	1	1073900006	1073900007	0	0	0	1073900200	1073900201
861	17	6	35	12	1000102465	3	1000124979	1	1073900008	1073900009	0	0	0	1073900200	1073900201
862	17	7	35	12	1000102465	1	1000124980	1	1073900010	1073900011	0	0	0	1073900202	1073900203
863	17	7	35	12	1000102465	2	1000124981	1	1073900012	1073900013	0	0	0	1073900202	1073900203
864	17	7	35	12	1000102465	3	1000124982	1	1073900014	1073900015	0	0	0	1073900202	1073900203
865	17	8	35	12	1000102465	1	1000124983	1	1073900016	1073900017	0	0	0	1073900204	1073900205
866	17	8	35	12	1000102465	2	1000124984	1	1073900018	1073900019	0	0	0	1073900204	1073900205
867	17	8	35	12	1000102465	3	1000124985	1	1073900020	1073900021	0	0	0	1073900204	1073900205
868	17	9	35	12	1000102465	1	1000124986	1	1073900022	1073900023	0	0	0	1073900206	1073900207
869	17	9	35	12	1000102465	2	1000124987	1	1073900024	1073900025	0	0	0	1073900206	1073900207
870	17	9	35	12	1000102465	3	1000124988	1	1073900026	1073900027	0	0	0	1073900206	1073900207
871	18	1	36	1	1000130236	1	1000125739	1	1073894945	1073894946	1073894947	1073894948	1073894949	1073895080	1073895081
872	18	1	36	1	1000130236	2	1000125740	1	1073894950	1073894951	1073894952	1073894953	1073894954	1073895080	1073895081
873	18	1	36	1	1000130236	3	1000125741	1	1073894955	1073894956	1073894957	1073894958	1073894959	1073895080	1073895081
874	18	2	36	1	1000130236	1	1000125742	1	1073894960	1073894961	1073894962	1073894963	1073894964	1073895082	1073895083
875	18	2	36	1	1000130236	2	1000125743	1	1073894965	1073894966	1073894967	1073894968	1073894969	1073895082	1073895083
876	18	2	36	1	1000130236	3	1000125744	1	1073894970	1073894971	1073894972	1073894973	1073894974	1073895082	1073895083
877	18	3	36	1	1000130236	1	1000125745	1	1073894975	1073894976	1073894977	1073894978	1073894979	1073895084	1073895085
878	18	3	36	1	1000130236	2	1000125746	1	1073894980	1073894981	1073894982	1073894983	1073894984	1073895084	1073895085
879	18	3	36	1	1000130236	3	1000125747	1	1073894985	1073894986	1073894987	1073894988	1073894989	1073895084	1073895085
880	18	4	36	1	1000130236	1	1000125748	1	1073894990	1073894991	1073894992	1073894993	1073894994	1073895086	1073895087
881	18	4	36	1	1000130236	2	1000125749	1	1073894995	1073894996	1073894997	1073894998	1073894999	1073895086	1073895087
882	18	4	36	1	1000130236	3	1000125750	1	1073895000	1073895001	1073895002	1073895003	1073895004	1073895086	1073895087
883	18	5	36	1	1000130236	1	1000125751	1	1073895005	1073895006	1073895007	1073895008	1073895009	1073895088	1073895089
884	18	5	36	1	1000130236	2	1000125752	1	1073895010	1073895011	1073895012	1073895013	1073895014	1073895088	1073895089
885	18	5	36	1	1000130236	3	1000125753	1	1073895015	1073895016	1073895017	1073895018	1073895019	1073895088	1073895089
886	18	6	36	1	1000130236	1	1000125754	1	1073895020	1073895021	1073895022	1073895023	1073895024	1073895090	1073895091
887	18	6	36	1	1000130236	2	1000125755	1	1073895025	1073895026	1073895027	1073895028	1073895029	1073895090	1073895091
888	18	6	36	1	1000130236	3	1000125756	1	1073895030	1073895031	1073895032	1073895033	1073895034	1073895090	1073895091
889	18	7	36	1	1000130236	1	1000125757	1	1073895035	1073895036	1073895037	1073895038	1073895039	1073895092	1073895093
890	18	7	36	1	1000130236	2	1000125758	1	1073895040	1073895041	1073895042	1073895043	1073895044	1073895092	1073895093
891	18	7	36	1	1000130236	3	1000125759	1	1073895045	1073895046	1073895047	1073895048	1073895049	1073895092	1073895093
892	18	8	36	1	1000130236	1	1000125760	1	1073895050	1073895051	1073895052	1073895053	1073895054	1073895094	1073895095
893	18	8	36	1	1000130236	2	1000125761	1	1073895055	1073895056	1073895057	1073895058	1073895059	1073895094	1073895095
894	18	8	36	1	1000130236	3	1000125762	1	1073895060	1073895061	1073895062	1073895063	1073895064	1073895094	1073895095
895	18	9	36	1	1000130236	1	1000125763	1	1073895065	1073895066	1073895067	1073895068	1073895069	1073895096	1073895097
896	18	9	36	1	1000130236	2	1000125764	1	1073895070	1073895071	1073895072	1073895073	1073895074	1073895096	1073895097
897	18	9	36	1	1000130236	3	1000125765	1	1073895075	1073895076	1073895077	1073895078	1073895079	1073895096	1073895097
898	18	1	37	2	1000130237	1	1000126559	1	1073900881	1073900882	1073900883	1073900884	1073900885	1073901421	1073901422
899	18	1	37	2	1000130237	2	1000126560	1	1073900886	1073900887	1073900888	1073900889	1073900890	1073901421	1073901422
900	18	1	37	2	1000130237	3	1000126561	1	1073900891	1073900892	1073900893	1073900894	1073900895	1073901421	1073901422
901	18	2	37	2	1000130237	1	1000126562	1	1073900896	1073900897	1073900898	1073900899	1073900900	1073901423	1073901424
902	18	2	37	2	1000130237	2	1000126563	1	1073900901	1073900902	1073900903	1073900904	1073900905	1073901423	1073901424
903	18	2	37	2	1000130237	3	1000126564	1	1073900906	1073900907	1073900908	1073900909	1073900910	1073901423	1073901424
904	18	3	37	2	1000130237	1	1000126565	1	1073900911	1073900912	1073900913	1073900914	1073900915	1073901425	1073901426
905	18	3	37	2	1000130237	2	1000126566	1	1073900916	1073900917	1073900918	1073900919	1073900920	1073901425	1073901426
906	18	3	37	2	1000130237	3	1000126567	1	1073900921	1073900922	1073900923	1073900924	1073900925	1073901425	1073901426
907	18	4	37	2	1000130237	1	1000126568	1	1073900926	1073900927	1073900928	1073900929	1073900930	1073901427	1073901428
908	18	4	37	2	1000130237	2	1000126569	1	1073900931	1073900932	1073900933	1073900934	1073900935	1073901427	1073901428
909	18	4	37	2	1000130237	3	1000126570	1	1073900936	1073900937	1073900938	1073900939	1073900940	1073901427	1073901428
910	18	5	37	2	1000130237	1	1000126571	1	1073900941	1073900942	1073900943	1073900944	1073900945	1073901429	1073901430
911	18	5	37	2	1000130237	2	1000126572	1	1073900946	1073900947	1073900948	1073900949	1073900950	1073901429	1073901430
912	18	5	37	2	1000130237	3	1000126573	1	1073900951	1073900952	1073900953	1073900954	1073900955	1073901429	1073901430
913	18	6	37	2	1000130237	1	1000126574	1	1073900956	1073900957	1073900958	1073900959	1073900960	1073901431	1073901432
914	18	6	37	2	1000130237	2	1000126575	1	1073900961	1073900962	1073900963	1073900964	1073900965	1073901431	1073901432
915	18	6	37	2	1000130237	3	1000126576	1	1073900966	1073900967	1073900968	1073900969	1073900970	1073901431	1073901432
916	18	7	37	2	1000130237	1	1000126577	1	1073900971	1073900972	1073900973	1073900974	1073900975	1073901433	1073901434
917	18	7	37	2	1000130237	2	1000126578	1	1073900976	1073900977	1073900978	1073900979	1073900980	1073901433	1073901434
918	18	7	37	2	1000130237	3	1000126579	1	1073900981	1073900982	1073900983	1073900984	1073900985	1073901433	1073901434
919	18	8	37	2	1000130237	1	1000126580	1	1073900986	1073900987	1073900988	1073900989	1073900990	1073901435	1073901436
920	18	8	37	2	1000130237	2	1000126581	1	1073900991	1073900992	1073900993	1073900994	1073900995	1073901435	1073901436
921	18	8	37	2	1000130237	3	1000126582	1	1073900996	1073900997	1073900998	1073900999	1073901000	1073901435	1073901436
922	18	9	37	2	1000130237	1	1000126583	1	1073901001	1073901002	1073901003	1073901004	1073901005	1073901437	1073901438
923	18	9	37	2	1000130237	2	1000126584	1	1073901006	1073901007	1073901008	1073901009	1073901010	1073901437	1073901438
924	18	9	37	2	1000130237	3	1000126585	1	1073901011	1073901012	1073901013	1073901014	1073901015	1073901437	1073901438
925	18	1	38	3	1000130238	1	1000127196	1	1073901929	1073901930	0	0	0	1073901983	1073901984
926	18	1	38	3	1000130238	2	1000127197	1	1073901931	1073901932	0	0	0	1073901983	1073901984
927	18	1	38	3	1000130238	3	1000127198	1	1073901933	1073901934	0	0	0	1073901983	1073901984
928	18	2	38	3	1000130238	1	1000127199	1	1073901935	1073901936	0	0	0	1073901985	1073901986
929	18	2	38	3	1000130238	2	1000127200	1	1073901937	1073901938	0	0	0	1073901985	1073901986
930	18	2	38	3	1000130238	3	1000127201	1	1073901939	1073901940	0	0	0	1073901985	1073901986
931	18	3	38	3	1000130238	1	1000127202	1	1073901941	1073901942	0	0	0	1073901987	1073901988
932	18	3	38	3	1000130238	2	1000127203	1	1073901943	1073901944	0	0	0	1073901987	1073901988
933	18	3	38	3	1000130238	3	1000127204	1	1073901945	1073901946	0	0	0	1073901987	1073901988
934	18	4	38	3	1000130238	1	1000127205	1	1073901947	1073901948	0	0	0	1073901989	1073901990
935	18	4	38	3	1000130238	2	1000127206	1	1073901949	1073901950	0	0	0	1073901989	1073901990
936	18	4	38	3	1000130238	3	1000127207	1	1073901951	1073901952	0	0	0	1073901989	1073901990
937	18	5	38	3	1000130238	1	1000127208	1	1073901953	1073901954	0	0	0	1073901991	1073901992
938	18	5	38	3	1000130238	2	1000127209	1	1073901955	1073901956	0	0	0	1073901991	1073901992
939	18	5	38	3	1000130238	3	1000127210	1	1073901957	1073901958	0	0	0	1073901991	1073901992
940	18	6	38	3	1000130238	1	1000127211	1	1073901959	1073901960	0	0	0	1073901993	1073901994
941	18	6	38	3	1000130238	2	1000127212	1	1073901961	1073901962	0	0	0	1073901993	1073901994
942	18	6	38	3	1000130238	3	1000127213	1	1073901963	1073901964	0	0	0	1073901993	1073901994
943	18	7	38	3	1000130238	1	1000127214	1	1073901965	1073901966	0	0	0	1073901995	1073901996
944	18	7	38	3	1000130238	2	1000127215	1	1073901967	1073901968	0	0	0	1073901995	1073901996
945	18	7	38	3	1000130238	3	1000127216	1	1073901969	1073901970	0	0	0	1073901995	1073901996
946	18	8	38	3	1000130238	1	1000127217	1	1073901971	1073901972	0	0	0	1073901997	1073901998
947	18	8	38	3	1000130238	2	1000127218	1	1073901973	1073901974	0	0	0	1073901997	1073901998
948	18	8	38	3	1000130238	3	1000127219	1	1073901975	1073901976	0	0	0	1073901997	1073901998
949	18	9	38	3	1000130238	1	1000127220	1	1073901977	1073901978	0	0	0	1073901999	1073902000
950	18	9	38	3	1000130238	2	1000127221	1	1073901979	1073901980	0	0	0	1073901999	1073902000
951	18	9	38	3	1000130238	3	1000127222	1	1073901981	1073901982	0	0	0	1073901999	1073902000
952	18	1	39	4	1000130239	1	1000120335	1	1073895980	1073895981	1073895982	1073895983	1073895984	1073896115	1073896116
953	18	1	39	4	1000130239	2	1000120336	1	1073895985	1073895986	1073895987	1073895988	1073895989	1073896115	1073896116
954	18	1	39	4	1000130239	3	1000120337	1	1073895990	1073895991	1073895992	1073895993	1073895994	1073896115	1073896116
955	18	2	39	4	1000130239	1	1000120338	1	1073895995	1073895996	1073895997	1073895998	1073895999	1073896117	1073896118
956	18	2	39	4	1000130239	2	1000120339	1	1073896000	1073896001	1073896002	1073896003	1073896004	1073896117	1073896118
957	18	2	39	4	1000130239	3	1000120340	1	1073896005	1073896006	1073896007	1073896008	1073896009	1073896117	1073896118
958	18	3	39	4	1000130239	1	1000120341	1	1073896010	1073896011	1073896012	1073896013	1073896014	1073896119	1073896120
959	18	3	39	4	1000130239	2	1000120342	1	1073896015	1073896016	1073896017	1073896018	1073896019	1073896119	1073896120
960	18	3	39	4	1000130239	3	1000120343	1	1073896020	1073896021	1073896022	1073896023	1073896024	1073896119	1073896120
961	18	4	39	4	1000130239	1	1000120344	1	1073896025	1073896026	1073896027	1073896028	1073896029	1073896121	1073896122
962	18	4	39	4	1000130239	2	1000120345	1	1073896030	1073896031	1073896032	1073896033	1073896034	1073896121	1073896122
963	18	4	39	4	1000130239	3	1000120346	1	1073896035	1073896036	1073896037	1073896038	1073896039	1073896121	1073896122
964	18	5	39	4	1000130239	1	1000120347	1	1073896040	1073896041	1073896042	1073896043	1073896044	1073896123	1073896124
965	18	5	39	4	1000130239	2	1000120348	1	1073896045	1073896046	1073896047	1073896048	1073896049	1073896123	1073896124
966	18	5	39	4	1000130239	3	1000120349	1	1073896050	1073896051	1073896052	1073896053	1073896054	1073896123	1073896124
967	18	6	39	4	1000130239	1	1000120350	1	1073896055	1073896056	1073896057	1073896058	1073896059	1073896125	1073896126
968	18	6	39	4	1000130239	2	1000120351	1	1073896060	1073896061	1073896062	1073896063	1073896064	1073896125	1073896126
969	18	6	39	4	1000130239	3	1000120352	1	1073896065	1073896066	1073896067	1073896068	1073896069	1073896125	1073896126
970	18	7	39	4	1000130239	1	1000120353	1	1073896070	1073896071	1073896072	1073896073	1073896074	1073896127	1073896128
971	18	7	39	4	1000130239	2	1000120354	1	1073896075	1073896076	1073896077	1073896078	1073896079	1073896127	1073896128
972	18	7	39	4	1000130239	3	1000120355	1	1073896080	1073896081	1073896082	1073896083	1073896084	1073896127	1073896128
973	18	8	39	4	1000130239	1	1000120356	1	1073896085	1073896086	1073896087	1073896088	1073896089	1073896129	1073896130
974	18	8	39	4	1000130239	2	1000120357	1	1073896090	1073896091	1073896092	1073896093	1073896094	1073896129	1073896130
975	18	8	39	4	1000130239	3	1000120358	1	1073896095	1073896096	1073896097	1073896098	1073896099	1073896129	1073896130
976	18	9	39	4	1000130239	1	1000120359	1	1073896100	1073896101	1073896102	1073896103	1073896104	1073896131	1073896132
977	18	9	39	4	1000130239	2	1000120360	1	1073896105	1073896106	1073896107	1073896108	1073896109	1073896131	1073896132
978	18	9	39	4	1000130239	3	1000120361	1	1073896110	1073896111	1073896112	1073896113	1073896114	1073896131	1073896132
979	18	1	40	5	1000130240	1	1000118166	1	1073885346	1073885347	1073885348	1073885349	1073885350	1073885886	1073885887
980	18	1	40	5	1000130240	2	1000118167	1	1073885351	1073885352	1073885353	1073885354	1073885355	1073885886	1073885887
981	18	1	40	5	1000130240	3	1000118168	1	1073885356	1073885357	1073885358	1073885359	1073885360	1073885886	1073885887
982	18	2	40	5	1000130240	1	1000118169	1	1073885361	1073885362	1073885363	1073885364	1073885365	1073885888	1073885889
983	18	2	40	5	1000130240	2	1000118170	1	1073885366	1073885367	1073885368	1073885369	1073885370	1073885888	1073885889
984	18	2	40	5	1000130240	3	1000118171	1	1073885371	1073885372	1073885373	1073885374	1073885375	1073885888	1073885889
985	18	3	40	5	1000130240	1	1000118172	1	1073885376	1073885377	1073885378	1073885379	1073885380	1073885890	1073885891
986	18	3	40	5	1000130240	2	1000118173	1	1073885381	1073885382	1073885383	1073885384	1073885385	1073885890	1073885891
987	18	3	40	5	1000130240	3	1000118174	1	1073885386	1073885387	1073885388	1073885389	1073885390	1073885890	1073885891
988	18	4	40	5	1000130240	1	1000118175	1	1073885391	1073885392	1073885393	1073885394	1073885395	1073885892	1073885893
989	18	4	40	5	1000130240	2	1000118176	1	1073885396	1073885397	1073885398	1073885399	1073885400	1073885892	1073885893
990	18	4	40	5	1000130240	3	1000118177	1	1073885401	1073885402	1073885403	1073885404	1073885405	1073885892	1073885893
991	18	5	40	5	1000130240	1	1000118178	1	1073885406	1073885407	1073885408	1073885409	1073885410	1073885894	1073885895
992	18	5	40	5	1000130240	2	1000118179	1	1073885411	1073885412	1073885413	1073885414	1073885415	1073885894	1073885895
993	18	5	40	5	1000130240	3	1000118180	1	1073885416	1073885417	1073885418	1073885419	1073885420	1073885894	1073885895
994	18	6	40	5	1000130240	1	1000118181	1	1073885421	1073885422	1073885423	1073885424	1073885425	1073885896	1073885897
995	18	6	40	5	1000130240	2	1000118182	1	1073885426	1073885427	1073885428	1073885429	1073885430	1073885896	1073885897
996	18	6	40	5	1000130240	3	1000118183	1	1073885431	1073885432	1073885433	1073885434	1073885435	1073885896	1073885897
997	18	7	40	5	1000130240	1	1000118184	1	1073885436	1073885437	1073885438	1073885439	1073885440	1073885898	1073885899
998	18	7	40	5	1000130240	2	1000118185	1	1073885441	1073885442	1073885443	1073885444	1073885445	1073885898	1073885899
999	18	7	40	5	1000130240	3	1000118186	1	1073885446	1073885447	1073885448	1073885449	1073885450	1073885898	1073885899
1000	18	8	40	5	1000130240	1	1000118187	1	1073885451	1073885452	1073885453	1073885454	1073885455	1073885900	1073885901
1001	18	8	40	5	1000130240	2	1000118188	1	1073885456	1073885457	1073885458	1073885459	1073885460	1073885900	1073885901
1002	18	8	40	5	1000130240	3	1000118189	1	1073885461	1073885462	1073885463	1073885464	1073885465	1073885900	1073885901
1003	18	9	40	5	1000130240	1	1000118190	1	1073885466	1073885467	1073885468	1073885469	1073885470	1073885902	1073885903
1004	18	9	40	5	1000130240	2	1000118191	1	1073885471	1073885472	1073885473	1073885474	1073885475	1073885902	1073885903
1005	18	9	40	5	1000130240	3	1000118192	1	1073885476	1073885477	1073885478	1073885479	1073885480	1073885902	1073885903
