ROWID	_Type|INTEGER	_Period|INTEGER	_ApplicableValue|INTEGER	_CanApplySealedItem|BOOLEAN	_Charge|INTEGER	_ElementalType|INTEGER
268494219	3	0	536755248	false	0	-1
268494220	3	0	536755248	false	0	-1
268494221	3	0	536755248	false	0	-1
268494222	3	0	536755248	false	0	-1
268494223	3	0	536755248	false	0	-1
268494224	3	0	536755248	false	0	-1
268494225	3	0	536755248	false	0	-1
268494226	3	0	536755248	false	0	-1
268491694	3	0	536755212	false	0	-1
268491696	3	0	536755212	false	0	-1
268491697	3	0	536755212	false	0	-1
268491698	3	0	536755212	false	0	-1
268491699	3	0	536755212	false	0	-1
268491700	3	0	536755212	false	0	-1
268491734	3	0	536755212	false	0	-1
268491735	3	0	536755212	false	0	-1
268495294	3	0	536755264	false	0	-1
268495295	3	0	536755264	false	0	-1
268495296	3	0	536755264	false	0	-1
268495297	3	0	536755264	false	0	-1
268495298	3	0	536755264	false	0	-1
268495299	3	0	536755264	false	0	-1
268495300	3	0	536755264	false	0	-1
268495301	3	0	536755264	false	0	-1
268495302	3	0	536755264	false	0	-1
268495303	3	0	536755264	false	0	-1
268495304	3	0	536755264	false	0	-1
268495305	3	0	536755264	false	0	-1
268495306	3	0	536755264	false	0	-1
268495307	3	0	536755264	false	0	-1
268495308	3	0	536755264	false	0	-1
268495309	3	0	536755264	false	0	-1
268495310	3	0	536755264	false	0	-1
268495311	3	0	536755264	false	0	-1
268495466	3	0	12583939	false	0	-1
268495467	3	0	12583939	false	0	-1
268495468	3	0	12583939	false	0	-1
268495469	3	0	12583939	false	0	-1
268495470	3	0	12583939	false	0	-1
268495471	3	0	12583939	false	0	-1
268496342	3	0	12583939	false	0	-1
268496343	3	0	12583939	false	0	-1
268496344	3	0	12583939	false	0	-1
268496345	3	0	12583939	false	0	-1
268496346	3	0	12583939	false	0	-1
268496347	3	0	12583939	false	0	-1
268498493	3	0	12583939	false	0	-1
268498494	3	0	12583939	false	0	-1
268498495	3	0	12583939	false	0	-1
268498496	3	0	12583939	false	0	-1
268498497	3	0	12583939	false	0	-1
268498498	3	0	12584963	false	0	-1
268498499	3	0	12584963	false	0	-1
268498500	3	0	12584963	false	0	-1
268498501	3	0	12584963	false	0	-1
268498502	3	0	12584963	false	0	-1
268498503	3	0	12587011	false	0	-1
268498504	3	0	12587011	false	0	-1
268498505	3	0	12587011	false	0	-1
268498506	3	0	12587011	false	0	-1
268498507	3	0	12587011	false	0	-1
268498508	3	0	12591107	false	0	-1
268498509	3	0	12591107	false	0	-1
268498510	3	0	12591107	false	0	-1
268498511	3	0	12591107	false	0	-1
268498512	3	0	12591107	false	0	-1
268498513	3	0	13107203	false	0	-1
268498514	3	0	13107203	false	0	-1
268498515	3	0	13107203	false	0	-1
268498516	3	0	13107203	false	0	-1
268498517	3	0	13107203	false	0	-1
268498518	3	0	29360131	false	0	-1
268498519	3	0	29360131	false	0	-1
268498520	3	0	29360131	false	0	-1
268498521	3	0	29360131	false	0	-1
268498522	3	0	29360131	false	0	-1
268498523	3	0	46137347	false	0	-1
268498524	3	0	46137347	false	0	-1
268498525	3	0	46137347	false	0	-1
268498526	3	0	46137347	false	0	-1
268498527	3	0	46137347	false	0	-1
268498528	3	0	79691779	false	0	-1
268498529	3	0	79691779	false	0	-1
268498530	3	0	79691779	false	0	-1
268498531	3	0	79691779	false	0	-1
268498532	3	0	79691779	false	0	-1
268498533	3	0	146800643	false	0	-1
268498534	3	0	146800643	false	0	-1
268498535	3	0	146800643	false	0	-1
268498536	3	0	146800643	false	0	-1
268498537	3	0	281018371	false	0	-1
268498538	3	0	281018371	false	0	-1
268498539	3	0	12583939	false	0	-1
268498540	3	0	12583939	false	0	-1
268474691	1	0	536821759	false	0	-1
268474692	1	0	536821759	false	0	-1
268474693	1	0	536821759	false	0	-1
268474694	1	0	536821759	false	0	-1
268474695	1	0	536821759	false	0	-1
268474696	2	0	536821759	false	0	-1
268474697	1	0	536821759	false	0	-1
268474698	1	0	536821759	false	0	-1
268474699	1	0	536821759	false	0	-1
268474700	2	0	536821759	false	0	-1
268474701	2	0	536821759	false	0	-1
268474702	2	0	536821759	false	0	-1
268474703	2	0	536821759	false	0	-1
268474704	2	0	536821759	false	0	-1
268474705	1	0	536820737	false	0	1
268474706	1	0	536820737	false	0	0
268474707	1	0	536820737	false	0	2
268474708	1	0	536820737	false	0	3
268474709	1	0	536821759	false	0	-1
268474710	2	0	536821759	false	0	-1
268474711	2	0	536821759	false	0	-1
268474712	2	0	536821759	false	0	-1
268474713	2	0	536820740	false	0	-1
268474714	1	0	536363007	false	0	-1
268474715	1	0	536363007	false	0	-1
268474716	1	0	536363007	false	0	-1
268474717	1	0	536363007	false	0	-1
268474718	1	0	536363007	false	0	-1
268474719	1	0	536363007	false	0	-1
268474720	1	0	536361985	false	0	1
268474721	1	0	536361985	false	0	0
268474722	1	0	536361985	false	0	2
268474723	1	0	536361985	false	0	3
268474724	1	0	536821759	false	0	-1
268474725	1	0	536821759	false	0	-1
268474726	1	0	536821759	false	0	-1
268474727	1	0	536821759	false	0	-1
268474728	1	0	536821759	false	0	-1
268474729	2	0	536821759	false	0	-1
268474730	1	0	536821759	false	0	-1
268474731	1	0	536821759	false	0	-1
268474732	1	0	536821759	false	0	-1
268474733	2	0	536821759	false	0	-1
268474734	2	0	536821759	false	0	-1
268474735	2	0	536821759	false	0	-1
268474736	2	0	536821759	false	0	-1
268474737	2	0	536821759	false	0	-1
268474738	1	0	536820737	false	0	1
268474739	1	0	536820737	false	0	0
268474740	1	0	536820737	false	0	2
268474741	1	0	536820737	false	0	3
268474742	1	0	67174400	false	0	-1
268474743	1	0	536363007	false	0	-1
268474744	1	0	536363007	false	0	-1
268474745	1	0	536363007	false	0	-1
268474746	1	0	536363007	false	0	-1
268474747	1	0	536363007	false	0	-1
268474748	1	0	536363007	false	0	-1
268474749	1	0	536361985	false	0	1
268474750	1	0	536361985	false	0	0
268474751	1	0	536361985	false	0	2
268474752	1	0	536361985	false	0	3
268449595	3	0	66994175	false	300	-1
268449596	3	0	66994175	false	300	-1
268450063	3	0	66994175	false	300	-1
268450064	3	0	66994175	false	300	-1
268450065	3	0	66994175	false	300	-1
268450066	3	0	66994175	false	300	-1
268450067	3	0	66994175	false	300	-1
268461839	1	0	66994175	false	300	-1
268468259	2	0	66994175	false	300	-1
268468260	2	0	66994175	false	300	-1
268468261	2	0	66994175	false	300	-1
268491150	3	0	66994175	false	300	-1
268495565	3	0	66994175	false	300	-1
268495566	1	0	66994175	false	300	-1
268495567	2	0	66994175	false	300	-1
268454515	1	0	134168575	false	0	-1
268454516	1	0	134168575	false	0	-1
268454517	1	0	134168575	false	0	-1
268454518	1	0	134168575	false	0	-1
268454519	2	0	134168575	false	0	-1
268454520	2	0	134168575	false	0	-1
268454521	1	0	134168575	false	0	-1
268454522	2	0	134168575	false	0	-1
268454523	1	0	134168575	false	0	-1
268454524	2	0	134168575	false	0	-1
268454525	1	0	134168575	false	0	-1
268454526	1	0	134168575	false	0	-1
268454527	2	0	134168575	false	0	-1
268454528	2	0	134168575	false	0	-1
268454529	1	0	134168575	false	0	-1
268454530	2	0	134168575	false	0	-1
268454531	2	0	134168575	false	0	-1
268454532	2	0	134168575	false	0	-1
268454533	1	0	134168575	false	0	-1
268454534	1	0	134168575	false	0	-1
268454535	1	0	134168575	false	0	-1
268454536	1	0	134168575	false	0	-1
268454537	2	0	134168575	false	0	-1
268454538	2	0	134168575	false	0	-1
268454539	1	0	134168575	false	0	-1
268454540	2	0	134168575	false	0	-1
268454541	1	0	134168575	false	0	-1
268454542	2	0	134168575	false	0	-1
268454543	1	0	134168575	false	0	-1
268454544	1	0	134168575	false	0	-1
268454545	2	0	134168575	false	0	-1
268454546	2	0	134168575	false	0	-1
268454547	1	0	134168575	false	0	-1
268454548	2	0	134168575	false	0	-1
268454549	2	0	134168575	false	0	-1
268454550	2	0	134168575	false	0	-1
268454551	1	0	134168575	false	0	-1
268454552	1	0	134168575	false	0	-1
268454553	1	0	134168575	false	0	-1
268454554	1	0	134168575	false	0	-1
268454555	2	0	134168575	false	0	-1
268454556	2	0	134168575	false	0	-1
268454557	1	0	134168575	false	0	-1
268454558	2	0	134168575	false	0	-1
268454559	1	0	134168575	false	0	-1
268454560	2	0	134168575	false	0	-1
268454561	1	0	134168575	false	0	-1
268454562	1	0	134168575	false	0	-1
268454563	2	0	134168575	false	0	-1
268454564	2	0	134168575	false	0	-1
268454565	1	0	134168575	false	0	-1
268454566	2	0	134168575	false	0	-1
268454567	2	0	134168575	false	0	-1
268454568	2	0	134168575	false	0	-1
268454569	1	0	134168575	false	0	-1
268454570	1	0	134168575	false	0	-1
268454571	1	0	134168575	false	0	-1
268454572	1	0	134168575	false	0	-1
268454573	2	0	134168575	false	0	-1
268454574	2	0	134168575	false	0	-1
268454575	1	0	134168575	false	0	-1
268454576	2	0	134168575	false	0	-1
268454577	1	0	134168575	false	0	-1
268454578	2	0	134168575	false	0	-1
268454579	1	0	134168575	false	0	-1
268454580	1	0	134168575	false	0	-1
268454581	2	0	134168575	false	0	-1
268454582	2	0	134168575	false	0	-1
268454583	1	0	134168575	false	0	-1
268454584	2	0	134168575	false	0	-1
268454585	2	0	134168575	false	0	-1
268454586	2	0	134168575	false	0	-1
268454587	1	0	134168575	false	0	-1
268454590	1	0	134168575	false	0	-1
268454591	2	0	134168575	false	0	-1
268454592	2	0	134168575	false	0	-1
268454593	1	0	134168575	false	0	-1
268454594	2	0	134168575	false	0	-1
268454595	1	0	134168575	false	0	-1
268454596	2	0	134168575	false	0	-1
268454597	1	0	134168575	false	0	-1
268454598	1	0	134168575	false	0	-1
268454599	2	0	134168575	false	0	-1
268454600	2	0	134168575	false	0	-1
268454601	1	0	134168575	false	0	-1
268454602	2	0	134168575	false	0	-1
268454603	2	0	134168575	false	0	-1
268454604	2	0	134168575	false	0	-1
268465757	1	0	134168575	false	0	-1
268465758	1	0	134168575	false	0	-1
268449000	3	0	532560899	false	0	-1
268449001	3	0	532560899	false	0	-1
268449002	3	0	532560899	false	0	-1
268449003	3	0	532560899	false	0	-1
268449004	3	0	532560899	false	0	-1
268449005	3	0	532560899	false	0	-1
268449006	3	0	532560899	false	0	-1
268449007	3	0	532560899	false	0	-1
268449008	3	0	532560899	false	0	-1
268449009	3	0	532560899	false	0	-1
268449010	3	0	532560899	false	0	-1
268449011	3	0	532560899	false	0	-1
268449012	3	0	532560899	false	0	-1
268449013	3	0	532560899	false	0	-1
268449014	3	0	532560899	false	0	-1
268449015	3	0	532560899	false	0	-1
268449016	3	0	532560899	false	0	-1
268449017	3	0	532560899	false	0	-1
268449018	3	0	532560899	false	0	-1
268449019	3	0	532560899	false	0	-1
268449020	3	0	532560899	false	0	-1
268449021	3	0	532560899	false	0	-1
268449022	3	0	532560899	false	0	-1
268449023	3	0	532560899	false	0	-1
268449024	3	0	532560899	false	0	-1
268449025	3	0	532560899	false	0	-1
268449026	3	0	532560899	false	0	-1
268449027	3	0	532560899	false	0	-1
268449028	3	0	532560899	false	0	-1
268449029	3	0	532560899	false	0	-1
268449030	3	0	532560899	false	0	-1
268449031	3	0	532560899	false	0	-1
268449032	3	0	532560899	false	0	-1
268449033	3	0	532560899	false	0	-1
268449034	3	0	532560899	false	0	-1
268449035	3	0	532560899	false	0	-1
268449036	3	0	532560899	false	0	-1
268449037	3	0	532560899	false	0	-1
268449038	3	0	532560899	false	0	-1
268449039	3	0	532560899	false	0	-1
268449040	3	0	532560899	false	0	-1
268449041	3	0	532560899	false	0	-1
268449042	3	0	532560899	false	0	-1
268449043	3	0	532560899	false	0	-1
268449044	3	0	532560899	false	0	-1
268449045	3	0	532560899	false	0	-1
268449046	3	0	532560899	false	0	-1
268449047	3	0	532560899	false	0	-1
268449048	3	0	532560899	false	0	-1
268449049	3	0	532560899	false	0	-1
268449050	3	0	532560899	false	0	-1
268449051	3	0	532560899	false	0	-1
268449052	3	0	532560899	false	0	-1
268449053	3	0	532560899	false	0	-1
268449054	3	0	532560899	false	0	-1
268449055	3	0	532560899	false	0	-1
268449056	3	0	532560899	false	0	-1
268449057	3	0	532560899	false	0	-1
268449058	3	0	532560899	false	0	-1
268449059	3	0	532560899	false	0	-1
268449060	3	0	532560899	false	0	-1
268449061	3	0	532560899	false	0	-1
268449062	3	0	532560899	false	0	-1
268449063	3	0	532560899	false	0	-1
268449064	3	0	532560899	false	0	-1
268449065	3	0	532560899	false	0	-1
268449066	3	0	532560899	false	0	-1
268449067	3	0	532560899	false	0	-1
268449068	3	0	532560899	false	0	-1
268449069	3	0	532560899	false	0	-1
268449070	3	0	532560899	false	0	-1
268449071	3	0	532560899	false	0	-1
268449072	3	0	532560899	false	0	-1
268449073	3	0	532560899	false	0	-1
268449074	3	0	532560899	false	0	-1
268449075	3	0	532560899	false	0	-1
268449076	3	0	532560899	false	0	-1
268449077	3	0	532561020	false	0	-1
268449078	3	0	532561020	false	0	-1
268449079	3	0	532561020	false	0	-1
268449080	3	0	532561020	false	0	-1
268449081	3	0	532561020	false	0	-1
268449082	3	0	532561020	false	0	-1
268449083	3	0	532561020	false	0	-1
268449084	3	0	532561020	false	0	-1
268449085	3	0	532561020	false	0	-1
268449086	3	0	532561020	false	0	-1
268449087	3	0	532561020	false	0	-1
268449088	3	0	532561020	false	0	-1
268449089	3	0	532561020	false	0	-1
268449090	3	0	532561020	false	0	-1
268449091	3	0	532561020	false	0	-1
268449092	3	0	532561020	false	0	-1
268449093	3	0	532561020	false	0	-1
268449094	3	0	532561020	false	0	-1
268449095	3	0	532561020	false	0	-1
268449096	3	0	532561020	false	0	-1
268449097	3	0	532561020	false	0	-1
268449098	3	0	532561020	false	0	-1
268449099	3	0	532561020	false	0	-1
268449100	3	0	532561020	false	0	-1
268449101	3	0	532561020	false	0	-1
268449102	3	0	532561020	false	0	-1
268449103	3	0	532561020	false	0	-1
268449104	3	0	532561020	false	0	-1
268449105	3	0	532561020	false	0	-1
268449106	3	0	532561020	false	0	-1
268449107	3	0	532561020	false	0	-1
268449108	3	0	532561020	false	0	-1
268449109	3	0	532561020	false	0	-1
268449110	3	0	532561020	false	0	-1
268449111	3	0	532561020	false	0	-1
268449112	3	0	532561020	false	0	-1
268449113	3	0	532561020	false	0	-1
268449114	3	0	532561020	false	0	-1
268449115	3	0	532561020	false	0	-1
268449116	3	0	532561020	false	0	-1
268449117	3	0	532561020	false	0	-1
268449118	3	0	532561020	false	0	-1
268449119	3	0	532561020	false	0	-1
268449120	3	0	532561020	false	0	-1
268449121	3	0	532561020	false	0	-1
268449122	3	0	532561020	false	0	-1
268449123	3	0	532561020	false	0	-1
268449124	3	0	532561020	false	0	-1
268449125	3	0	532561020	false	0	-1
268449126	3	0	532561020	false	0	-1
268449127	3	0	532561020	false	0	-1
268449128	3	0	532561020	false	0	-1
268449129	3	0	532561020	false	0	-1
268449130	3	0	532561020	false	0	-1
268449131	3	0	532561020	false	0	-1
268449132	3	0	532561020	false	0	-1
268449133	3	0	532561020	false	0	-1
268449134	3	0	532561020	false	0	-1
268449135	3	0	532561020	false	0	-1
268449136	3	0	532561020	false	0	-1
268449137	3	0	532561020	false	0	-1
268449138	3	0	532561020	false	0	-1
268449139	3	0	532561020	false	0	-1
268449140	3	0	532561020	false	0	-1
268449141	3	0	532561020	false	0	-1
268449142	3	0	532561020	false	0	-1
268449143	3	0	532561020	false	0	-1
268449144	3	0	532561020	false	0	-1
268449145	3	0	532561020	false	0	-1
268449146	3	0	532561020	false	0	-1
268449147	3	0	532561020	false	0	-1
268449148	3	0	532561020	false	0	-1
268449149	3	0	532561020	false	0	-1
268449150	3	0	532561020	false	0	-1
268449151	3	0	532561020	false	0	-1
268449152	3	0	532561788	false	0	-1
268449153	3	0	532561020	false	0	-1
268451924	3	0	536755204	false	0	-1
268451925	3	0	536755204	false	0	-1
268451926	3	0	536755204	false	0	-1
268451927	3	0	536755204	false	0	-1
268451928	3	0	536755204	false	0	-1
268451929	3	0	536755204	false	0	-1
268451930	3	0	536755204	false	0	-1
268451931	3	0	536755204	false	0	-1
268451932	3	0	536755204	false	0	-1
268451933	3	0	536755204	false	0	-1
268451934	3	0	536755204	false	0	-1
268452931	3	0	536755204	false	0	-1
268452932	3	0	536755204	false	0	-1
268452933	3	0	536755204	false	0	-1
268452934	3	0	536755204	false	0	-1
268452935	3	0	536755204	false	0	-1
268452936	3	0	536755204	false	0	-1
268452937	3	0	536755204	false	0	-1
268452938	3	0	536755204	false	0	-1
268452939	3	0	536755204	false	0	-1
268452940	3	0	536755204	false	0	-1
268452941	3	0	536755204	false	0	-1
