ROWID	_NeedSetNum1|INTEGER	_State1|INTEGER	_State1Value|TEXT	_NeedSetNum2|INTEGER	_State2|INTEGER	_State2Value|TEXT	_NeedSetNum3|INTEGER	_State3|INTEGER	_State3Value|TEXT	_NeedSetNum4|INTEGER	_State4|INTEGER	_State4Value|TEXT	_NeedSetNum5|INTEGER	_State5|INTEGER	_State5Value|TEXT	_NeedSetNum6|INTEGER	_State6|INTEGER	_State6Value|TEXT	_NeedSetNum7|INTEGER	_State7|INTEGER	_State7Value|TEXT	_NeedSetNum8|INTEGER	_State8|INTEGER	_State8Value|TEXT	_NeedSetNum9|INTEGER	_State9|INTEGER	_State9Value|TEXT	_NeedSetNum10|INTEGER	_State10|INTEGER	_State10Value|TEXT	_NeedSetNum11|INTEGER	_State11|INTEGER	_State11Value|TEXT	_NeedSetNum12|INTEGER	_State12|INTEGER	_State12Value|TEXT	_NeedSkinSetNum|INTEGER	_SoundChangeWord|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_NeedCSSetNum|INTEGER	_TransformPartsNum|INTEGER	_TransformItemID|INTEGER
872415671	2	32	100	2	33	100	2	77	0.02001	2	10	200	2	14	200	2	12	200	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415672	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415675	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	0	0		0		0	0	0	0	0
872415676	2	4	200	2	5	200	2	6	200	2	7	200	2	12	400	2	29	60	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415677	2	4	400	2	5	400	2	6	400	2	7	400	2	12	700	2	29	100	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415678	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415679	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415681	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415683	1	0	1	2	0	2	3	0	3	4	0	4	5	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77306	1	5	5	1073811389
872415686	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415687	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415688	2	60	0.00501	2	64	0.00501	2	62	0.01001	2	75	0.02001	2	76	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415689	2	0	35	2	1	35	2	2	35	2	3	35	3	12	600	3	32	90	3	33	90	4	32	60	4	33	60	4	29	40	4	62	0.01501	0	0		0		0	0	0	0	0
872415695	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	4	4	300	4	5	300	4	6	300	4	7	300	4	12	500	0	0		0	0		0	0		0		77305	1	4	0	0
872415698	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415699	2	4	125	2	5	125	2	6	125	2	7	125	2	77	0.02001	2	10	200	2	14	200	2	12	200	2	29	30	0	0		0	0		0	0		0		0	0	0	0	0
872415700	2	4	100	2	5	100	2	6	100	2	7	100	2	77	0.02001	2	10	200	2	14	200	2	12	200	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415701	2	4	50	2	5	50	2	6	50	2	7	50	2	77	0.02001	2	10	100	2	14	100	2	12	100	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415702	4	60	0.02001	4	64	0.02001	4	62	0.01001	4	75	0.09001	4	76	0.03501	4	54	0.03001	4	55	0.03001	4	56	0.03001	4	57	0.03001	4	74	0.05001	4	53	0.03001	0	0		0		77305	1	4	0	0
872415703	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415704	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415705	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415706	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415707	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415708	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415709	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415710	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		0	0	0	0	0
872415711	2	19	0.03001	2	16	0.03001	2	17	0.03001	2	18	0.03001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	0	0		0		0	0	0	0	0
872415714	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	2	29	50	0		0	0	0	0	0
872415715	2	54	0.02501	2	55	0.02501	2	56	0.02501	2	57	0.02501	2	12	2500	2	29	400	2	3	80	2	18	0.06501	2	16	0.06501	0	0		0	0		0	0		0		0	0	0	0	0
872415716	2	54	0.02501	2	55	0.02501	2	56	0.02501	2	57	0.02501	2	12	2500	2	29	400	2	3	80	2	19	0.06501	2	17	0.06501	0	0		0	0		0	0		0		0	0	0	0	0
872415717	2	4	125	2	5	125	2	6	125	2	7	125	2	77	0.02001	2	3	50	2	12	400	2	29	30	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415718	3	75	0.02001	3	76	0.02001	3	12	500	3	32	40	3	33	40	4	32	30	4	33	30	4	29	20	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415719	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415720	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415721	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415723	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415724	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	16	0.04001	2	19	0.04001	2	17	0.04001	2	18	0.04001	2	12	500	2	29	120	0	0		0	0		0		0	0	0	0	0
872415725	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		0	0	0	0	0
872415726	2	0	100	2	1	100	2	2	100	2	3	100	3	4	450	3	5	450	3	6	450	3	7	450	3	25	2500	3	26	2500	4	29	450	0	0		0		0	0	0	0	0
872415727	4	50	0.01001	4	51	0.01001	4	52	0.01001	4	53	0.01001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77305	1	4	0	0
872415728	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415729	2	62	0.02501	2	60	0.02501	4	0	60	4	1	60	4	2	60	4	3	60	5	32	200	5	33	200	7	29	80	8	32	300	8	33	300	8	29	100	0		0	0	0	0	0
872415730	2	58	0.02001	2	59	0.02001	3	75	0.04001	3	76	0.04001	4	12	450	4	53	0.02001	5	101	0.04001	5	102	0.04001	7	74	0.15001	7	62	0.05001	7	29	20	0	0		0		0	0	0	0	0
872415731	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		0	0	0	0	0
872415732	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415733	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415735	2	4	150	2	5	150	2	6	100	2	7	100	2	77	0.02001	2	3	50	2	12	400	2	29	30	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415736	2	4	100	2	5	100	2	6	150	2	7	150	2	77	0.02001	2	3	50	2	12	400	2	29	30	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415737	6	54	0.05001	6	55	0.05001	6	56	0.03001	6	57	0.03001	6	62	0.06001	6	75	0.04001	6	76	0.04001	6	16	0.07501	6	19	0.07501	6	17	0.07501	6	18	0.07501	0	0		0		77306	1	6	6	1073811389
872415738	2	32	800	2	33	800	3	101	0.03001	3	102	0.03001	5	58	0.05001	5	59	0.05001	6	29	50	6	62	0.07001	0	0		0	0		0	0		0	0		0		77306	1	6	6	1073811389
872415739	3	75	0.03001	3	76	0.03001	3	64	0.01001	3	60	0.01001	5	54	0.05001	5	55	0.05001	5	56	0.05001	5	57	0.05001	5	75	0.03001	5	76	0.03001	5	62	0.02001	0	0		0		0	0	0	0	0
872415740	6	54	0.03001	6	55	0.03001	6	56	0.05001	6	57	0.05001	6	62	0.06001	6	75	0.04001	6	76	0.04001	6	16	0.07501	6	19	0.07501	6	17	0.07501	6	18	0.07501	0	0		0		77306	1	6	6	1073811389
872415741	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415742	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	8	0		0	0		0	0		0		0	0	0	0	0
872415743	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415744	2	75	0.02001	2	76	0.02001	3	32	100	3	33	100	4	32	50	4	33	50	4	29	30	5	3	30	6	12	300	7	32	200	7	33	200	8	29	100	0		0	0	0	0	0
872415745	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415758	4	0	20	4	1	20	4	2	20	4	3	20	0	0		0	0		7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415759	1	0	1	2	0	2	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77402	1	2	2	1073828799
872415762	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415763	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415766	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415767	2	19	0.04001	2	16	0.04001	2	17	0.04001	2	18	0.04001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	1000	0	0		0		0	0	0	0	0
872415768	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		77307	1	7	0	0
872415769	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77302	1	7	0	0
872415770	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77302	1	7	0	0
872415771	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415772	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		77307	1	7	0	0
872415773	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		77302	1	7	0	0
872415774	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415775	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	12	300	0	0		0	0		0	0		0		0	0	0	0	0
872415777	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415778	5	62	0.01001	5	75	0.02001	5	76	0.02001	5	54	0.02501	5	55	0.02501	5	56	0.02501	5	57	0.02501	7	54	0.00501	7	55	0.00501	7	56	0.00501	7	57	0.00501	7	29	50	0		77307	1	7	0	0
872415779	2	54	0.06501	2	55	0.06501	2	56	0.06501	2	57	0.06501	2	0	70	2	1	70	2	2	70	2	3	70	2	12	1000	2	29	180	0	0		0	0		0		0	0	0	0	0
872415781	2	75	0.03001	2	76	0.03001	2	54	0.03001	2	55	0.03001	2	56	0.03001	2	57	0.03001	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415782	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415783	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415784	2	19	0.03001	2	16	0.03001	2	17	0.03001	2	18	0.03001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	2	29	50	0		0	0	0	0	0
872415786	2	54	0.03501	2	55	0.03501	2	56	0.03501	2	57	0.03501	2	12	3500	2	29	400	2	3	100	2	18	0.06001	2	16	0.06001	0	0		0	0		0	0		0		0	0	0	0	0
872415787	2	54	0.03501	2	55	0.03501	2	56	0.03501	2	57	0.03501	2	12	3500	2	29	400	2	3	100	2	19	0.06001	2	17	0.06001	0	0		0	0		0	0		0		0	0	0	0	0
872415788	2	32	80	2	33	80	2	77	0.02001	2	1	150	2	12	500	2	29	30	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415789	2	75	0.03001	2	76	0.03001	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	50	0.02001	2	51	0.02001	2	52	0.02001	2	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415790	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	12	500	0	0		0	0		0	0		0		0	0	0	0	0
872415791	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77303	1	7	0	0
872415792	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77303	1	7	0	0
872415793	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415794	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		77303	1	7	0	0
872415795	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	12	300	0	0		0	0		0	0		0		0	0	0	0	0
872415796	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	4	4	300	4	5	300	4	6	300	4	7	300	4	12	500	0	0		0	0		0	0		0		77308	1	4	0	0
872415798	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415799	4	50	0.01001	4	51	0.01001	4	52	0.01001	4	53	0.01001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77308	1	4	0	0
872415800	6	54	0.04001	6	55	0.04001	6	56	0.02001	6	57	0.02001	6	62	0.07001	6	75	0.04001	6	76	0.04001	6	16	0.10001	6	19	0.10001	6	17	0.10001	6	18	0.10001	0	0		0		77402	1	6	6	1073828799
872415801	6	54	0.02001	6	55	0.02001	6	56	0.04001	6	57	0.04001	6	62	0.07001	6	75	0.04001	6	76	0.04001	6	16	0.10001	6	19	0.10001	6	17	0.10001	6	18	0.10001	0	0		0		77402	1	6	6	1073828799
872415802	2	62	0.01501	2	75	0.03001	2	76	0.03001	2	54	0.03001	2	55	0.03001	2	56	0.03001	2	57	0.03001	2	29	50	0	0		0	0		0	0		0	0		0		77308	1	2	0	0
872415806	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415807	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415808	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	0	0		0		0	0	0	0	0
872415809	2	0	15	2	1	15	2	2	15	2	3	15	3	4	150	3	5	150	3	6	150	3	7	150	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415810	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415812	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415813	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415814	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77301	1	1	0	0
872415815	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77302	1	1	0	0
872415816	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77303	1	1	0	0
872415817	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77304	1	1	0	0
872415818	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77305	1	1	0	0
872415819	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77307	1	1	0	0
872415820	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77309	1	1	0	0
872415821	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77306	1	1	0	0
872415822	1	0	100	1	1	100	1	2	100	1	3	100	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77402	1	1	0	0
872415824	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		0	0	0	0	0
872415826	2	32	100	2	33	100	2	77	0.02001	2	10	200	2	14	200	2	12	200	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415827	2	18	0.08501	2	16	0.08501	2	12	3500	2	29	450	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415828	2	19	0.08501	2	17	0.08501	2	12	3500	2	29	450	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415831	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77304	1	7	0	0
872415837	2	77	0.03001	2	54	0.03001	2	55	0.03001	2	56	0.03001	2	57	0.03001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415838	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	4	4	300	4	5	300	4	6	300	4	7	300	4	12	500	0	0		0	0		0	0		0		77309	1	4	0	0
872415840	2	19	0.04001	2	16	0.04001	2	17	0.04001	2	18	0.04001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	1000	0	0		0		0	0	0	0	0
872415841	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	12	300	0	0		0	0		0	0		0		0	0	0	0	0
872415842	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		77304	1	7	0	0
872415843	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77304	1	7	0	0
872415844	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	12	500	0	0		0	0		0	0		0		0	0	0	0	0
872415845	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415846	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415848	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415850	2	62	0.01501	2	75	0.04501	2	76	0.04501	2	54	0.02501	2	55	0.02501	2	56	0.02501	2	57	0.02501	2	29	50	2	19	0.02001	2	16	0.02001	2	17	0.02001	2	18	0.02001	0		77309	1	2	0	0
872415851	2	101	0.02001	2	0	150	2	1	150	2	2	20	2	3	70	2	12	1500	2	29	250	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415852	2	102	0.02001	2	0	20	2	1	120	2	2	180	2	3	70	2	12	1500	2	29	250	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415853	2	4	125	2	5	125	2	6	125	2	7	125	2	77	0.02001	2	12	200	2	29	30	2	19	0.01001	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415854	2	4	125	2	5	125	2	6	125	2	7	125	2	77	0.02001	2	12	200	2	29	30	2	18	0.01001	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415856	2	0	20	2	1	20	2	2	20	2	3	20	3	4	150	3	5	150	3	6	150	3	7	150	3	29	80	0	0		0	0		0	0		0		0	0	0	0	0
872415858	4	50	0.01001	4	51	0.01001	4	52	0.01001	4	53	0.01001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		77309	1	4	0	0
872415833	1	0	1	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	1	1073811389
872415834	2	0	1	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	2	1073811389
872415859	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77303	1	7	0	0
872415860	2	75	0.03001	2	76	0.03001	2	54	0.03001	2	55	0.03001	2	56	0.03001	2	57	0.03001	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	0	0		0	0		0		77305	1	4	0	0
