ROWID	_MailType|INTEGER	_MailSender|INTEGER	_MailTitle|INTEGER	_MailText|INTEGER	_MailPresentItem1|INTEGER	_Count1|INTEGER	_MailPresentItem2|INTEGER	_Count2|INTEGER	_MailPresentItem3|INTEGER	_Count3|INTEGER	_MailPresentItem4|INTEGER	_Count4|INTEGER	_MailPresentItem5|INTEGER	_Count5|INTEGER	_MailPresentMoney|INTEGER	_IsCash|BOOLEAN	_KeepBoxReceive|INTEGER	_KeepBoxType|INTEGER	_KeepBoxLevelMin|INTEGER	_KeepBoxLevelMax|INTEGER	_KeepBoxClass|INTEGER	_MailTab|INTEGER
681	2	9740	1000007056	1000045032	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
682	2	9740	1000007056	1000045033	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
683	2	9741	1000009448	1000045034	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
684	2	9741	1000009448	1000045035	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
685	2	9741	1000009448	1000045036	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
686	2	9741	1000009448	1000045037	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
687	2	9741	1000009448	1000045036	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
688	2	9741	1000009448	1000045037	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
689	2	9741	1000009448	1000045038	612442112	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
690	2	9740	1000007056	1000045039	336086272	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
691	2	9740	1000007056	1000045040	336086272	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
692	2	9740	1000007056	1000045041	336086272	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
693	2	9740	1000007056	1000045042	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
694	2	9740	1000007056	1000045043	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
695	2	9740	1000007056	1000045044	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
696	2	9740	1000007056	1000045045	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
697	2	9740	1000007056	1000045046	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
698	2	9740	1000007056	1000045047	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
699	2	9740	1000007056	1000045048	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
700	2	9740	1000007056	1000045049	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
701	2	9740	1000007056	1000045050	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
702	2	9740	1000007056	1000045051	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
703	2	9740	1000007056	1000045052	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
704	2	9740	1000007056	1000045053	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
705	2	9740	1000007056	1000045054	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
706	2	9740	1000007056	1000045055	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
707	2	9740	1000007056	1000045056	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
708	2	9740	1000007056	1000045057	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
709	2	9740	1000007056	1000045058	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
710	2	9740	1000007056	1000045059	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
711	2	9740	1000007056	1000045060	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
712	2	9740	1000007056	1000045061	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
713	2	9740	1000007056	1000045062	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
714	2	9740	1000007056	1000045063	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
715	2	9740	1000007056	1000045064	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
716	2	9740	1000007056	1000045065	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
717	2	9740	1000007056	1000045066	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
718	2	9740	1000007056	1000045067	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
719	2	9740	1000007056	1000045068	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
720	2	9740	1000007056	1000045069	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
721	2	9740	1000007056	1000045070	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
722	2	9740	1000007056	1000045071	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
723	2	9740	1000007056	1000045072	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
724	2	9740	1000007056	1000045073	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
725	2	9740	1000007056	1000045074	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
726	2	9740	1000007056	1000045075	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
727	2	9740	1000007056	1000045076	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
728	2	9741	1000009448	1000045077	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
729	2	9741	1000009448	1000045078	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
730	2	9741	1000009448	1000045079	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
731	2	9741	1000009448	1000045080	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
732	2	9741	1000009448	1000045081	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
733	2	9741	1000009448	1000045082	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
734	2	9741	1000009448	1000045083	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
735	2	9741	1000009448	1000045084	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
736	2	9741	1000009448	1000045085	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
737	2	9741	1000009448	1000045086	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
738	2	9741	1000009448	1000045082	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
739	2	9741	1000009448	1000045083	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
740	2	9741	1000009448	1000045084	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
741	2	9741	1000009448	1000045085	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
742	2	9741	1000009448	1000045086	336086272	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
743	2	9741	1000009448	1000045087	612442112	1	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
744	2	9741	1000009448	1000045088	612442112	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1068	2	9741	1000009448	1000046312	612442112	2	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1069	2	9741	1000009448	1000046313	612442112	2	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0
1763	2	9741	1000009448	1000053914	612442112	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2051	2	9741	1000009448	1000058617	536873241	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1097	2	9740	1000007056	1000047581	337838593	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1152	2	9740	1000007056	1000047922	0	0	0	0	0	0	0	0	0	0	1500	false	0	0	0	0	0	2
1153	2	9741	1000009448	1000047923	336086272	1	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
1154	2	9741	1000009448	1000047924	336086272	1	0	0	0	0	0	0	0	0	10000	false	0	0	0	0	0	2
1291	2	9740	1000007056	1000050183	374341682	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1292	2	9741	1000009448	1000050184	374341682	20	1073742198	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1332	2	9741	1000009448	1000050145	374341682	20	1073742198	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1333	2	9741	1000009448	1000050146	374341682	20	1073742198	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1334	2	9741	1000009448	1000050147	374341682	20	1073742198	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1335	2	9741	1000009448	1000050148	374341682	20	1073742198	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1367	2	9740	1000007056	1000052383	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1601	2	9740	1000007056	1000052384	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1602	2	9740	1000007056	1000052385	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1603	2	9740	1000007056	1000052386	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1604	2	9740	1000007056	1000052387	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1605	2	9740	1000007056	1000052388	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1606	2	9740	1000007056	1000052389	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1607	2	9740	1000007056	1000052390	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1608	2	9740	1000007056	1000052391	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1609	2	9740	1000007056	1000052392	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1610	2	9740	1000007056	1000052393	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1611	2	9740	1000007056	1000052394	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1612	2	9740	1000007056	1000052395	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1613	2	9740	1000007056	1000052396	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1614	2	9740	1000007056	1000052397	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1615	2	9740	1000007056	1000052398	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1616	2	9741	1000009448	1000052399	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1617	2	9741	1000009448	1000052400	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1618	2	9741	1000009448	1000052401	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1619	2	9741	1000009448	1000052402	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1620	2	9741	1000009448	1000052399	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1621	2	9741	1000009448	1000052400	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1622	2	9741	1000009448	1000052401	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1623	2	9741	1000009448	1000052402	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1703	2	9740	1000007056	1000053005	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1704	2	9740	1000007056	1000053006	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1705	2	9740	1000007056	1000053007	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1706	2	9740	1000007056	1000053008	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1707	2	9740	1000007056	1000053009	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1708	2	9740	1000007056	1000053010	374341682	10	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1842	2	9740	1000007056	1000054891	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1843	2	9740	1000007056	1000054892	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1844	2	9740	1000007056	1000054893	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1845	2	9740	1000007056	1000054894	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1846	2	9740	1000007056	1000054895	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1847	2	9740	1000007056	1000054896	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1848	2	9740	1000007056	1000054897	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1849	2	9740	1000007056	1000054898	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1850	2	9740	1000007056	1000054899	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1851	2	9740	1000007056	1000054900	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1852	2	9740	1000007056	1000054901	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1853	2	9740	1000007056	1000054902	0	0	0	0	0	0	0	0	0	0	8000	false	0	0	0	0	0	2
1854	2	9741	1000009448	1000054903	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1855	2	9741	1000009448	1000054904	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1856	2	9741	1000009448	1000054905	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1857	2	9741	1000009448	1000054903	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1858	2	9741	1000009448	1000054904	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1859	2	9741	1000009448	1000054905	336086272	1	0	0	0	0	0	0	0	0	8500	false	0	0	0	0	0	2
1868	2	10167	1000055069	1000055070	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1869	2	10167	1000055069	1000055071	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1870	2	10167	1000055069	1000055072	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1871	2	10167	1000055069	1000055073	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1872	2	10167	1000055069	1000055074	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1873	2	10167	1000055069	1000055075	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1874	2	10167	1000055069	1000055076	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1875	2	10167	1000055069	1000055077	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1876	2	10167	1000055069	1000055078	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
1877	2	10167	1000055069	1000055079	612442112	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1878	2	10167	1000055069	1000055080	612442112	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1879	2	10167	1000055069	1000055081	536873241	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
1880	2	10167	1000055069	1000055082	0	0	0	0	0	0	0	0	0	0	150000	false	0	0	0	0	0	2
2270	2	8569	1000063083	1000063086	805307907	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2271	2	8569	1000063084	1000063087	805307907	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2272	2	8569	1000063085	1000063088	805307907	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2293	2	8569	1000063275	1000063305	268448998	1	268446023	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2294	2	8569	1000063276	1000063306	268448998	1	268448999	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2333	2	9740	1000064359	1000064361	805308294	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2348	2	9740	1000007056	1000066861	374341682	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2349	2	9741	1000009448	1000066861	374341682	20	0	0	0	0	0	0	0	0	5000	false	0	0	0	0	0	2
2350	2	3203	1000066860	1000066862	268449162	1	268449275	2	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2355	2	3203	1000066860	1000066862	268449162	1	536873241	5	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2356	2	3203	1000066860	1000066862	268449162	1	268443241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2567	2	9740	1000074797	1000074798	374341682	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2568	2	9740	1000074797	1000074799	374341682	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2569	2	9740	1000074797	1000074800	374341682	20	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2615	2	9740	1000076083	1000076084	805308764	15	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2803	2	9741	1000057963	1000053107	346031104	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2804	2	9741	1000057963	1000053108	612442112	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2805	2	9741	1000057963	1000053109	805309180	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2806	2	9740	1000064359	1000064361	805309183	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2833	2	9740	1000083604	1000083606	536875359	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2834	2	9741	1000083605	1000083607	536875359	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2835	2	8569	1000083682	1000083683	1073842823	1	805309270	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2843	2	9740	1000085299	1000084282	268456644	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2855	2	9740	1000084738	1000084755	805309306	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2856	2	9740	1000084738	1000084756	805309306	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2914	2	9741	1000083605	1000085058	536875359	20	536876049	5	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2929	2	9740	1000083604	1000085688	536875359	5	536875681	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2930	2	9741	1000083605	1000085689	536875359	30	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2931	2	9741	1000083605	1000086324	536875359	60	536876049	5	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2933	2	9741	1000086322	1000086323	536875358	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2934	2	9741	1000086322	1000086382	268456644	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2943	2	9741	1000083605	1000085688	536875359	15	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2944	2	9741	1000083605	1000086580	536875359	30	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2948	2	8569	1000086645	1000086647	268457052	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2949	2	8569	1000086645	1000086648	268457053	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
3248	2	9740	1000100744	1000100746	805310068	3	536875359	2	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3249	2	9740	1000100745	1000100747	805310068	5	536875359	3	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2984	2	9740	1000089181	1000084755	805309716	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2988	2	8569	1000089203	1000089204	805309732	20	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2989	2	8569	1000089203	1000089205	805309732	60	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2990	2	8569	1000089203	1000089206	805309732	120	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
2331	2	1000064107	1000064108	1000064109	268449161	1	338889728	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2296	2	1000064107	1000064108	1000064109	268449161	1	268451773	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2299	2	1000064107	1000064108	1000064109	268449161	1	268451773	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2303	2	1000064107	1000064108	1000064109	268449161	2	268452592	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2305	2	1000064107	1000064108	1000064109	268449161	1	338887680	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2308	2	1000064107	1000064108	1000064109	268449161	2	268452592	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2311	2	1000064107	1000064108	1000064109	268449161	1	268451773	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2318	2	1000064107	1000064108	1000064109	268449161	1	338886656	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2319	2	1000064107	1000064108	1000064109	268449161	1	268451773	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2321	2	1000064107	1000064108	1000064109	268449161	2	268452592	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2326	2	1000064107	1000064108	1000064109	268449161	1	613483264	10	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2329	2	1000064107	1000064108	1000064109	268449161	1	338888704	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2330	2	1000064107	1000064108	1000064109	268449161	2	268452592	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2297	2	1000064107	1000064108	1000064109	268449161	1	575700995	4	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2298	2	1000064107	1000064108	1000064109	268449161	1	575700995	6	0	0	0	0	0	0	0	false	0	0	0	0	0	2
2300	2	1000064107	1000064108	1000064109	268449161	1	575700995	6	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3141	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3142	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3143	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3144	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3145	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3146	2	1000064107	1000064108	1000064109	268463240	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3147	2	9740	1000007056	1000031722	0	0	0	0	0	0	0	0	0	0	7000	false	0	0	0	0	0	2
3148	2	9740	1000007056	1000031722	268463538	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3149	2	9740	1000007056	1000031722	0	0	0	0	0	0	0	0	0	0	50000	false	0	0	0	0	0	2
3150	2	9740	1000007056	1000031722	374341682	5	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3151	2	9741	1000009448	1000031723	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
3152	2	9741	1000009448	1000031723	268463538	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3158	2	9741	1000009448	1000031723	0	0	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
3159	2	9741	1000009448	1000031723	536873241	1	0	0	0	0	0	0	0	0	100000	false	0	0	0	0	0	2
3160	2	9741	1000009448	1000031723	374341682	20	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3174	2	9741	1000097930	1000097931	805309738	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3242	2	9741	1000057963	1000053109	805310103	10	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3244	2	9740	1000100535	1000100536	805310084	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
3296	2	140094	1000101878	1000101882	805310167	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3297	2	140094	1000101878	1000101882	805310167	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3298	2	140094	1000101878	1000101882	268463241	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3299	2	140094	1000101878	1000101882	536875951	1	268463916	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3300	2	140094	1000101878	1000101882	536873241	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3301	2	140094	1000101878	1000101882	805310086	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3302	2	140094	1000101878	1000101882	268466189	1	268466292	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3303	2	140094	1000101878	1000101882	268466300	1	268466189	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3304	2	140094	1000101878	1000101882	612442112	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3305	2	140094	1000101878	1000101882	536873241	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3306	2	140094	1000101878	1000101882	536875951	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3307	2	140094	1000101878	1000101882	612442112	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3331	2	140094	1000101878	1000101882	805310086	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3332	2	140094	1000101878	1000101882	536873241	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3333	2	140094	1000101878	1000101882	536875950	1	536873241	3	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3334	2	140094	1000101878	1000101882	268465689	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3410	2	9740	1000101878	1000101882	536875359	2	536873241	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3418	2	140094	1000101878	1000101882	268466181	1	268466189	2	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3419	2	140094	1000101878	1000101882	268466181	1	268466189	2	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3431	2	140094	1000101878	1000101882	536873241	2	805310086	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3421	2	9741	1000104222	1000104223	805310267	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3
3472	2	140094	1000101878	1000101882	805310167	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3473	2	140094	1000101878	1000101882	805310167	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3474	2	140094	1000101878	1000101882	268470091	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3475	2	140094	1000101878	1000101882	268466748	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3476	2	140094	1000101878	1000101882	536875950	1	268470098	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3477	2	140094	1000101878	1000101882	268470091	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
3478	2	140094	1000101878	1000101882	268466189	1	268466292	1	0	0	0	0	0	0	0	false	0	0	0	0	0	2
