ROWID	_questID|INTEGER	_step|INTEGER	_class|INTEGER	_Gold|INTEGER	_Exp|INTEGER	_StringIndex|INTEGER	_Type|INTEGER	_SelectMax|INTEGER	_ItemIndex1|INTEGER	_ItemCount1|INTEGER	_ItemIndex2|INTEGER	_ItemCount2|INTEGER	_ItemIndex3|INTEGER	_ItemCount3|INTEGER	_ItemIndex4|INTEGER	_ItemCount4|INTEGER	_ItemIndex5|INTEGER	_ItemCount5|INTEGER	_ItemIndex6|INTEGER	_ItemCount6|INTEGER	_StageLevel|INTEGER	_StageLevelOperator|INTEGER	_MailID|INTEGER	_ItemOptionID1|INTEGER	_ItemOptionID2|INTEGER	_ItemOptionID3|INTEGER	_ItemOptionID4|INTEGER	_ItemOptionID5|INTEGER	_ItemOptionID6|INTEGER	_LevelCabStringIndex|INTEGER	_GiveFTG|INTEGER
92977	9297	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
92978	9297	4	8	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
92979	9297	4	9	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
92981	9298	6	1	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5709	0	0	0	0	0	0	1260172	600
92983	9298	6	3	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5714	0	0	0	0	0	0	1260172	600
92984	9298	6	4	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5711	0	0	0	0	0	0	1260172	600
92985	9298	6	5	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5713	0	0	0	0	0	0	1260172	600
92986	9298	6	6	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5710	0	0	0	0	0	0	1260172	600
92987	9298	6	7	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5712	0	0	0	0	0	0	1260172	600
92988	9298	6	8	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5716	0	0	0	0	0	0	1260172	600
92989	9298	6	9	0	17143	1250002	1	1	268489675	1	268484678	1	805311789	1	268484287	1	805311721	1	0	0	0	4	5715	0	0	0	0	0	0	1260172	600
93000	9300	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93010	9301	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93020	9302	6	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93030	9303	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93040	9304	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93050	9305	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93060	9306	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93070	9307	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93080	9308	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93090	9309	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93100	9310	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93110	9311	4	7	0	15778	1250002	1	1	268489674	1	268484678	1	805311713	1	536881218	1	0	0	0	0	0	4	5677	0	0	0	0	0	0	1260172	600
93120	9312	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93130	9313	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93140	9314	5	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93150	9315	4	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93160	9316	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93170	9317	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93180	9318	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93190	9319	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93200	9320	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93210	9321	6	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93220	9322	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93230	9323	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93240	9324	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93250	9325	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93260	9326	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93270	9327	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93280	9328	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93290	9329	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93300	9330	2	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93310	9331	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93320	9332	3	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93330	9333	2	7	100000	15778	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93340	9334	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93350	9335	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93360	9336	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93370	9337	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93380	9338	2	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93390	9339	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93400	9340	3	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93410	9341	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93420	9342	4	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93430	9343	5	7	100000	15778	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93440	9344	4	7	0	15778	1250002	1	1	268489674	1	268484678	1	805311715	1	0	0	0	0	0	0	0	4	5686	0	0	0	0	0	0	1260172	600
93450	9345	4	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93460	9346	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93470	9347	5	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93480	9348	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93490	9349	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93500	9350	5	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93510	9351	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93520	9352	3	7	0	17143	1250002	1	1	268489673	1	268484678	1	805311716	1	268484287	1	0	0	0	0	0	4	5695	0	0	0	0	0	0	1260172	600
93530	9353	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93540	9354	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93550	9355	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93560	9356	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93570	9357	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93580	9358	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93590	9359	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93600	9360	1	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93610	9361	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93620	9362	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93630	9363	4	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93640	9364	2	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93650	9365	3	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93660	9366	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93670	9367	3	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93680	9368	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93690	9369	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93700	9370	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93710	9371	2	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93720	9372	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93730	9373	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93740	9374	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93750	9375	4	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93760	9376	5	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93770	9377	5	7	0	17143	1250002	1	1	268489674	1	268484678	1	805311718	1	268484287	1	0	0	0	0	0	4	5705	0	0	0	0	0	0	1260172	600
93780	9378	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93790	9379	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93800	9380	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93810	9381	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93820	9382	4	7	0	17143	1250002	1	1	268489673	1	268484678	1	805311719	1	268484287	1	0	0	536877972	30	0	4	5725	0	0	0	0	0	0	1260172	600
93830	9383	2	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93840	9384	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93850	9385	3	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93860	9386	7	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93870	9387	5	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93880	9388	9	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93900	9390	4	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93910	9391	5	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93920	9392	5	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93930	9393	7	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93940	9394	6	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93950	9395	5	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
93960	9396	10	1	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93970	9397	7	2	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93980	9398	9	3	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
93990	9399	7	4	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94000	9400	10	5	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94010	9401	9	6	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94018	9401	9	8	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94019	9401	9	9	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94020	9402	10	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94100	9410	4	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94110	9411	3	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94121	9412	4	1	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94122	9412	4	2	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94123	9412	4	3	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94124	9412	4	4	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94125	9412	4	5	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94126	9412	4	6	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94127	9412	4	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94128	9412	4	8	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94129	9412	4	9	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94131	9413	8	1	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94132	9413	8	2	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94133	9413	8	3	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94134	9413	8	4	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94135	9413	8	5	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94136	9413	8	6	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94137	9413	8	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94138	9413	8	8	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94139	9413	8	9	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94140	9414	7	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94150	9415	5	0	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94160	9416	10	0	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94170	9417	5	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94180	9418	7	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94191	9419	5	1	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94192	9419	5	2	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94193	9419	5	3	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94194	9419	5	4	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94195	9419	5	5	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94196	9419	5	6	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94197	9419	5	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94198	9419	5	8	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94199	9419	5	9	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94201	9420	6	1	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94202	9420	6	2	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94203	9420	6	3	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94204	9420	6	4	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94205	9420	6	5	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94206	9420	6	6	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94207	9420	6	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94208	9420	6	8	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94209	9420	6	9	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94210	9421	2	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94220	9422	5	0	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94230	9423	5	0	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94240	9424	3	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94251	9425	4	1	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94252	9425	4	2	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94253	9425	4	3	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94254	9425	4	4	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94255	9425	4	5	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94256	9425	4	6	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94257	9425	4	7	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94258	9425	4	8	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94259	9425	4	9	100000	17143	1250000	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260173	600
94261	9426	10	1	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94262	9426	10	2	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94263	9426	10	3	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94264	9426	10	4	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94265	9426	10	5	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94266	9426	10	6	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94267	9426	10	7	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94268	9426	10	8	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94269	9426	10	9	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94270	9427	4	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
94280	9428	5	0	100000	17143	1250002	1	1	536879753	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	600
