ROWID	_ID|INTEGER	_GlyphType|INTEGER	_SkillID|TEXT	_SkillLevelID|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_GlyphSkillEffect|INTEGER	_GlyphSkillEffectValue|DOUBLE	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_SummaryDescription|TEXT	_SummaryDescriptionParam|TEXT
268486985	268486985	7	6965;6900	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158717}
268486986	268486986	7	6965;6900	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158718}
268486987	268486987	7	6965;6900	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000157781}
268486988	268486988	7	6965;6900	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158719}
268486989	268486989	7	6965;6900	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158720}
268486990	268486990	7	6965;6900	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158721}
268486991	268486991	7	6965;6900	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158722}
268486992	268486992	7	6965;6900	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000158723}
268486993	268486993	7	6965;6900	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158877},{1000157786}
268485382	268485382	7	7024	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000157778}
268485383	268485383	7	7024	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158716}
268485384	268485384	7	7024	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158717}
268485385	268485385	7	7024	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158718}
268485386	268485386	7	7024	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000157781}
268485387	268485387	7	7024	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158719}
268485388	268485388	7	7024	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158720}
268485389	268485389	7	7024	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158721}
268485390	268485390	7	7024	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158722}
268485391	268485391	7	7024	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000158723}
268485392	268485392	7	7024	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157806},{1000157786}
268486994	268486994	7	7034	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000157778}
268486995	268486995	7	7034	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158716}
268486996	268486996	7	7034	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158717}
268486997	268486997	7	7034	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158718}
268486998	268486998	7	7034	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000157781}
268486999	268486999	7	7034	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158719}
268487000	268487000	7	7034	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158720}
268487001	268487001	7	7034	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158721}
268487002	268487002	7	7034	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158722}
268487003	268487003	7	7034	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000158723}
268487004	268487004	7	7034	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158795},{1000157786}
268487005	268487005	7	7030	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000157778}
268487006	268487006	7	7030	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158716}
268487007	268487007	7	7030	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158717}
268487008	268487008	7	7030	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158718}
268487009	268487009	7	7030	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000157781}
268487010	268487010	7	7030	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158719}
268487011	268487011	7	7030	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158720}
268487012	268487012	7	7030	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158721}
268487013	268487013	7	7030	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158722}
268487014	268487014	7	7030	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000158723}
268487015	268487015	7	7030	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158796},{1000157786}
268487016	268487016	7	7027;7410	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000157778}
268487017	268487017	7	7027;7410	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158716}
268487018	268487018	7	7027;7410	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158717}
268487019	268487019	7	7027;7410	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158718}
268487020	268487020	7	7027;7410	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000157781}
268487021	268487021	7	7027;7410	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158719}
268487022	268487022	7	7027;7410	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158720}
268487023	268487023	7	7027;7410	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158721}
268487024	268487024	7	7027;7410	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158722}
268487025	268487025	7	7027;7410	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000158723}
268487026	268487026	7	7027;7410	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158797},{1000157786}
268487027	268487027	7	7020	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000157778}
268487028	268487028	7	7020	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158716}
268487029	268487029	7	7020	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158717}
268487030	268487030	7	7020	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158718}
268487031	268487031	7	7020	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000157781}
268487032	268487032	7	7020	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158719}
268487033	268487033	7	7020	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158720}
268487034	268487034	7	7020	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158721}
268487035	268487035	7	7020	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158722}
268487036	268487036	7	7020	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000158723}
268487037	268487037	7	7020	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158798},{1000157786}
268485393	268485393	7	7029	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000157778}
268485394	268485394	7	7029	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158716}
268485395	268485395	7	7029	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158717}
268485396	268485396	7	7029	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158718}
268485397	268485397	7	7029	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000157781}
268485398	268485398	7	7029	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158719}
268485399	268485399	7	7029	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158720}
268485400	268485400	7	7029	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158721}
268485401	268485401	7	7029	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158722}
268485402	268485402	7	7029	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000158723}
268485403	268485403	7	7029	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157807},{1000157786}
268487038	268487038	7	7036;7210	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000157778}
268487039	268487039	7	7036;7210	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158716}
268487040	268487040	7	7036;7210	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158717}
268487041	268487041	7	7036;7210	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158718}
268487042	268487042	7	7036;7210	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000157781}
268487043	268487043	7	7036;7210	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158719}
268487044	268487044	7	7036;7210	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158720}
268487045	268487045	7	7036;7210	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158721}
268487046	268487046	7	7036;7210	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158722}
268487047	268487047	7	7036;7210	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000158723}
268487048	268487048	7	7036;7210	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158799},{1000157786}
268487049	268487049	7	7032;7461	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000157778}
268487050	268487050	7	7032;7461	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158716}
268487051	268487051	7	7032;7461	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158717}
268487052	268487052	7	7032;7461	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158718}
268487053	268487053	7	7032;7461	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000157781}
268487054	268487054	7	7032;7461	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158719}
268487055	268487055	7	7032;7461	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158720}
268487056	268487056	7	7032;7461	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158721}
268487057	268487057	7	7032;7461	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158722}
268487058	268487058	7	7032;7461	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000158723}
268487059	268487059	7	7032;7461	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158800},{1000157786}
268487060	268487060	7	7025	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000157778}
268487061	268487061	7	7025	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158716}
268487062	268487062	7	7025	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158717}
268487063	268487063	7	7025	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158718}
268487064	268487064	7	7025	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000157781}
268487065	268487065	7	7025	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158719}
268487066	268487066	7	7025	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158720}
268487067	268487067	7	7025	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158721}
268487068	268487068	7	7025	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158722}
268487069	268487069	7	7025	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000158723}
268487070	268487070	7	7025	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158801},{1000157786}
268487071	268487071	7	7022	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000157778}
268487072	268487072	7	7022	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158716}
268487073	268487073	7	7022	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158717}
268487074	268487074	7	7022	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158718}
268487075	268487075	7	7022	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000157781}
268487076	268487076	7	7022	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158719}
268487077	268487077	7	7022	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158720}
268487078	268487078	7	7022	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158721}
268487079	268487079	7	7022	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158722}
268487080	268487080	7	7022	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000158723}
268487081	268487081	7	7022	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158802},{1000157786}
268485404	268485404	7	7901	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000157778}
268485405	268485405	7	7901	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158716}
268485406	268485406	7	7901	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158717}
268485407	268485407	7	7901	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158718}
268485408	268485408	7	7901	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000157781}
268485409	268485409	7	7901	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158719}
268485410	268485410	7	7901	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158720}
268485411	268485411	7	7901	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158721}
268485412	268485412	7	7901	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158722}
268485413	268485413	7	7901	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000158723}
268485414	268485414	7	7901	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157808},{1000157786}
268487082	268487082	7	7905	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000157778}
268487083	268487083	7	7905	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158716}
268487084	268487084	7	7905	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158717}
268487085	268487085	7	7905	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158718}
268487086	268487086	7	7905	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000157781}
268487087	268487087	7	7905	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158719}
268487088	268487088	7	7905	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158720}
268487089	268487089	7	7905	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158721}
268487090	268487090	7	7905	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158722}
268487091	268487091	7	7905	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000158723}
268487092	268487092	7	7905	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158803},{1000157786}
268487093	268487093	7	7904;8104	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000157778}
268487094	268487094	7	7904;8104	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158716}
268487095	268487095	7	7904;8104	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158717}
268487096	268487096	7	7904;8104	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158718}
268487097	268487097	7	7904;8104	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000157781}
268487098	268487098	7	7904;8104	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158719}
268487099	268487099	7	7904;8104	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158720}
268487100	268487100	7	7904;8104	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158721}
268487101	268487101	7	7904;8104	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158722}
268487102	268487102	7	7904;8104	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000158723}
268487103	268487103	7	7904;8104	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158804},{1000157786}
268487104	268487104	7	7903;8010	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000157778}
268487105	268487105	7	7903;8010	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158716}
268487106	268487106	7	7903;8010	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158717}
268487107	268487107	7	7903;8010	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158718}
268487108	268487108	7	7903;8010	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000157781}
268487109	268487109	7	7903;8010	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158719}
268487110	268487110	7	7903;8010	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158720}
268487111	268487111	7	7903;8010	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158721}
268487112	268487112	7	7903;8010	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158722}
268487113	268487113	7	7903;8010	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000158723}
268487114	268487114	7	7903;8010	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158805},{1000157786}
268487115	268487115	7	7902	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000157778}
268487116	268487116	7	7902	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158716}
268487117	268487117	7	7902	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158717}
268487118	268487118	7	7902	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158718}
268487119	268487119	7	7902	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000157781}
268487120	268487120	7	7902	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158719}
268487121	268487121	7	7902	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158720}
268487122	268487122	7	7902	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158721}
268487123	268487123	7	7902	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158722}
268487124	268487124	7	7902	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000158723}
268487125	268487125	7	7902	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158806},{1000157786}
268485415	268485415	7	7909;8212	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157809},{1000157778}
268485416	268485416	7	7909;8212	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000157809},{1000158716}
