ROWID	_StorageType1|INTEGER	_StorageItem1|INTEGER	_StorageItemValue1|INTEGER	_StorageType2|INTEGER	_StorageItem2|INTEGER	_StorageItemValue2|INTEGER	_StorageType3|INTEGER	_StorageItem3|INTEGER	_StorageItemValue3|INTEGER	_StorageType4|INTEGER	_StorageItem4|INTEGER	_StorageItemValue4|INTEGER	_StorageType5|INTEGER	_StorageItem5|INTEGER	_StorageItemValue5|INTEGER
268479393	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479394	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479395	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479396	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479397	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479398	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479399	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479400	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479401	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479402	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479403	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479404	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479405	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479406	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479407	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479408	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479409	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479410	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479411	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479412	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479768	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479769	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479770	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479771	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479772	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479773	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479774	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479775	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479776	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479777	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479778	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479779	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479780	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479781	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479782	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479413	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479414	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479415	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479416	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479417	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479418	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479419	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479420	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479421	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479422	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479423	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479424	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479425	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479426	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479427	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479428	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479429	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479430	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479431	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479432	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479433	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479434	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479435	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479436	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479437	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479438	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479439	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479440	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479441	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479442	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479443	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479444	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479445	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479446	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479447	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479448	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479449	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479450	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479451	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479452	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479453	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479454	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479455	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479456	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479457	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479458	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479459	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479460	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479461	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479462	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479463	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479464	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479465	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479466	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479467	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479468	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479469	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479470	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479471	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479472	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479473	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479474	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479475	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479476	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479477	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479478	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479479	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479480	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479481	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479482	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479483	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479484	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479485	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479486	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479487	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479488	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479489	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479490	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479491	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479492	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479493	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479494	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479495	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479496	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479497	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479498	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479499	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479500	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479501	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479502	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479503	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479504	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479505	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479506	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479507	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479508	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479509	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479510	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479511	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479512	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479513	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479514	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479515	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479516	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479517	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479518	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479519	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479520	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479521	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479522	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479523	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479524	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479525	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479526	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479527	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479528	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479529	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479530	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479531	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479532	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479533	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479534	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479535	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479536	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479537	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479538	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479539	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479540	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479541	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479542	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479543	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479544	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479545	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479546	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479547	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479548	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479549	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479550	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479551	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479552	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479553	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479554	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479555	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479556	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479557	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479558	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479559	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479560	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479561	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479562	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479563	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479564	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479565	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479566	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479567	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479568	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479569	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479570	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479571	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479572	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479573	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479574	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479575	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479576	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479577	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479578	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479579	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479580	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479581	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479582	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479583	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479584	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479585	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479586	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479587	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479588	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479589	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479590	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479591	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479592	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479593	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479594	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479595	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479596	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479597	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479598	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479599	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479600	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479601	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479602	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479791	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479792	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479793	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479794	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479795	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479796	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479797	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479798	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479799	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479800	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479603	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479604	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479605	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479606	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479607	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479608	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479609	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479610	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479611	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479612	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479613	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479614	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479615	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479616	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479617	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479618	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479619	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479620	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479621	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479622	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479623	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479624	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479625	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479626	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479627	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479628	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479629	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479630	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479631	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479632	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479633	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479634	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479635	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479636	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479637	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479638	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479639	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479640	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479641	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479642	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479643	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479644	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479645	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479646	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479647	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479648	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479649	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479650	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479651	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479652	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479653	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479654	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479655	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479656	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479657	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479658	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479659	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479660	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479661	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479662	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479663	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479664	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479665	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479666	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479667	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479801	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479802	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479803	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479804	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479805	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479806	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479807	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479808	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479809	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479810	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479811	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479812	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479813	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479814	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479815	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479816	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479817	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479818	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479819	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479820	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479668	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479669	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479670	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479671	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479672	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479673	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479674	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479675	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479676	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479677	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479678	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479679	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479680	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479681	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479682	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479683	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479684	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479685	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479686	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479687	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479688	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479689	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479690	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479691	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479692	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479693	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479694	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479695	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479696	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479697	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479698	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479699	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479700	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479701	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479702	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479703	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479704	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479705	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479706	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479707	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479708	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479709	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479710	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479711	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479712	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479713	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479714	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479715	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479716	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479717	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479718	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479719	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479720	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479721	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479722	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479821	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479822	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479823	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479824	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479825	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479826	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479827	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
