ROWID	_ItemID|INTEGER	_Count|INTEGER	_ChaoscubeNum|INTEGER	_GaugeValue|INTEGER	_Chaosmatchingnum|INTEGER
151890	1073922471	1	100935	0	0
151891	1073922473	1	100935	0	0
151892	1073922475	1	100935	0	0
151893	1073922477	1	100935	0	0
151894	1073922479	1	100935	0	0
151895	1073922481	1	100935	0	0
151896	1073922483	1	100935	0	0
151897	1073922485	1	100935	0	0
151898	1073922487	1	100935	0	0
151899	1073922489	1	100935	0	0
151900	1073922491	1	100935	0	0
151901	1073922493	1	100935	0	0
151902	1073922495	1	100935	0	0
151903	1073922497	1	100935	0	0
151904	1073922499	1	100935	0	0
151905	1073922501	1	100935	0	0
151906	1073922503	1	100935	0	0
151907	1073922505	1	100935	0	0
151908	1073922507	1	100935	0	0
151909	1073922509	1	100935	0	0
151910	1073922511	1	100935	0	0
151911	1073922513	1	100935	0	0
151912	1073922515	1	100935	0	0
151913	1073922517	1	100935	0	0
151914	1073922519	1	100935	0	0
151915	1073922521	1	100935	0	0
151916	1073922523	1	100935	0	0
151917	1073922525	1	100935	0	0
151918	1073922527	1	100935	0	0
151919	1073922529	1	100935	0	0
151920	1073922531	1	100935	0	0
151921	1073922533	1	100935	0	0
151922	1073922535	1	100935	0	0
151923	1073922537	1	100935	0	0
151924	1073922539	1	100935	0	0
151925	1073922541	1	100935	0	0
151926	1073922543	1	100935	0	0
151927	1073922545	1	100935	0	0
151928	1073922547	1	100935	0	0
151929	1073922549	1	100935	0	0
151930	1073922551	1	100935	0	0
151931	1073922553	1	100935	0	0
151932	1073922555	1	100935	0	0
151933	1073915880	1	100936	0	0
151934	1073922466	1	100936	0	0
151935	1073922468	1	100936	0	0
151936	1073922470	1	100936	0	0
151937	1073922472	1	100936	0	0
151938	1073922474	1	100936	0	0
151939	1073922476	1	100936	0	0
151940	1073922478	1	100936	0	0
151941	1073922480	1	100936	0	0
151942	1073922482	1	100936	0	0
151943	1073922484	1	100936	0	0
151944	1073922486	1	100936	0	0
151945	1073922488	1	100936	0	0
151946	1073922490	1	100936	0	0
151947	1073922492	1	100936	0	0
151948	1073922494	1	100936	0	0
151949	1073922496	1	100936	0	0
151950	1073922498	1	100936	0	0
151951	1073922500	1	100936	0	0
151952	1073922502	1	100936	0	0
151953	1073922504	1	100936	0	0
151954	1073922506	1	100936	0	0
151955	1073922508	1	100936	0	0
151956	1073922510	1	100936	0	0
151957	1073922512	1	100936	0	0
151958	1073922514	1	100936	0	0
151959	1073922516	1	100936	0	0
151960	1073922518	1	100936	0	0
151961	1073922520	1	100936	0	0
151962	1073922522	1	100936	0	0
151963	1073922524	1	100936	0	0
151964	1073922526	1	100936	0	0
151965	1073922528	1	100936	0	0
151966	1073922530	1	100936	0	0
151967	1073922532	1	100936	0	0
151968	1073922534	1	100936	0	0
151969	1073922536	1	100936	0	0
151970	1073922538	1	100936	0	0
151971	1073922540	1	100936	0	0
151972	1073922542	1	100936	0	0
151973	1073922544	1	100936	0	0
151974	1073922546	1	100936	0	0
151975	1073922548	1	100936	0	0
151976	1073922550	1	100936	0	0
151977	1073922552	1	100936	0	0
151978	1073922554	1	100936	0	0
151979	1073922556	1	100936	0	0
152064	1073924517	1	100943	0	0
152065	1073924519	1	100943	0	0
152066	1073924521	1	100943	0	0
152067	1073924523	1	100943	0	0
152068	1073924525	1	100943	0	0
152069	1073924527	1	100943	0	0
152072	1073924533	1	100943	0	0
152073	1073924535	1	100943	0	0
152074	1073924537	1	100943	0	0
152075	1073924539	1	100943	0	0
152076	1073924541	1	100943	0	0
152077	1073924543	1	100943	0	0
152078	1073924545	1	100943	0	0
152079	1073924547	1	100943	0	0
152080	1073924549	1	100943	0	0
152081	1073924551	1	100943	0	0
152082	1073924553	1	100943	0	0
152083	1073924555	1	100943	0	0
152084	1073924557	1	100943	0	0
152085	1073924559	1	100943	0	0
152086	1073924561	1	100943	0	0
152087	1073924563	1	100943	0	0
152088	1073924565	1	100943	0	0
152089	1073924567	1	100943	0	0
152090	1073924569	1	100943	0	0
152091	1073924571	1	100943	0	0
152092	1073924573	1	100943	0	0
152093	1073924575	1	100943	0	0
152094	1073924577	1	100943	0	0
152095	1073924579	1	100943	0	0
152096	1073924581	1	100943	0	0
152097	1073924583	1	100943	0	0
152098	1073924585	1	100943	0	0
152099	1073924587	1	100943	0	0
152100	1073924589	1	100943	0	0
152101	1073924591	1	100943	0	0
152102	1073924593	1	100943	0	0
152103	1073924595	1	100943	0	0
152104	1073924597	1	100943	0	0
152105	1073924599	1	100943	0	0
152106	1073924601	1	100943	0	0
152107	1073924603	1	100943	0	0
152108	1073924605	1	100943	0	0
152109	1073924607	1	100943	0	0
152110	1073924609	1	100943	0	0
152111	1073924611	1	100943	0	0
152112	1073924613	1	100943	0	0
152113	1073924518	1	100944	0	0
152114	1073924520	1	100944	0	0
152115	1073924522	1	100944	0	0
152116	1073924524	1	100944	0	0
152117	1073924526	1	100944	0	0
152118	1073924528	1	100944	0	0
152119	1073924530	1	100944	0	0
152120	1073924532	1	100944	0	0
152121	1073924534	1	100944	0	0
152122	1073924536	1	100944	0	0
152123	1073924538	1	100944	0	0
152124	1073924540	1	100944	0	0
152125	1073924542	1	100944	0	0
152126	1073924544	1	100944	0	0
152127	1073924546	1	100944	0	0
152128	1073924548	1	100944	0	0
152129	1073924550	1	100944	0	0
152130	1073924552	1	100944	0	0
152131	1073924554	1	100944	0	0
152132	1073924556	1	100944	0	0
152133	1073924558	1	100944	0	0
152134	1073924560	1	100944	0	0
152135	1073924562	1	100944	0	0
152136	1073924564	1	100944	0	0
152137	1073924566	1	100944	0	0
152138	1073924568	1	100944	0	0
152139	1073924570	1	100944	0	0
152140	1073924572	1	100944	0	0
152141	1073924574	1	100944	0	0
152142	1073924576	1	100944	0	0
152143	1073924578	1	100944	0	0
152144	1073924580	1	100944	0	0
152145	1073924582	1	100944	0	0
152146	1073924584	1	100944	0	0
152147	1073924586	1	100944	0	0
152148	1073924588	1	100944	0	0
152149	1073924590	1	100944	0	0
152150	1073924592	1	100944	0	0
152151	1073924594	1	100944	0	0
152152	1073924596	1	100944	0	0
152153	1073924598	1	100944	0	0
152154	1073924600	1	100944	0	0
152155	1073924602	1	100944	0	0
152156	1073924604	1	100944	0	0
152157	1073924606	1	100944	0	0
152158	1073924608	1	100944	0	0
152159	1073924610	1	100944	0	0
152160	1073924612	1	100944	0	0
152161	1073924614	1	100944	0	0
152162	1073924517	1	100945	0	0
152163	1073924615	1	100945	0	0
152164	1073924617	1	100945	0	0
152165	1073924619	1	100945	0	0
152166	1073924621	1	100945	0	0
152167	1073924623	1	100945	0	0
152170	1073924629	1	100945	0	0
152171	1073924631	1	100945	0	0
152172	1073924633	1	100945	0	0
152173	1073924635	1	100945	0	0
152174	1073924637	1	100945	0	0
152175	1073924639	1	100945	0	0
152176	1073924641	1	100945	0	0
152177	1073924643	1	100945	0	0
152178	1073924645	1	100945	0	0
152179	1073924647	1	100945	0	0
152180	1073924649	1	100945	0	0
152181	1073924651	1	100945	0	0
152182	1073924653	1	100945	0	0
152183	1073924655	1	100945	0	0
152184	1073924657	1	100945	0	0
152185	1073924659	1	100945	0	0
152186	1073924661	1	100945	0	0
152187	1073924663	1	100945	0	0
152188	1073924665	1	100945	0	0
152189	1073924667	1	100945	0	0
152190	1073924669	1	100945	0	0
152191	1073924671	1	100945	0	0
152192	1073924673	1	100945	0	0
152193	1073924675	1	100945	0	0
152194	1073924677	1	100945	0	0
152195	1073924679	1	100945	0	0
152196	1073924681	1	100945	0	0
152197	1073924683	1	100945	0	0
152198	1073924685	1	100945	0	0
152199	1073924687	1	100945	0	0
152200	1073924689	1	100945	0	0
152201	1073924691	1	100945	0	0
152202	1073924693	1	100945	0	0
152203	1073924695	1	100945	0	0
152204	1073924697	1	100945	0	0
152205	1073924699	1	100945	0	0
152206	1073924701	1	100945	0	0
152207	1073924703	1	100945	0	0
152208	1073924705	1	100945	0	0
152209	1073924707	1	100945	0	0
152210	1073924709	1	100945	0	0
152211	1073924518	1	100946	0	0
152212	1073924616	1	100946	0	0
152213	1073924618	1	100946	0	0
152214	1073924620	1	100946	0	0
152215	1073924622	1	100946	0	0
152216	1073924624	1	100946	0	0
152219	1073924630	1	100946	0	0
152220	1073924632	1	100946	0	0
152221	1073924634	1	100946	0	0
152222	1073924636	1	100946	0	0
152223	1073924638	1	100946	0	0
152224	1073924640	1	100946	0	0
152225	1073924642	1	100946	0	0
152226	1073924644	1	100946	0	0
152227	1073924646	1	100946	0	0
152228	1073924648	1	100946	0	0
152229	1073924650	1	100946	0	0
152230	1073924652	1	100946	0	0
152231	1073924654	1	100946	0	0
152232	1073924656	1	100946	0	0
152233	1073924658	1	100946	0	0
152234	1073924660	1	100946	0	0
152235	1073924662	1	100946	0	0
152236	1073924664	1	100946	0	0
152237	1073924666	1	100946	0	0
152238	1073924668	1	100946	0	0
152239	1073924670	1	100946	0	0
152240	1073924672	1	100946	0	0
152241	1073924674	1	100946	0	0
152242	1073924676	1	100946	0	0
152243	1073924678	1	100946	0	0
152244	1073924680	1	100946	0	0
152245	1073924682	1	100946	0	0
152246	1073924684	1	100946	0	0
152247	1073924686	1	100946	0	0
152248	1073924688	1	100946	0	0
152249	1073924690	1	100946	0	0
152250	1073924692	1	100946	0	0
152251	1073924694	1	100946	0	0
152252	1073924696	1	100946	0	0
152253	1073924698	1	100946	0	0
152254	1073924700	1	100946	0	0
152255	1073924702	1	100946	0	0
152256	1073924704	1	100946	0	0
152257	1073924706	1	100946	0	0
152258	1073924708	1	100946	0	0
152259	1073924710	1	100946	0	0
152300	1073924517	1	100947	0	0
152301	1073924711	1	100947	0	0
152302	1073924713	1	100947	0	0
152303	1073924715	1	100947	0	0
152304	1073924717	1	100947	0	0
152305	1073924719	1	100947	0	0
152308	1073924725	1	100947	0	0
152309	1073924727	1	100947	0	0
152310	1073924729	1	100947	0	0
152311	1073924731	1	100947	0	0
152312	1073924733	1	100947	0	0
152313	1073924735	1	100947	0	0
152314	1073924737	1	100947	0	0
152315	1073924739	1	100947	0	0
152316	1073924741	1	100947	0	0
152317	1073924743	1	100947	0	0
152318	1073924745	1	100947	0	0
152319	1073924747	1	100947	0	0
152320	1073924749	1	100947	0	0
152321	1073924751	1	100947	0	0
152322	1073924753	1	100947	0	0
152323	1073924755	1	100947	0	0
152324	1073924757	1	100947	0	0
152325	1073924759	1	100947	0	0
152326	1073924761	1	100947	0	0
152327	1073924763	1	100947	0	0
152328	1073924765	1	100947	0	0
152329	1073924767	1	100947	0	0
152330	1073924769	1	100947	0	0
152331	1073924771	1	100947	0	0
152332	1073924773	1	100947	0	0
152333	1073924775	1	100947	0	0
152334	1073924777	1	100947	0	0
152335	1073924779	1	100947	0	0
152336	1073924781	1	100947	0	0
152337	1073924783	1	100947	0	0
152338	1073924785	1	100947	0	0
152339	1073924787	1	100947	0	0
152340	1073924789	1	100947	0	0
152341	1073924791	1	100947	0	0
152342	1073924793	1	100947	0	0
152343	1073924795	1	100947	0	0
152344	1073924797	1	100947	0	0
152345	1073924799	1	100947	0	0
152346	1073924801	1	100947	0	0
152347	1073924803	1	100947	0	0
152348	1073924805	1	100947	0	0
152349	1073924518	1	100948	0	0
152350	1073924712	1	100948	0	0
152351	1073924714	1	100948	0	0
152352	1073924716	1	100948	0	0
152353	1073924718	1	100948	0	0
152354	1073924720	1	100948	0	0
152357	1073924726	1	100948	0	0
152358	1073924728	1	100948	0	0
152359	1073924730	1	100948	0	0
152360	1073924732	1	100948	0	0
152361	1073924734	1	100948	0	0
152362	1073924736	1	100948	0	0
152363	1073924738	1	100948	0	0
152364	1073924740	1	100948	0	0
152365	1073924742	1	100948	0	0
152366	1073924744	1	100948	0	0
152367	1073924746	1	100948	0	0
152368	1073924748	1	100948	0	0
152369	1073924750	1	100948	0	0
152370	1073924752	1	100948	0	0
152371	1073924754	1	100948	0	0
152372	1073924756	1	100948	0	0
152373	1073924758	1	100948	0	0
152374	1073924760	1	100948	0	0
152375	1073924762	1	100948	0	0
152376	1073924764	1	100948	0	0
152377	1073924766	1	100948	0	0
152378	1073924768	1	100948	0	0
152379	1073924770	1	100948	0	0
152380	1073924772	1	100948	0	0
152381	1073924774	1	100948	0	0
152382	1073924776	1	100948	0	0
152383	1073924778	1	100948	0	0
152384	1073924780	1	100948	0	0
152385	1073924782	1	100948	0	0
152386	1073924784	1	100948	0	0
152387	1073924786	1	100948	0	0
152388	1073924788	1	100948	0	0
152389	1073924790	1	100948	0	0
152390	1073924792	1	100948	0	0
152391	1073924794	1	100948	0	0
152392	1073924796	1	100948	0	0
152393	1073924798	1	100948	0	0
152394	1073924800	1	100948	0	0
152395	1073924802	1	100948	0	0
152396	1073924804	1	100948	0	0
152397	1073924806	1	100948	0	0
500000	1073853375	1	500000	0	0
500001	1073853390	1	500000	0	0
500002	1073853405	1	500000	0	0
500003	1073853420	1	500000	0	0
500004	1073853435	1	500000	0	0
500005	1073853450	1	500000	0	0
500006	1073853465	1	500000	0	0
500007	1073853480	1	500000	0	0
500008	1073901706	1	500000	0	0
500009	1073853380	1	500000	0	0
500010	1073853395	1	500000	0	0
500011	1073853410	1	500000	0	0
500012	1073853425	1	500000	0	0
500013	1073853440	1	500000	0	0
500014	1073853455	1	500000	0	0
500015	1073853470	1	500000	0	0
500016	1073853485	1	500000	0	0
500017	1073901711	1	500000	0	0
500018	1073853385	1	500000	0	0
500019	1073853400	1	500000	0	0
500020	1073853415	1	500000	0	0
500021	1073853430	1	500000	0	0
500022	1073853445	1	500000	0	0
500023	1073853460	1	500000	0	0
500024	1073853475	1	500000	0	0
500025	1073853490	1	500000	0	0
500026	1073901716	1	500000	0	0
500027	1073853376	1	500001	0	0
500028	1073853391	1	500001	0	0
500029	1073853406	1	500001	0	0
500030	1073853421	1	500001	0	0
500031	1073853436	1	500001	0	0
500032	1073853451	1	500001	0	0
500033	1073853466	1	500001	0	0
500034	1073853481	1	500001	0	0
500035	1073901707	1	500001	0	0
500036	1073853381	1	500001	0	0
500037	1073853396	1	500001	0	0
500038	1073853411	1	500001	0	0
500039	1073853426	1	500001	0	0
500040	1073853441	1	500001	0	0
500041	1073853456	1	500001	0	0
500042	1073853471	1	500001	0	0
500043	1073853486	1	500001	0	0
500044	1073901712	1	500001	0	0
500045	1073853386	1	500001	0	0
500046	1073853401	1	500001	0	0
500047	1073853416	1	500001	0	0
500048	1073853431	1	500001	0	0
500049	1073853446	1	500001	0	0
500050	1073853461	1	500001	0	0
500051	1073853476	1	500001	0	0
500052	1073853491	1	500001	0	0
500053	1073901717	1	500001	0	0
500054	1073853377	1	500002	0	0
500055	1073853392	1	500002	0	0
500056	1073853407	1	500002	0	0
500057	1073853422	1	500002	0	0
500058	1073853437	1	500002	0	0
500059	1073853452	1	500002	0	0
500060	1073853467	1	500002	0	0
500061	1073853482	1	500002	0	0
500062	1073901708	1	500002	0	0
500063	1073853382	1	500002	0	0
500064	1073853397	1	500002	0	0
500065	1073853412	1	500002	0	0
500066	1073853427	1	500002	0	0
500067	1073853442	1	500002	0	0
500068	1073853457	1	500002	0	0
500069	1073853472	1	500002	0	0
500070	1073853487	1	500002	0	0
500071	1073901713	1	500002	0	0
500072	1073853387	1	500002	0	0
500073	1073853402	1	500002	0	0
500074	1073853417	1	500002	0	0
500075	1073853432	1	500002	0	0
500076	1073853447	1	500002	0	0
500077	1073853462	1	500002	0	0
500078	1073853477	1	500002	0	0
500079	1073853492	1	500002	0	0
500080	1073901718	1	500002	0	0
500081	1073853378	1	500003	0	0
500082	1073853393	1	500003	0	0
500083	1073853408	1	500003	0	0
500084	1073853423	1	500003	0	0
500085	1073853438	1	500003	0	0
500086	1073853453	1	500003	0	0
500087	1073853468	1	500003	0	0
500088	1073853483	1	500003	0	0
500089	1073901709	1	500003	0	0
500090	1073853383	1	500003	0	0
500091	1073853398	1	500003	0	0
500092	1073853413	1	500003	0	0
500093	1073853428	1	500003	0	0
500094	1073853443	1	500003	0	0
500095	1073853458	1	500003	0	0
500096	1073853473	1	500003	0	0
500097	1073853488	1	500003	0	0
500098	1073901714	1	500003	0	0
500099	1073853388	1	500003	0	0
500100	1073853403	1	500003	0	0
500101	1073853418	1	500003	0	0
500102	1073853433	1	500003	0	0
500103	1073853448	1	500003	0	0
500104	1073853463	1	500003	0	0
500105	1073853478	1	500003	0	0
500106	1073853493	1	500003	0	0
500107	1073901719	1	500003	0	0
500108	1073853379	1	500004	0	0
500109	1073853394	1	500004	0	0
500110	1073853409	1	500004	0	0
500111	1073853424	1	500004	0	0
500112	1073853439	1	500004	0	0
500113	1073853454	1	500004	0	0
500114	1073853469	1	500004	0	0
500115	1073853484	1	500004	0	0
500116	1073901710	1	500004	0	0
500117	1073853384	1	500004	0	0
500118	1073853399	1	500004	0	0
500119	1073853414	1	500004	0	0
500120	1073853429	1	500004	0	0
500121	1073853444	1	500004	0	0
500122	1073853459	1	500004	0	0
500123	1073853474	1	500004	0	0
500124	1073853489	1	500004	0	0
500125	1073901715	1	500004	0	0
500126	1073853389	1	500004	0	0
500127	1073853404	1	500004	0	0
500128	1073853419	1	500004	0	0
500129	1073853434	1	500004	0	0
500130	1073853449	1	500004	0	0
500131	1073853464	1	500004	0	0
500132	1073853479	1	500004	0	0
500133	1073853494	1	500004	0	0
500134	1073901720	1	500004	0	0
500135	1073853495	1	500005	0	0
500136	1073853497	1	500005	0	0
500137	1073853499	1	500005	0	0
500138	1073853501	1	500005	0	0
500139	1073853503	1	500005	0	0
500140	1073853505	1	500005	0	0
500141	1073853507	1	500005	0	0
500142	1073853509	1	500005	0	0
500143	1073901721	1	500005	0	0
500144	1073853496	1	500006	0	0
500145	1073853498	1	500006	0	0
500146	1073853500	1	500006	0	0
500147	1073853502	1	500006	0	0
500148	1073853504	1	500006	0	0
500149	1073853506	1	500006	0	0
500150	1073853508	1	500006	0	0
500151	1073853510	1	500006	0	0
500152	1073901722	1	500006	0	0
500153	1073904937	1	500007	0	0
500154	1073904952	1	500007	0	0
500155	1073904967	1	500007	0	0
500156	1073904982	1	500007	0	0
500157	1073904997	1	500007	0	0
500158	1073905012	1	500007	0	0
500159	1073905027	1	500007	0	0
500160	1073905042	1	500007	0	0
500161	1073905057	1	500007	0	0
500162	1073904942	1	500007	0	0
500163	1073904957	1	500007	0	0
500164	1073904972	1	500007	0	0
500165	1073904987	1	500007	0	0
500166	1073905002	1	500007	0	0
500167	1073905017	1	500007	0	0
500168	1073905032	1	500007	0	0
500169	1073905047	1	500007	0	0
500170	1073905062	1	500007	0	0
500171	1073904947	1	500007	0	0
500172	1073904962	1	500007	0	0
500173	1073904977	1	500007	0	0
500174	1073904992	1	500007	0	0
500175	1073905007	1	500007	0	0
500176	1073905022	1	500007	0	0
500177	1073905037	1	500007	0	0
500178	1073905052	1	500007	0	0
500179	1073905067	1	500007	0	0
500180	1073904938	1	500008	0	0
500181	1073904953	1	500008	0	0
500182	1073904968	1	500008	0	0
500183	1073904983	1	500008	0	0
500184	1073904998	1	500008	0	0
500185	1073905013	1	500008	0	0
500186	1073905028	1	500008	0	0
500187	1073905043	1	500008	0	0
500188	1073905058	1	500008	0	0
500189	1073904943	1	500008	0	0
500190	1073904958	1	500008	0	0
500191	1073904973	1	500008	0	0
500192	1073904988	1	500008	0	0
500193	1073905003	1	500008	0	0
500194	1073905018	1	500008	0	0
500195	1073905033	1	500008	0	0
500196	1073905048	1	500008	0	0
500197	1073905063	1	500008	0	0
500198	1073904948	1	500008	0	0
500199	1073904963	1	500008	0	0
500200	1073904978	1	500008	0	0
500201	1073904993	1	500008	0	0
500202	1073905008	1	500008	0	0
500203	1073905023	1	500008	0	0
500204	1073905038	1	500008	0	0
500205	1073905053	1	500008	0	0
500206	1073905068	1	500008	0	0
500207	1073904939	1	500009	0	0
500208	1073904954	1	500009	0	0
500209	1073904969	1	500009	0	0
500210	1073904984	1	500009	0	0
500211	1073904999	1	500009	0	0
500212	1073905014	1	500009	0	0
500213	1073905029	1	500009	0	0
500214	1073905044	1	500009	0	0
500215	1073905059	1	500009	0	0
500216	1073904944	1	500009	0	0
500217	1073904959	1	500009	0	0
500218	1073904974	1	500009	0	0
500219	1073904989	1	500009	0	0
500220	1073905004	1	500009	0	0
500221	1073905019	1	500009	0	0
500222	1073905034	1	500009	0	0
500223	1073905049	1	500009	0	0
500224	1073905064	1	500009	0	0
500225	1073904949	1	500009	0	0
500226	1073904964	1	500009	0	0
500227	1073904979	1	500009	0	0
500228	1073904994	1	500009	0	0
500229	1073905009	1	500009	0	0
500230	1073905024	1	500009	0	0
500231	1073905039	1	500009	0	0
500232	1073905054	1	500009	0	0
500233	1073905069	1	500009	0	0
500234	1073904940	1	500010	0	0
500235	1073904955	1	500010	0	0
500236	1073904970	1	500010	0	0
500237	1073904985	1	500010	0	0
500238	1073905000	1	500010	0	0
500239	1073905015	1	500010	0	0
500240	1073905030	1	500010	0	0
500241	1073905045	1	500010	0	0
500242	1073905060	1	500010	0	0
500243	1073904945	1	500010	0	0
500244	1073904960	1	500010	0	0
500245	1073904975	1	500010	0	0
500246	1073904990	1	500010	0	0
500247	1073905005	1	500010	0	0
500248	1073905020	1	500010	0	0
500249	1073905035	1	500010	0	0
500250	1073905050	1	500010	0	0
500251	1073905065	1	500010	0	0
500252	1073904950	1	500010	0	0
500253	1073904965	1	500010	0	0
500254	1073904980	1	500010	0	0
500255	1073904995	1	500010	0	0
500256	1073905010	1	500010	0	0
500257	1073905025	1	500010	0	0
500258	1073905040	1	500010	0	0
500259	1073905055	1	500010	0	0
500260	1073905070	1	500010	0	0
500261	1073904941	1	500011	0	0
500262	1073904956	1	500011	0	0
500263	1073904971	1	500011	0	0
500264	1073904986	1	500011	0	0
500265	1073905001	1	500011	0	0
500266	1073905016	1	500011	0	0
500267	1073905031	1	500011	0	0
500268	1073905046	1	500011	0	0
500269	1073905061	1	500011	0	0
500270	1073904946	1	500011	0	0
500271	1073904961	1	500011	0	0
500272	1073904976	1	500011	0	0
500273	1073904991	1	500011	0	0
500274	1073905006	1	500011	0	0
500275	1073905021	1	500011	0	0
500276	1073905036	1	500011	0	0
500277	1073905051	1	500011	0	0
500278	1073905066	1	500011	0	0
500279	1073904951	1	500011	0	0
500280	1073904966	1	500011	0	0
500281	1073904981	1	500011	0	0
500282	1073904996	1	500011	0	0
500283	1073905011	1	500011	0	0
500284	1073905026	1	500011	0	0
500285	1073905041	1	500011	0	0
500286	1073905056	1	500011	0	0
500287	1073905071	1	500011	0	0
500288	1073905072	1	500012	0	0
500289	1073905074	1	500012	0	0
500290	1073905076	1	500012	0	0
500291	1073905078	1	500012	0	0
500292	1073905081	1	500012	0	0
500293	1073905082	1	500012	0	0
500294	1073905084	1	500012	0	0
500295	1073905086	1	500012	0	0
500296	1073905088	1	500012	0	0
500297	1073905073	1	500013	0	0
500298	1073905075	1	500013	0	0
500299	1073905077	1	500013	0	0
500300	1073905079	1	500013	0	0
500301	1073905080	1	500013	0	0
500302	1073905083	1	500013	0	0
500303	1073905085	1	500013	0	0
500304	1073905087	1	500013	0	0
500305	1073905089	1	500013	0	0
500306	1073838179	1	500014	0	0
500307	1073838184	1	500014	0	0
500308	1073838189	1	500014	0	0
500309	1073838194	1	500014	0	0
500310	1073838199	1	500014	0	0
500311	1073838204	1	500014	0	0
500312	1073838209	1	500014	0	0
500313	1073838214	1	500014	0	0
500314	1073838219	1	500014	0	0
500315	1073838224	1	500014	0	0
500316	1073838229	1	500014	0	0
500317	1073838234	1	500014	0	0
500318	1073838239	1	500014	0	0
500319	1073838244	1	500014	0	0
500320	1073838249	1	500014	0	0
500321	1073838254	1	500014	0	0
500322	1073838259	1	500014	0	0
500323	1073838264	1	500014	0	0
500324	1073838269	1	500014	0	0
500325	1073838274	1	500014	0	0
500326	1073838279	1	500014	0	0
500327	1073838284	1	500014	0	0
500328	1073838289	1	500014	0	0
500329	1073838294	1	500014	0	0
500330	1073911437	1	500014	0	0
500331	1073911442	1	500014	0	0
500332	1073911447	1	500014	0	0
500333	1073838180	1	500015	0	0
500334	1073838185	1	500015	0	0
500335	1073838190	1	500015	0	0
500336	1073838195	1	500015	0	0
500337	1073838200	1	500015	0	0
500338	1073838205	1	500015	0	0
500339	1073838210	1	500015	0	0
500340	1073838215	1	500015	0	0
500341	1073838220	1	500015	0	0
500342	1073838225	1	500015	0	0
500343	1073838230	1	500015	0	0
500344	1073838235	1	500015	0	0
500345	1073838240	1	500015	0	0
500346	1073838245	1	500015	0	0
500347	1073838250	1	500015	0	0
500348	1073838255	1	500015	0	0
500349	1073838260	1	500015	0	0
500350	1073838265	1	500015	0	0
500351	1073838270	1	500015	0	0
500352	1073838275	1	500015	0	0
500353	1073838280	1	500015	0	0
500354	1073838285	1	500015	0	0
500355	1073838290	1	500015	0	0
500356	1073838295	1	500015	0	0
500357	1073911438	1	500015	0	0
500358	1073911443	1	500015	0	0
500359	1073911448	1	500015	0	0
500360	1073838181	1	500016	0	0
500361	1073838186	1	500016	0	0
500362	1073838191	1	500016	0	0
500363	1073838196	1	500016	0	0
500364	1073838201	1	500016	0	0
500365	1073838206	1	500016	0	0
500366	1073838211	1	500016	0	0
500367	1073838216	1	500016	0	0
500368	1073838221	1	500016	0	0
500369	1073838226	1	500016	0	0
500370	1073838231	1	500016	0	0
500371	1073838236	1	500016	0	0
500372	1073838241	1	500016	0	0
500373	1073838246	1	500016	0	0
500374	1073838251	1	500016	0	0
500375	1073838256	1	500016	0	0
500376	1073838261	1	500016	0	0
500377	1073838266	1	500016	0	0
500378	1073838271	1	500016	0	0
500379	1073838276	1	500016	0	0
500380	1073838281	1	500016	0	0
500381	1073838286	1	500016	0	0
500382	1073838291	1	500016	0	0
500383	1073838296	1	500016	0	0
500384	1073911439	1	500016	0	0
500385	1073911444	1	500016	0	0
500386	1073911449	1	500016	0	0
500387	1073838182	1	500017	0	0
500388	1073838187	1	500017	0	0
500389	1073838192	1	500017	0	0
500390	1073838197	1	500017	0	0
500391	1073838202	1	500017	0	0
500392	1073838207	1	500017	0	0
500393	1073838212	1	500017	0	0
500394	1073838217	1	500017	0	0
500395	1073838222	1	500017	0	0
500396	1073838227	1	500017	0	0
500397	1073838232	1	500017	0	0
500398	1073838237	1	500017	0	0
500399	1073838242	1	500017	0	0
500400	1073838247	1	500017	0	0
500401	1073838252	1	500017	0	0
500402	1073838257	1	500017	0	0
500403	1073838262	1	500017	0	0
500404	1073838267	1	500017	0	0
500405	1073838272	1	500017	0	0
500406	1073838277	1	500017	0	0
500407	1073838282	1	500017	0	0
500408	1073838287	1	500017	0	0
500409	1073838292	1	500017	0	0
500410	1073838297	1	500017	0	0
500411	1073911440	1	500017	0	0
500412	1073911445	1	500017	0	0
500413	1073911450	1	500017	0	0
500414	1073838183	1	500018	0	0
500415	1073838188	1	500018	0	0
500416	1073838193	1	500018	0	0
500417	1073838198	1	500018	0	0
500418	1073838203	1	500018	0	0
500419	1073838208	1	500018	0	0
500420	1073838213	1	500018	0	0
500421	1073838218	1	500018	0	0
500422	1073838223	1	500018	0	0
500423	1073838228	1	500018	0	0
500424	1073838233	1	500018	0	0
500425	1073838238	1	500018	0	0
500426	1073838243	1	500018	0	0
500427	1073838248	1	500018	0	0
500428	1073838253	1	500018	0	0
500429	1073838258	1	500018	0	0
500430	1073838263	1	500018	0	0
500431	1073838268	1	500018	0	0
500432	1073838273	1	500018	0	0
500433	1073838278	1	500018	0	0
500434	1073838283	1	500018	0	0
500435	1073838288	1	500018	0	0
500436	1073838293	1	500018	0	0
500437	1073838298	1	500018	0	0
500438	1073911441	1	500018	0	0
500439	1073911446	1	500018	0	0
500440	1073911451	1	500018	0	0
500441	1073838299	1	500019	0	0
500442	1073838301	1	500019	0	0
500443	1073838303	1	500019	0	0
500444	1073838305	1	500019	0	0
