ROWID	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_UpStateRatio|FLOAT	_ActionChangeValue|INTEGER	_FailResultDropItemTableID|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER
889193114	0.5	0.0	0	3	336605952	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193115	0.45	0.25	0	1	336605952	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193116	0.4	0.25	0	2	336605952	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193117	0.35	0.25	0	3	336605952	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193118	0.3	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193119	0.25	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193120	0.2	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193121	0.15	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193122	0.05	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193123	0.01	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193243	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193244	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193245	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193246	0.8	0.0	0	1	336605952	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193247	0.6	0.0	0	2	336605952	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193248	0.5	0.0	0	3	336605952	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193249	0.45	0.25	0	1	336605952	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193250	0.4	0.25	0	2	336605952	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193251	0.35	0.25	0	3	336605952	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193252	0.3	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193253	0.25	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193254	0.2	0.25	1	3	336605952	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193255	0.15	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193256	0.05	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193257	0.01	0.25	1	3	336605952	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889192794	1.0	0.0	0	0	336638208	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192795	1.0	0.0	0	0	336638208	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192796	1.0	0.0	0	0	336638208	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192797	0.8	0.0	0	1	336638208	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192798	0.6	0.0	0	2	336638208	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192799	0.5	0.0	0	3	336638208	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192800	0.45	0.25	0	1	336638208	3	336609536	1	0	0	0	0	0	0	0.25399077	1	0	7	7
889192801	0.4	0.25	0	2	336638208	3	336609536	1	0	0	0	0	0	0	0.30023724	1	0	7	7
889192802	0.35	0.25	0	3	336638208	3	336609536	1	0	0	0	0	0	0	0.35110834	1	0	7	7
889192803	0.3	0.25	1	3	336638208	4	336609536	2	0	0	0	0	0	0	0.40706658	2	0	11	11
889192804	0.25	0.25	1	3	336638208	4	336609536	2	0	0	0	0	0	0	0.47421646	2	0	11	11
889192805	0.2	0.25	1	3	336638208	4	336609536	2	0	0	0	0	0	0	0.55479634	2	0	11	11
889192806	0.15	0.25	1	3	336638208	5	336609536	3	0	0	0	0	0	0	0.65955013	3	0	11	11
889192807	0.05	0.25	1	3	336638208	5	336609536	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192808	0.01	0.25	1	3	336638208	5	336609536	3	0	0	0	0	0	0	1.0	3	0	0	0
889192809	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192810	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192811	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192812	0.8	0.0	0	1	336638464	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192813	0.6	0.0	0	2	336638464	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192814	0.5	0.0	0	3	336638464	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192815	0.45	0.25	0	1	336638464	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889192816	0.4	0.25	0	2	336638464	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889192817	0.35	0.25	0	3	336638464	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889192818	0.3	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889192819	0.25	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889192820	0.2	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889192821	0.15	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889192822	0.05	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192823	0.01	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889192824	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192825	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192826	1.0	0.0	0	0	336638464	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192827	0.8	0.0	0	1	336638464	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192828	0.6	0.0	0	2	336638464	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192829	0.5	0.0	0	3	336638464	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192830	0.45	0.25	0	1	336638464	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889192831	0.4	0.25	0	2	336638464	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889192832	0.35	0.25	0	3	336638464	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889192833	0.3	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889192834	0.25	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889192835	0.2	0.25	1	3	336638464	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889192836	0.15	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889192837	0.05	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192838	0.01	0.25	1	3	336638464	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193124	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193125	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193126	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193127	0.8	0.0	0	1	336638720	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193128	0.6	0.0	0	2	336638720	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193129	0.5	0.0	0	3	336638720	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193130	0.45	0.25	0	1	336638720	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193131	0.4	0.25	0	2	336638720	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193132	0.35	0.25	0	3	336638720	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193133	0.3	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193134	0.25	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193135	0.2	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193136	0.15	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193137	0.05	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193138	0.01	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193258	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193259	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193260	1.0	0.0	0	0	336638720	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193261	0.8	0.0	0	1	336638720	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193262	0.6	0.0	0	2	336638720	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193263	0.5	0.0	0	3	336638720	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193264	0.45	0.25	0	1	336638720	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193265	0.4	0.25	0	2	336638720	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193266	0.35	0.25	0	3	336638720	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193267	0.3	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193268	0.25	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193269	0.2	0.25	1	3	336638720	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193270	0.15	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193271	0.05	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193272	0.01	0.25	1	3	336638720	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193273	1.0	0.0	0	0	268439549	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193274	1.0	0.0	0	0	268439549	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193275	1.0	0.0	0	0	268439549	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193276	0.8	0.0	0	1	268439549	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193277	0.6	0.0	0	2	268439549	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193278	0.5	0.0	0	3	268439549	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193279	0.45	0.25	0	1	268439549	3	336609536	1	0	0	0	0	0	0	0.25399077	1	0	7	7
889193280	0.4	0.25	0	2	268439549	3	336609536	1	0	0	0	0	0	0	0.30023724	1	0	7	7
889193281	0.35	0.25	0	3	268439549	3	336609536	1	0	0	0	0	0	0	0.35110834	1	0	7	7
889193282	0.3	0.25	1	3	268439549	4	336609536	2	0	0	0	0	0	0	0.40706658	2	0	11	11
889193283	0.25	0.25	1	3	268439549	4	336609536	2	0	0	0	0	0	0	0.47421646	2	0	11	11
889193284	0.2	0.25	1	3	268439549	4	336609536	2	0	0	0	0	0	0	0.55479634	2	0	11	11
889193285	0.15	0.25	1	3	268439549	5	336609536	3	0	0	0	0	0	0	0.65955013	3	0	11	11
889193286	0.05	0.25	1	3	268439549	5	336609536	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193287	0.01	0.25	1	3	268439549	5	336609536	3	0	0	0	0	0	0	1.0	3	0	0	0
889193288	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193289	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193290	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193291	0.8	0.0	0	1	268439550	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193292	0.6	0.0	0	2	268439550	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193293	0.5	0.0	0	3	268439550	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193294	0.45	0.25	0	1	268439550	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889193295	0.4	0.25	0	2	268439550	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889193296	0.35	0.25	0	3	268439550	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889193297	0.3	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889193298	0.25	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889193299	0.2	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889193300	0.15	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889193301	0.05	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193302	0.01	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193303	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193304	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193305	1.0	0.0	0	0	268439550	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193306	0.8	0.0	0	1	268439550	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193307	0.6	0.0	0	2	268439550	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193308	0.5	0.0	0	3	268439550	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193309	0.45	0.25	0	1	268439550	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889193310	0.4	0.25	0	2	268439550	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889193311	0.35	0.25	0	3	268439550	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889193312	0.3	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889193313	0.25	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889193314	0.2	0.25	1	3	268439550	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889193315	0.15	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889193316	0.05	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193317	0.01	0.25	1	3	268439550	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193318	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193319	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193320	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193321	0.8	0.0	0	1	268439551	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193322	0.6	0.0	0	2	268439551	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193323	0.5	0.0	0	3	268439551	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193324	0.45	0.25	0	1	268439551	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193325	0.4	0.25	0	2	268439551	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193326	0.35	0.25	0	3	268439551	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193327	0.3	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193328	0.25	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193329	0.2	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193330	0.15	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193331	0.05	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193332	0.01	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193333	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193334	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193335	1.0	0.0	0	0	268439551	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193336	0.8	0.0	0	1	268439551	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193337	0.6	0.0	0	2	268439551	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193338	0.5	0.0	0	3	268439551	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193339	0.45	0.25	0	1	268439551	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193340	0.4	0.25	0	2	268439551	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193341	0.35	0.25	0	3	268439551	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193342	0.3	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193343	0.25	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193344	0.2	0.25	1	3	268439551	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193345	0.15	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193346	0.05	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193347	0.01	0.25	1	3	268439551	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889192839	0.33333334	0.0	0	0	336990720	1	336609792	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889192840	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889192841	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889192842	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.15176152	0	0	0	0
889192843	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889192844	0.33333334	0.0	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889192845	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.2682927	1	0	11	11
889192846	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.3116531	1	0	11	11
889192847	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.35772356	1	0	11	11
889192848	0.33333334	0.25	0	1	336990720	3	336609792	3	0	0	0	0	0	0	0.40650406	2	0	16	16
889192849	0.33333334	0.25	0	1	336990720	3	336609792	3	0	0	0	0	0	0	0.45799458	2	0	16	16
889192850	0.33333334	0.25	0	2	336990720	3	336609792	3	0	0	0	0	0	0	0.5121951	2	0	16	16
889192851	0.15	0.25	1	3	336990720	4	336609792	4	0	0	0	0	0	0	0.62059623	3	0	16	16
889192852	0.05	0.25	1	3	336990720	5	336609792	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889192853	0.01	0.25	1	3	336990720	6	336609792	6	0	0	0	0	0	0	1.0	3	0	0	0
889192854	0.33333334	0.0	0	0	336990720	1	336610048	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889192855	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889192856	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889192857	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.15176152	0	0	0	0
889192858	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889192859	0.33333334	0.0	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889192860	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.2682927	1	0	12	12
889192861	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.3116531	1	0	12	12
889192862	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.35772356	1	0	12	12
889192863	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.40650406	2	0	18	18
889192864	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.45799458	2	0	18	18
889192865	0.33333334	0.25	0	2	336990720	3	336610048	3	0	0	0	0	0	0	0.5121951	2	0	18	18
889192866	0.15	0.25	1	3	336990720	4	336610048	4	0	0	0	0	0	0	0.62059623	3	0	18	18
889192867	0.05	0.25	1	3	336990720	5	336610048	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889192868	0.01	0.25	1	3	336990720	6	336610048	6	0	0	0	0	0	0	1.0	3	0	0	0
889193348	0.33333334	0.0	0	0	336990720	1	336610048	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889193349	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889193350	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889193351	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.15176152	0	0	0	0
889193352	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889193353	0.33333334	0.0	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889193354	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.2682927	1	0	12	12
889193355	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.3116531	1	0	12	12
889193356	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.35772356	1	0	12	12
889193357	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.40650406	2	0	18	18
889193358	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.45799458	2	0	18	18
889193359	0.33333334	0.25	0	2	336990720	3	336610048	3	0	0	0	0	0	0	0.5121951	2	0	18	18
889193360	0.15	0.25	1	3	336990720	4	336610048	4	0	0	0	0	0	0	0.62059623	3	0	18	18
889193361	0.05	0.25	1	3	336990720	5	336610048	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889193362	0.01	0.25	1	3	336990720	6	336610048	6	0	0	0	0	0	0	1.0	3	0	0	0
889192869	0.33333334	0.0	0	0	336990720	1	336609792	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889192870	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889192871	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889192872	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.15176152	0	0	0	0
889192873	0.33333334	0.0	0	1	336990720	1	336609792	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889192874	0.33333334	0.0	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889192875	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.2682927	1	0	12	12
889192876	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.3116531	1	0	12	12
889192877	0.33333334	0.25	0	1	336990720	2	336609792	2	0	0	0	0	0	0	0.35772356	1	0	12	12
889192878	0.33333334	0.25	0	1	336990720	3	336609792	3	0	0	0	0	0	0	0.40650406	2	0	18	18
889192879	0.33333334	0.25	0	1	336990720	3	336609792	3	0	0	0	0	0	0	0.45799458	2	0	18	18
889192880	0.33333334	0.25	0	2	336990720	3	336609792	3	0	0	0	0	0	0	0.5121951	2	0	18	18
889192881	0.15	0.25	1	3	336990720	4	336609792	4	0	0	0	0	0	0	0.62059623	3	0	18	18
889192882	0.05	0.25	1	3	336990720	5	336609792	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889192883	0.01	0.25	1	3	336990720	6	336609792	6	0	0	0	0	0	0	1.0	3	0	0	0
889192884	0.33333334	0.0	0	0	336990720	1	336610048	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889192885	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889192886	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889192887	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.15176152	0	0	0	0
889192888	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.1897019	0	0	0	0
889192889	0.33333334	0.0	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.22764228	0	0	0	0
889192890	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.2682927	1	0	14	14
889192891	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.3116531	1	0	14	14
889192892	0.33333334	0.25	0	1	336990720	2	336610048	2	0	0	0	0	0	0	0.35772356	1	0	14	14
889192893	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.40650406	2	0	20	20
889192894	0.33333334	0.25	0	1	336990720	3	336610048	3	0	0	0	0	0	0	0.45799458	2	0	20	20
889192895	0.33333334	0.25	0	2	336990720	3	336610048	3	0	0	0	0	0	0	0.5121951	2	0	20	20
889192896	0.15	0.25	1	3	336990720	4	336610048	4	0	0	0	0	0	0	0.62059623	3	0	20	20
889192897	0.05	0.25	1	3	336990720	5	336610048	5	0	0	0	0	0	0	0.7831978	3	0	0	0
889192898	0.01	0.25	1	3	336990720	6	336610048	6	0	0	0	0	0	0	1.0	3	0	0	0
889193363	0.33333334	0.0	0	0	336990720	1	336610048	1	0	0	0	0	0	0	0.03794038	0	0	0	0
889193364	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.07588076	0	0	0	0
889193365	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.11382114	0	0	0	0
889193366	0.33333334	0.0	0	1	336990720	1	336610048	1	0	0	0	0	0	0	0.15176152	0	0	0	0
