ROWID	_Activate|INTEGER	_TitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameID|INTEGER	_SubTitleNameIDParam|TEXT	_NpcIconID|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_CounterParam|INTEGER	_CounterOperator|INTEGER	_AchieveCheckType|BOOLEAN	_GuildMissionGrade|INTEGER	_GuildMissionRatio|INTEGER	_StartRewardItemID1|INTEGER	_StartRewardItemAmount1|INTEGER	_StartRewardItemID2|INTEGER	_StartRewardItemAmount2|INTEGER	_StartRewardItemID3|INTEGER	_StartRewardItemAmount3|INTEGER	_StartRewardItemID4|INTEGER	_StartRewardItemAmount4|INTEGER	_StartRewardItemID5|INTEGER	_StartRewardItemAmount5|INTEGER	_EndRewardItemID1|INTEGER	_EndRewardItemAmount1|INTEGER	_EndRewardItemID2|INTEGER	_EndRewardItemAmount2|INTEGER	_EndRewardItemID3|INTEGER	_EndRewardItemAmount3|INTEGER	_EndRewardItemID4|INTEGER	_EndRewardItemAmount4|INTEGER	_EndRewardItemID5|INTEGER	_EndRewardItemAmount5|INTEGER	_IsAchieveNotice|INTEGER	_IsAchieveGuildNotice|INTEGER	_AchieveIcon|INTEGER	_ListSort|INTEGER	_StartTime|TEXT	_EndTime|TEXT
940	1	1000156393	{1000019985},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
941	1	1000156393	{1000024924},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
942	1	1000156393	{1000029592},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
943	1	1000156393	{1000044652},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
944	1	1000156393	{1000037948},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
945	1	1000156393	{1000037851},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
946	1	1000156393	{1000024249},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
947	1	1000156393	{1000044653},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
948	1	1000156393	{1000037963},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
949	1	1000156393	{1000044654},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
950	1	1000156393	{1000019985},{7302},{1000160436}	1000161508	{89},{1000000366},{1000090372},{1000019986}	82	106	10	11	0	13	268456676	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	40	201910020900	210012300900
951	1	1000156393	{1000024924},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
952	1	1000156393	{1000029592},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
953	1	1000156393	{1000044652},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
954	1	1000156393	{1000037948},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
955	1	1000156393	{1000037851},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
956	1	1000156393	{1000024249},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
957	1	1000156393	{1000044653},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
958	1	1000156393	{1000037963},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
959	1	1000156393	{1000044654},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
960	1	1000156393	{1000019985},{7302},{1000160438}	1000161508	{89},{1000000465},{1000159661},{1000019986}	84	106	10	322	0	13	268456678	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	41	201910020900	210012300900
961	1	1000156393	{1000024924},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
962	1	1000156393	{1000029592},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
963	1	1000156393	{1000044652},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
964	1	1000156393	{1000037948},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
965	1	1000156393	{1000037851},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1367	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
966	1	1000156393	{1000024249},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
967	1	1000156393	{1000044653},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
968	1	1000156393	{1000037963},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
969	1	1000156393	{1000044654},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
970	1	1000156393	{1000019985},{7302},{1000160440}	1000161508	{1000000828},{1000058291},{1000127394},{1000019986}	105	106	10	359	0	13	268477154	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1367	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	42	201910020900	210012300900
971	1	1000156393	{1000024924},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
972	1	1000156393	{1000029592},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
973	1	1000156393	{1000044652},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
974	1	1000156393	{1000037948},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
975	1	1000156393	{1000037851},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
976	1	1000156393	{1000024249},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
977	1	1000156393	{1000044653},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
978	1	1000156393	{1000037963},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
979	1	1000156393	{1000044654},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
980	1	1000156393	{1000019985},{7302},{1000160441}	1000161508	{2404},{1000053383},{1000127883},{1000019986}	85	106	10	356	0	13	348280450	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	43	201910020900	210012300900
981	1	1000156393	{1000024924},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
982	1	1000156393	{1000029592},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
983	1	1000156393	{1000044652},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
984	1	1000156393	{1000037948},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
985	1	1000156393	{1000037851},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
986	1	1000156393	{1000024249},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
987	1	1000156393	{1000044653},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
988	1	1000156393	{1000037963},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
989	1	1000156393	{1000044654},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
990	1	1000156393	{1000019985},{7302},{1000160443}	1000161508	{1000000828},{1000000460},{1000127396},{1000019986}	87	106	10	324	0	13	268477156	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	44	201910020900	210012300900
991	1	1000156393	{1000024924},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	11	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
992	1	1000156393	{1000029592},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	12	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
993	1	1000156393	{1000044652},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	13	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
994	1	1000156393	{1000037948},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	14	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
995	1	1000156393	{1000037851},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	15	1055	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
996	1	1000156393	{1000024249},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	16	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
997	1	1000156393	{1000044653},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	17	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
998	1	1000156393	{1000037963},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	18	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
999	1	1000156393	{1000044654},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	19	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
1000	1	1000156393	{1000019985},{7302},{1000160445}	1000161508	{1000000828},{1000075252},{1000127398},{1000019986}	88	106	10	996	0	13	268477158	0	125	40	0	0	0	0	0	0	0	85	0	false	20	1055	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	45	201910020900	210012300900
1001	1	1000156393	{1000024924},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	11	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1002	1	1000156393	{1000029592},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	12	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1003	1	1000156393	{1000044652},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	13	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1004	1	1000156393	{1000037948},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	14	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1005	1	1000156393	{1000037851},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	15	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1006	1	1000156393	{1000024249},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	16	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1007	1	1000156393	{1000044653},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	17	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1008	1	1000156393	{1000037963},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	18	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1009	1	1000156393	{1000044654},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	19	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1010	1	1000156393	{1000019985},{1000159658},{1000160448}	1000161508	{90},{1000000462},{1000084866},{1000019997}	91	106	10	321	0	13	268456763	0	125	150	0	0	0	0	0	0	0	85	0	false	20	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	46	201910020900	210012300900
1011	1	1000156393	{1000024924},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	11	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1012	1	1000156393	{1000029592},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	12	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1013	1	1000156393	{1000044652},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	13	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1014	1	1000156393	{1000037948},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	14	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1015	1	1000156393	{1000037851},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	15	250	268487921	19	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1016	1	1000156393	{1000024249},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	16	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1017	1	1000156393	{1000044653},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	17	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1018	1	1000156393	{1000037963},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	18	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
1019	1	1000156393	{1000044654},{1000159658},{1000160449}	1000161508	{90},{1000161304},{1000084867},{1000019997}	92	106	10	341	0	13	268456764	0	125	150	0	0	0	0	0	0	0	85	0	false	19	250	268487921	20	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	47	201910020900	210012300900
