ROWID	_ItemID|INTEGER	_CompoundTableIndex1|INTEGER	_CompoundTableIndex2|INTEGER	_CompoundTableIndex3|INTEGER	_CompoundTableIndex4|INTEGER	_CompoundTableIndex5|INTEGER	_CompoundTableIndex6|INTEGER	_CompoundTableIndex7|INTEGER	_CompoundTableIndex8|INTEGER	_CompoundTableIndex9|INTEGER	_CompoundTableIndex10|INTEGER
268483304	268483304	268482313	268482314	0	0	0	0	0	0	0	0
342170328	342170328	445475840	445475841	0	0	0	0	0	0	0	0
342138584	342138584	441412608	441412609	0	0	0	0	0	0	0	0
342201048	342201048	449408000	449408001	0	0	0	0	0	0	0	0
268483305	268483305	268482315	268482316	0	0	0	0	0	0	0	0
342164588	342164588	444741120	444741121	0	0	0	0	0	0	0	0
342132844	342132844	440677888	440677889	0	0	0	0	0	0	0	0
342197356	342197356	448935424	448935425	0	0	0	0	0	0	0	0
342169305	342169305	445344897	0	0	0	0	0	0	0	0	0
342137561	342137561	441281665	0	0	0	0	0	0	0	0	0
342201049	342201049	449408129	0	0	0	0	0	0	0	0	0
268483306	268483306	268482318	0	0	0	0	0	0	0	0	0
342169081	342169081	445316224	445316225	0	0	0	0	0	0	0	0
342137337	342137337	441252992	441252993	0	0	0	0	0	0	0	0
342200825	342200825	449379456	449379457	0	0	0	0	0	0	0	0
268483307	268483307	268482319	268482320	0	0	0	0	0	0	0	0
268481363	268481363	268481317	268481318	0	0	0	0	0	0	0	0
268483308	268483308	268482321	268482322	0	0	0	0	0	0	0	0
268442522	268442522	268442411	268442412	0	0	0	0	0	0	0	0
268442523	268442523	268442413	268442414	0	0	0	0	0	0	0	0
268442524	268442524	268442415	268442416	0	0	0	0	0	0	0	0
268483309	268483309	268482323	268482324	0	0	0	0	0	0	0	0
268469989	268469989	268469964	268469965	0	0	0	0	0	0	0	0
268483310	268483310	268482325	268482326	0	0	0	0	0	0	0	0
268457026	268457026	268456951	268456952	0	0	0	0	0	0	0	0
268457027	268457027	268456953	268456954	0	0	0	0	0	0	0	0
268457028	268457028	268456955	268456956	0	0	0	0	0	0	0	0
268483311	268483311	268482327	268482328	0	0	0	0	0	0	0	0
268449443	268449443	268449353	268449354	0	0	0	0	0	0	0	0
268449444	268449444	268449355	268449356	0	0	0	0	0	0	0	0
268449445	268449445	268449357	268449358	0	0	0	0	0	0	0	0
268483312	268483312	268482329	268482330	0	0	0	0	0	0	0	0
268448287	268448287	268448108	268448109	0	0	0	0	0	0	0	0
268448288	268448288	268448110	268448111	0	0	0	0	0	0	0	0
268448289	268448289	268448112	268448113	0	0	0	0	0	0	0	0
268448290	268448290	268448114	268448115	0	0	0	0	0	0	0	0
268448291	268448291	268448116	268448117	0	0	0	0	0	0	0	0
268448292	268448292	268448118	268448119	0	0	0	0	0	0	0	0
268483313	268483313	268482331	268482332	0	0	0	0	0	0	0	0
342164608	342164608	444743680	444743681	0	0	0	0	0	0	0	0
342131840	342131840	440549376	440549377	0	0	0	0	0	0	0	0
342197376	342197376	448937984	448937985	0	0	0	0	0	0	0	0
342167178	342167178	445072640	445072641	0	0	0	0	0	0	0	0
342135434	342135434	441009408	441009409	0	0	0	0	0	0	0	0
342198922	342198922	449135872	449135873	0	0	0	0	0	0	0	0
268483314	268483314	268482333	268482334	0	0	0	0	0	0	0	0
268489086	268489086	268489028	0	0	0	0	0	0	0	0	0
268483315	268483315	268482335	268482336	0	0	0	0	0	0	0	0
268483316	268483316	268482337	268482338	0	0	0	0	0	0	0	0
342167182	342167182	445073152	445073153	0	0	0	0	0	0	0	0
342135438	342135438	441009920	441009921	0	0	0	0	0	0	0	0
342198926	342198926	449136384	449136385	0	0	0	0	0	0	0	0
268483317	268483317	268482339	268482340	0	0	0	0	0	0	0	0
268483318	268483318	268482341	268482342	0	0	0	0	0	0	0	0
268483319	268483319	268482343	268482344	0	0	0	0	0	0	0	0
268463009	268463009	268462955	268462956	0	0	0	0	0	0	0	0
268463010	268463010	268462957	268462958	0	0	0	0	0	0	0	0
268463011	268463011	268462959	268462960	0	0	0	0	0	0	0	0
268448293	268448293	268448120	268448121	0	0	0	0	0	0	0	0
268448294	268448294	268448122	268448123	0	0	0	0	0	0	0	0
268448295	268448295	268448124	268448125	0	0	0	0	0	0	0	0
268470117	268470117	268470110	268470111	0	0	0	0	0	0	0	0
268483320	268483320	268482345	268482346	0	0	0	0	0	0	0	0
268448296	268448296	268448126	268448127	0	0	0	0	0	0	0	0
268448297	268448297	268448128	268448129	0	0	0	0	0	0	0	0
268448298	268448298	268448130	268448131	0	0	0	0	0	0	0	0
268454866	268454866	268454668	268454669	0	0	0	0	0	0	0	0
268454867	268454867	268454670	268454671	0	0	0	0	0	0	0	0
268454868	268454868	268454672	268454673	0	0	0	0	0	0	0	0
342170203	342170203	445459840	445459841	0	0	0	0	0	0	0	0
342138459	342138459	441396608	441396609	0	0	0	0	0	0	0	0
342200923	342200923	449392000	449392001	0	0	0	0	0	0	0	0
268483321	268483321	268482347	268482348	0	0	0	0	0	0	0	0
268442525	268442525	268442417	268442418	0	0	0	0	0	0	0	0
268442526	268442526	268442419	268442420	0	0	0	0	0	0	0	0
268442527	268442527	268442421	268442422	0	0	0	0	0	0	0	0
268483322	268483322	268482349	268482350	0	0	0	0	0	0	0	0
342166986	342166986	445048064	445048065	0	0	0	0	0	0	0	0
342135242	342135242	440984832	440984833	0	0	0	0	0	0	0	0
342198730	342198730	449111297	0	0	0	0	0	0	0	0	0
268483323	268483323	268482351	268482352	0	0	0	0	0	0	0	0
268483324	268483324	268482353	268482354	0	0	0	0	0	0	0	0
268483325	268483325	268482355	268482356	0	0	0	0	0	0	0	0
342164522	342164522	444732672	444732673	0	0	0	0	0	0	0	0
342131754	342131754	440538368	440538369	0	0	0	0	0	0	0	0
342197290	342197290	448926976	448926977	0	0	0	0	0	0	0	0
268454869	268454869	268454674	268454675	0	0	0	0	0	0	0	0
268454870	268454870	268454676	268454677	0	0	0	0	0	0	0	0
268454871	268454871	268454678	268454679	0	0	0	0	0	0	0	0
268483326	268483326	268482357	268482358	0	0	0	0	0	0	0	0
342168307	342168307	445217152	445217153	0	0	0	0	0	0	0	0
342136563	342136563	441153920	441153921	0	0	0	0	0	0	0	0
342200051	342200051	449280384	449280385	0	0	0	0	0	0	0	0
268483327	268483327	268482359	268482360	0	0	0	0	0	0	0	0
268442528	268442528	268442423	268442424	0	0	0	0	0	0	0	0
268442529	268442529	268442425	268442426	0	0	0	0	0	0	0	0
268442530	268442530	268442427	268442428	0	0	0	0	0	0	0	0
268483328	268483328	268482361	268482362	0	0	0	0	0	0	0	0
268481364	268481364	268481319	268481320	0	0	0	0	0	0	0	0
268483329	268483329	268482363	268482364	0	0	0	0	0	0	0	0
342165123	342165123	444809600	444809601	0	0	0	0	0	0	0	0
342133379	342133379	440746368	440746369	0	0	0	0	0	0	0	0
342197891	342197891	449003904	449003905	0	0	0	0	0	0	0	0
268483330	268483330	268482365	268482366	0	0	0	0	0	0	0	0
268454872	268454872	268454680	268454681	0	0	0	0	0	0	0	0
268454873	268454873	268454682	268454683	0	0	0	0	0	0	0	0
268454874	268454874	268454684	268454685	0	0	0	0	0	0	0	0
268483331	268483331	268482367	268482368	0	0	0	0	0	0	0	0
342166985	342166985	445047936	445047937	0	0	0	0	0	0	0	0
342135241	342135241	440984704	440984705	0	0	0	0	0	0	0	0
342198729	342198729	449111168	449111169	0	0	0	0	0	0	0	0
268483332	268483332	268482369	268482370	0	0	0	0	0	0	0	0
341902496	341902496	411173504	0	0	0	0	0	0	0	0	0
268444836	268444836	268444730	0	0	0	0	0	0	0	0	0
268451882	268451882	268451842	0	0	0	0	0	0	0	0	0
268463186	268463186	268463079	0	0	0	0	0	0	0	0	0
268467781	268467781	268467759	0	0	0	0	0	0	0	0	0
341903520	341903520	411304576	0	0	0	0	0	0	0	0	0
341904544	341904544	411435648	0	0	0	0	0	0	0	0	0
341905568	341905568	411566720	0	0	0	0	0	0	0	0	0
341906592	341906592	411697792	0	0	0	0	0	0	0	0	0
341907616	341907616	411828864	0	0	0	0	0	0	0	0	0
268440824	268440824	268437325	0	0	0	0	0	0	0	0	0
268440825	268440825	268439594	0	0	0	0	0	0	0	0	0
268444837	268444837	268444731	0	0	0	0	0	0	0	0	0
341869728	341869728	406979200	0	0	0	0	0	0	0	0	0
268444838	268444838	268444732	0	0	0	0	0	0	0	0	0
268444839	268444839	268444733	0	0	0	0	0	0	0	0	0
341870752	341870752	407110272	0	0	0	0	0	0	0	0	0
341871776	341871776	407241344	0	0	0	0	0	0	0	0	0
341872800	341872800	407372416	0	0	0	0	0	0	0	0	0
341873824	341873824	407503488	0	0	0	0	0	0	0	0	0
341874848	341874848	407634560	0	0	0	0	0	0	0	0	0
341875872	341875872	407765632	0	0	0	0	0	0	0	0	0
268440826	268440826	268437326	0	0	0	0	0	0	0	0	0
268440827	268440827	268439595	0	0	0	0	0	0	0	0	0
341935264	341935264	415367808	0	0	0	0	0	0	0	0	0
341936288	341936288	415498880	0	0	0	0	0	0	0	0	0
341937312	341937312	415629952	0	0	0	0	0	0	0	0	0
341938336	341938336	415761024	0	0	0	0	0	0	0	0	0
268440828	268440828	268437327	0	0	0	0	0	0	0	0	0
268444840	268444840	268444734	0	0	0	0	0	0	0	0	0
268451883	268451883	268450163	0	0	0	0	0	0	0	0	0
268463187	268463187	268463080	0	0	0	0	0	0	0	0	0
268466759	268466759	268466733	0	0	0	0	0	0	0	0	0
342164653	342164653	444749440	444749441	0	0	0	0	0	0	0	0
342131885	342131885	440555136	440555137	0	0	0	0	0	0	0	0
342197421	342197421	448943744	448943745	0	0	0	0	0	0	0	0
341902656	341902656	411174144	0	0	0	0	0	0	0	0	0
268444841	268444841	268444735	0	0	0	0	0	0	0	0	0
268451884	268451884	268451843	0	0	0	0	0	0	0	0	0
268463188	268463188	268463081	0	0	0	0	0	0	0	0	0
268467782	268467782	268467760	0	0	0	0	0	0	0	0	0
341903680	341903680	411305216	0	0	0	0	0	0	0	0	0
341904704	341904704	411436288	0	0	0	0	0	0	0	0	0
341905728	341905728	411567360	0	0	0	0	0	0	0	0	0
341906752	341906752	411698432	0	0	0	0	0	0	0	0	0
341907776	341907776	411829504	0	0	0	0	0	0	0	0	0
268440829	268440829	268437328	0	0	0	0	0	0	0	0	0
268440830	268440830	268439596	0	0	0	0	0	0	0	0	0
268444842	268444842	268444736	0	0	0	0	0	0	0	0	0
341869888	341869888	406979840	0	0	0	0	0	0	0	0	0
268444843	268444843	268444737	0	0	0	0	0	0	0	0	0
268444844	268444844	268444738	0	0	0	0	0	0	0	0	0
341870912	341870912	407110912	0	0	0	0	0	0	0	0	0
341871936	341871936	407241984	0	0	0	0	0	0	0	0	0
341872960	341872960	407373056	0	0	0	0	0	0	0	0	0
341873984	341873984	407504128	0	0	0	0	0	0	0	0	0
341875008	341875008	407635200	0	0	0	0	0	0	0	0	0
341876032	341876032	407766272	0	0	0	0	0	0	0	0	0
268440831	268440831	268437329	0	0	0	0	0	0	0	0	0
268440832	268440832	268439597	0	0	0	0	0	0	0	0	0
341935424	341935424	415368448	0	0	0	0	0	0	0	0	0
341936448	341936448	415499520	0	0	0	0	0	0	0	0	0
341937472	341937472	415630592	0	0	0	0	0	0	0	0	0
341938496	341938496	415761664	0	0	0	0	0	0	0	0	0
268440833	268440833	268437330	0	0	0	0	0	0	0	0	0
268444845	268444845	268444739	0	0	0	0	0	0	0	0	0
268451885	268451885	268450164	0	0	0	0	0	0	0	0	0
268463189	268463189	268463082	0	0	0	0	0	0	0	0	0
268466760	268466760	268466734	0	0	0	0	0	0	0	0	0
268442990	268442990	268442946	0	0	0	0	0	0	0	0	0
268444846	268444846	268444740	0	0	0	0	0	0	0	0	0
268451886	268451886	268451844	0	0	0	0	0	0	0	0	0
268463190	268463190	268463083	0	0	0	0	0	0	0	0	0
268466882	268466882	268466865	0	0	0	0	0	0	0	0	0
268481365	268481365	268481321	268481322	0	0	0	0	0	0	0	0
268483333	268483333	268482371	268482372	0	0	0	0	0	0	0	0
268457029	268457029	268456957	268456958	0	0	0	0	0	0	0	0
268457030	268457030	268456959	268456960	0	0	0	0	0	0	0	0
268457031	268457031	268456961	268456962	0	0	0	0	0	0	0	0
268483334	268483334	268482373	268482374	0	0	0	0	0	0	0	0
268462868	268462868	268462443	268462444	0	0	0	0	0	0	0	0
268462869	268462869	268462445	268462446	0	0	0	0	0	0	0	0
268462870	268462870	268462448	0	0	0	0	0	0	0	0	0
268483335	268483335	268482375	268482376	0	0	0	0	0	0	0	0
268442531	268442531	268442429	268442430	0	0	0	0	0	0	0	0
268442532	268442532	268442431	268442432	0	0	0	0	0	0	0	0
268442533	268442533	268442433	268442434	0	0	0	0	0	0	0	0
268483336	268483336	268482377	268482378	0	0	0	0	0	0	0	0
268442534	268442534	268442435	268442436	0	0	0	0	0	0	0	0
268442535	268442535	268442437	268442438	0	0	0	0	0	0	0	0
268442536	268442536	268442439	268442440	0	0	0	0	0	0	0	0
268483337	268483337	268482379	268482380	0	0	0	0	0	0	0	0
342164865	342164865	444776576	444776577	0	0	0	0	0	0	0	0
342133121	342133121	440713344	440713345	0	0	0	0	0	0	0	0
342197633	342197633	448970880	448970881	0	0	0	0	0	0	0	0
268483338	268483338	268482381	268482382	0	0	0	0	0	0	0	0
342164612	342164612	444744192	444744193	0	0	0	0	0	0	0	0
342131844	342131844	440549888	440549889	0	0	0	0	0	0	0	0
342197380	342197380	448938496	448938497	0	0	0	0	0	0	0	0
342167240	342167240	445080576	445080577	0	0	0	0	0	0	0	0
342135496	342135496	441017344	441017345	0	0	0	0	0	0	0	0
342198984	342198984	449143808	449143809	0	0	0	0	0	0	0	0
268483339	268483339	268482383	268482384	0	0	0	0	0	0	0	0
268441945	268441945	268441867	268441868	0	0	0	0	0	0	0	0
268441946	268441946	268441869	268441870	0	0	0	0	0	0	0	0
268441947	268441947	268441871	268441872	0	0	0	0	0	0	0	0
268483340	268483340	268482385	268482386	0	0	0	0	0	0	0	0
342169177	342169177	445328512	445328513	0	0	0	0	0	0	0	0
342137433	342137433	441265280	441265281	0	0	0	0	0	0	0	0
342200921	342200921	449391744	449391745	0	0	0	0	0	0	0	0
268483341	268483341	268482387	268482388	0	0	0	0	0	0	0	0
268441287	268441287	268441119	268441120	0	0	0	0	0	0	0	0
268441288	268441288	268441121	268441122	0	0	0	0	0	0	0	0
268441289	268441289	268441123	268441124	0	0	0	0	0	0	0	0
342167021	342167021	445052544	445052545	0	0	0	0	0	0	0	0
342135277	342135277	440989312	440989313	0	0	0	0	0	0	0	0
342198765	342198765	449115776	449115777	0	0	0	0	0	0	0	0
268483342	268483342	268482389	268482390	0	0	0	0	0	0	0	0
268465740	268465740	268465714	268465715	0	0	0	0	0	0	0	0
268465741	268465741	268465716	268465717	0	0	0	0	0	0	0	0
268483343	268483343	268482391	268482392	0	0	0	0	0	0	0	0
342168050	342168050	445184256	445184257	0	0	0	0	0	0	0	0
342136306	342136306	441121024	441121025	0	0	0	0	0	0	0	0
342199794	342199794	449247488	449247489	0	0	0	0	0	0	0	0
268483344	268483344	268482393	268482394	0	0	0	0	0	0	0	0
342164962	342164962	444788992	444788993	0	0	0	0	0	0	0	0
342133218	342133218	440725760	440725761	0	0	0	0	0	0	0	0
342197730	342197730	448983296	448983297	0	0	0	0	0	0	0	0
268483345	268483345	268482395	268482396	0	0	0	0	0	0	0	0
342164643	342164643	444748160	444748161	0	0	0	0	0	0	0	0
342131875	342131875	440553856	440553857	0	0	0	0	0	0	0	0
342197411	342197411	448942464	448942465	0	0	0	0	0	0	0	0
268490622	268490622	268490600	268490601	0	0	0	0	0	0	0	0
268441948	268441948	268441873	268441874	0	0	0	0	0	0	0	0
268441949	268441949	268441875	268441876	0	0	0	0	0	0	0	0
268441950	268441950	268441877	268441878	0	0	0	0	0	0	0	0
268483346	268483346	268482397	268482398	0	0	0	0	0	0	0	0
268449446	268449446	268449359	268449360	0	0	0	0	0	0	0	0
268449447	268449447	268449361	268449362	0	0	0	0	0	0	0	0
268449448	268449448	268449363	268449364	0	0	0	0	0	0	0	0
268483347	268483347	268482399	268482400	0	0	0	0	0	0	0	0
342167112	342167112	445064192	445064193	0	0	0	0	0	0	0	0
342135368	342135368	441000960	441000961	0	0	0	0	0	0	0	0
342198856	342198856	449127424	449127425	0	0	0	0	0	0	0	0
268483348	268483348	268482401	268482402	0	0	0	0	0	0	0	0
268454875	268454875	268454686	268454687	0	0	0	0	0	0	0	0
268454876	268454876	268454688	268454689	0	0	0	0	0	0	0	0
268454877	268454877	268454690	268454691	0	0	0	0	0	0	0	0
268483349	268483349	268482403	268482404	0	0	0	0	0	0	0	0
268435529	268435529	268435458	0	0	0	0	0	0	0	0	0
268435530	268435530	268435460	0	0	0	0	0	0	0	0	0
268435531	268435531	268435462	0	0	0	0	0	0	0	0	0
268483350	268483350	268482405	268482406	0	0	0	0	0	0	0	0
268477816	268477816	268477784	268477785	0	0	0	0	0	0	0	0
268483351	268483351	268482407	268482408	0	0	0	0	0	0	0	0
268489087	268489087	268489029	0	0	0	0	0	0	0	0	0
268454878	268454878	268454692	268454693	0	0	0	0	0	0	0	0
268454879	268454879	268454694	268454695	0	0	0	0	0	0	0	0
268454880	268454880	268454696	268454697	0	0	0	0	0	0	0	0
268483352	268483352	268482409	268482410	0	0	0	0	0	0	0	0
268454881	268454881	268454698	268454699	0	0	0	0	0	0	0	0
268454882	268454882	268454700	268454701	0	0	0	0	0	0	0	0
268454883	268454883	268454702	268454703	0	0	0	0	0	0	0	0
268483353	268483353	268482411	268482412	0	0	0	0	0	0	0	0
268454884	268454884	268454704	268454705	0	0	0	0	0	0	0	0
268454885	268454885	268454706	268454707	0	0	0	0	0	0	0	0
268454886	268454886	268454708	268454709	0	0	0	0	0	0	0	0
268483354	268483354	268482413	268482414	0	0	0	0	0	0	0	0
268448299	268448299	268448132	268448133	0	0	0	0	0	0	0	0
268448300	268448300	268448134	268448135	0	0	0	0	0	0	0	0
268448301	268448301	268448136	268448137	0	0	0	0	0	0	0	0
342167020	342167020	445052416	445052417	0	0	0	0	0	0	0	0
342135276	342135276	440989184	440989185	0	0	0	0	0	0	0	0
342198764	342198764	449115648	449115649	0	0	0	0	0	0	0	0
268483355	268483355	268482415	268482416	0	0	0	0	0	0	0	0
268441293	268441293	268441131	268441132	0	0	0	0	0	0	0	0
268441294	268441294	268441133	268441134	0	0	0	0	0	0	0	0
268441295	268441295	268441135	268441136	0	0	0	0	0	0	0	0
342165959	342165959	444916608	444916609	0	0	0	0	0	0	0	0
342165990	342165990	444920576	444920577	0	0	0	0	0	0	0	0
342134215	342134215	440853376	440853377	0	0	0	0	0	0	0	0
342134246	342134246	440857344	440857345	0	0	0	0	0	0	0	0
342197703	342197703	448979840	448979841	0	0	0	0	0	0	0	0
342197734	342197734	448983808	448983809	0	0	0	0	0	0	0	0
268483356	268483356	268482417	268482418	0	0	0	0	0	0	0	0
268483357	268483357	268482419	268482420	0	0	0	0	0	0	0	0
268441296	268441296	268441138	0	0	0	0	0	0	0	0	0
268441297	268441297	268441140	0	0	0	0	0	0	0	0	0
268441298	268441298	268441142	0	0	0	0	0	0	0	0	0
268441951	268441951	268441879	268441880	0	0	0	0	0	0	0	0
268441952	268441952	268441881	268441882	0	0	0	0	0	0	0	0
268441953	268441953	268441883	268441884	0	0	0	0	0	0	0	0
268483358	268483358	268482421	268482422	0	0	0	0	0	0	0	0
342167017	342167017	445052032	445052033	0	0	0	0	0	0	0	0
342135273	342135273	440988800	440988801	0	0	0	0	0	0	0	0
342198761	342198761	449115264	449115265	0	0	0	0	0	0	0	0
268483359	268483359	268482423	268482424	0	0	0	0	0	0	0	0
268441954	268441954	268441885	268441886	0	0	0	0	0	0	0	0
268441955	268441955	268441887	268441888	0	0	0	0	0	0	0	0
268441956	268441956	268441889	268441890	0	0	0	0	0	0	0	0
268483360	268483360	268482425	268482426	0	0	0	0	0	0	0	0
342164546	342164546	444735744	444735745	0	0	0	0	0	0	0	0
342131778	342131778	440541440	440541441	0	0	0	0	0	0	0	0
342197314	342197314	448930048	448930049	0	0	0	0	0	0	0	0
342164621	342164621	444745344	444745345	0	0	0	0	0	0	0	0
342132877	342132877	440682112	440682113	0	0	0	0	0	0	0	0
342197389	342197389	448939648	448939649	0	0	0	0	0	0	0	0
268483361	268483361	268482427	268482428	0	0	0	0	0	0	0	0
268483362	268483362	268482429	268482430	0	0	0	0	0	0	0	0
342164611	342164611	444744064	444744065	0	0	0	0	0	0	0	0
342131843	342131843	440549760	440549761	0	0	0	0	0	0	0	0
342197379	342197379	448938368	448938369	0	0	0	0	0	0	0	0
268441305	268441305	268441155	268441156	0	0	0	0	0	0	0	0
268441306	268441306	268441157	268441158	0	0	0	0	0	0	0	0
268441307	268441307	268441159	268441160	0	0	0	0	0	0	0	0
268483363	268483363	268482431	0	0	0	0	0	0	0	0	0
268483364	268483364	268482432	0	0	0	0	0	0	0	0	0
342164578	342164578	444739840	444739841	0	0	0	0	0	0	0	0
342131810	342131810	440545536	440545537	0	0	0	0	0	0	0	0
342197346	342197346	448934144	448934145	0	0	0	0	0	0	0	0
268441308	268441308	268441161	268441162	0	0	0	0	0	0	0	0
268441309	268441309	268441163	268441164	0	0	0	0	0	0	0	0
268441310	268441310	268441165	268441166	0	0	0	0	0	0	0	0
342166085	342166085	444932736	444932737	0	0	0	0	0	0	0	0
342134341	342134341	440869504	440869505	0	0	0	0	0	0	0	0
342197829	342197829	448995968	448995969	0	0	0	0	0	0	0	0
268483365	268483365	268482433	268482434	0	0	0	0	0	0	0	0
268454887	268454887	268454710	268454711	0	0	0	0	0	0	0	0
268454888	268454888	268454712	268454713	0	0	0	0	0	0	0	0
268454889	268454889	268454714	268454715	0	0	0	0	0	0	0	0
268483366	268483366	268482435	268482436	0	0	0	0	0	0	0	0
268436684	268436684	268436582	268436583	0	0	0	0	0	0	0	0
268436685	268436685	268436584	268436585	0	0	0	0	0	0	0	0
268436686	268436686	268436586	268436587	0	0	0	0	0	0	0	0
268483367	268483367	268482437	268482438	0	0	0	0	0	0	0	0
268442537	268442537	268442441	268442442	0	0	0	0	0	0	0	0
268442538	268442538	268442443	268442444	0	0	0	0	0	0	0	0
268442539	268442539	268442445	268442446	0	0	0	0	0	0	0	0
268483368	268483368	268482439	268482440	0	0	0	0	0	0	0	0
342166987	342166987	445048193	0	0	0	0	0	0	0	0	0
342135243	342135243	440984961	0	0	0	0	0	0	0	0	0
342198731	342198731	449111425	0	0	0	0	0	0	0	0	0
268483369	268483369	268483043	0	0	0	0	0	0	0	0	0
342166149	342166149	444940928	444940929	0	0	0	0	0	0	0	0
342134405	342134405	440877696	440877697	0	0	0	0	0	0	0	0
342197893	342197893	449004160	449004161	0	0	0	0	0	0	0	0
268483370	268483370	268482442	268482443	0	0	0	0	0	0	0	0
268469411	268469411	268469386	268469387	0	0	0	0	0	0	0	0
268483371	268483371	268482444	268482445	0	0	0	0	0	0	0	0
268465742	268465742	268465718	268464042	0	0	0	0	0	0	0	0
268464146	268464146	268464101	268464043	0	0	0	0	0	0	0	0
268483372	268483372	268482446	268482447	0	0	0	0	0	0	0	0
268457360	268457360	268457349	0	0	0	0	0	0	0	0	0
268457361	268457361	268457351	0	0	0	0	0	0	0	0	0
268457362	268457362	268457353	0	0	0	0	0	0	0	0	0
268483373	268483373	268482449	0	0	0	0	0	0	0	0	0
342166988	342166988	445048320	445048321	0	0	0	0	0	0	0	0
342135244	342135244	440985088	440985089	0	0	0	0	0	0	0	0
342198732	342198732	449111553	0	0	0	0	0	0	0	0	0
268483374	268483374	268482450	268482451	0	0	0	0	0	0	0	0
268483375	268483375	268482452	268482453	0	0	0	0	0	0	0	0
342165895	342165895	444908416	444908417	0	0	0	0	0	0	0	0
342134151	342134151	440845184	440845185	0	0	0	0	0	0	0	0
342197639	342197639	448971648	448971649	0	0	0	0	0	0	0	0
268483376	268483376	268482454	268482455	0	0	0	0	0	0	0	0
342164521	342164521	444732544	444732545	0	0	0	0	0	0	0	0
342131753	342131753	440538240	440538241	0	0	0	0	0	0	0	0
342197289	342197289	448926848	448926849	0	0	0	0	0	0	0	0
268484582	268484582	268484560	268484561	0	0	0	0	0	0	0	0
268449449	268449449	268449366	0	0	0	0	0	0	0	0	0
268449450	268449450	268449368	0	0	0	0	0	0	0	0	0
268449451	268449451	268449370	0	0	0	0	0	0	0	0	0
342166150	342166150	444941056	444941057	0	0	0	0	0	0	0	0
342134406	342134406	440877824	440877825	0	0	0	0	0	0	0	0
342197894	342197894	449004288	449004289	0	0	0	0	0	0	0	0
268483377	268483377	268482456	268482457	0	0	0	0	0	0	0	0
268448401	268448401	268448383	268448384	0	0	0	0	0	0	0	0
268448402	268448402	268448385	268448386	0	0	0	0	0	0	0	0
268448403	268448403	268448387	268448388	0	0	0	0	0	0	0	0
268483378	268483378	268482458	268482459	0	0	0	0	0	0	0	0
342168049	342168049	445184128	445184129	0	0	0	0	0	0	0	0
342136305	342136305	441120896	441120897	0	0	0	0	0	0	0	0
342199793	342199793	449247360	449247361	0	0	0	0	0	0	0	0
268483379	268483379	268482460	268482461	0	0	0	0	0	0	0	0
342164556	342164556	444737025	0	0	0	0	0	0	0	0	0
342132812	342132812	440673793	0	0	0	0	0	0	0	0	0
342197324	342197324	448931329	0	0	0	0	0	0	0	0	0
268449452	268449452	268449371	268449372	0	0	0	0	0	0	0	0
268449453	268449453	268449373	268449374	0	0	0	0	0	0	0	0
268449454	268449454	268449375	268449376	0	0	0	0	0	0	0	0
268483380	268483380	268482462	268482463	0	0	0	0	0	0	0	0
268489088	268489088	268489030	0	0	0	0	0	0	0	0	0
342169145	342169145	445324416	445324417	0	0	0	0	0	0	0	0
342137401	342137401	441261184	441261185	0	0	0	0	0	0	0	0
342200889	342200889	449387648	449387649	0	0	0	0	0	0	0	0
268483381	268483381	268482464	268482465	0	0	0	0	0	0	0	0
268489089	268489089	268489031	0	0	0	0	0	0	0	0	0
268436687	268436687	268436588	268436589	0	0	0	0	0	0	0	0
268436688	268436688	268436590	268436591	0	0	0	0	0	0	0	0
268436689	268436689	268436592	268436593	0	0	0	0	0	0	0	0
268483382	268483382	268482466	268482467	0	0	0	0	0	0	0	0
268483383	268483383	268482468	268482469	0	0	0	0	0	0	0	0
268483384	268483384	268482470	268482471	0	0	0	0	0	0	0	0
342170171	342170171	445455744	445455745	0	0	0	0	0	0	0	0
342138427	342138427	441392512	441392513	0	0	0	0	0	0	0	0
342200891	342200891	449387904	449387905	0	0	0	0	0	0	0	0
268483385	268483385	268482472	268482473	0	0	0	0	0	0	0	0
268436690	268436690	268436594	268436595	0	0	0	0	0	0	0	0
268436691	268436691	268436596	268436597	0	0	0	0	0	0	0	0
268436692	268436692	268436598	268436599	0	0	0	0	0	0	0	0
268483386	268483386	268482474	268482475	0	0	0	0	0	0	0	0
342167271	342167271	445084544	445084545	0	0	0	0	0	0	0	0
342135527	342135527	441021312	441021313	0	0	0	0	0	0	0	0
342199015	342199015	449147776	449147777	0	0	0	0	0	0	0	0
268483387	268483387	268482476	268482477	0	0	0	0	0	0	0	0
268436693	268436693	268436600	268436601	0	0	0	0	0	0	0	0
268436694	268436694	268436602	268436603	0	0	0	0	0	0	0	0
268436695	268436695	268436604	268436605	0	0	0	0	0	0	0	0
268483388	268483388	268482478	268482479	0	0	0	0	0	0	0	0
268477817	268477817	268477786	268477787	0	0	0	0	0	0	0	0
268483389	268483389	268482480	268482481	0	0	0	0	0	0	0	0
342167087	342167087	445060992	445060993	0	0	0	0	0	0	0	0
342135343	342135343	440997760	440997761	0	0	0	0	0	0	0	0
342198831	342198831	449124224	449124225	0	0	0	0	0	0	0	0
268483390	268483390	268482482	268482483	0	0	0	0	0	0	0	0
