ROWID	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT
6317232	25	9226.15400554622	8	277.870050049392	9	246.995600043904	11	2315.5837504116	0		0		0		0		0		0	
6317744	25	12891.8110540689	8	388.271015275486	9	345.129791355987	11	3235.59179396238	0		0		0		0		0		0	
6316736	25	6471.21752247651	8	194.897845382822	9	173.242529229175	15	2030.1858894044	0		0		0		0		0		0	
6317248	25	9226.15400554622	8	277.870050049392	9	246.995600043904	15	2894.4796880145	0		0		0		0		0		0	
6317760	25	12891.8110540689	8	388.271015275486	9	345.129791355987	15	4044.48974245298	0		0		0		0		0		0	
6316752	25	8628.29002996868	8	233.877414459386	9	207.89103507501	0		0		0		0		0		0		0	
6317264	25	12301.5386740616	8	333.444060059271	9	296.394720052685	0		0		0		0		0		0		0	
6317776	25	17189.0814054252	8	465.925218330583	9	414.155749627185	0		0		0		0		0		0		0	
6316768	25	6471.21752247651	8	194.897845382822	9	173.242529229175	26	4026.53534731872	0		0		0		0		0		0	
6317280	25	9226.15400554622	8	277.870050049392	9	246.995600043904	26	5740.71804789543	0		0		0		0		0		0	
6317792	25	12891.8110540689	8	388.271015275486	9	345.129791355987	26	8021.57132253174	0		0		0		0		0		0	
6316800	25	6471.21752247651	8	194.897845382822	9	173.242529229175	0	270.691451920586	0		0		0		0		0		0	
6317312	25	9226.15400554622	8	277.870050049392	9	246.995600043904	0	385.9306250686	0		0		0		0		0		0	
6317824	25	12891.8110540689	8	388.271015275486	9	345.129791355987	0	539.26529899373	0		0		0		0		0		0	
6316816	25	6471.21752247651	8	194.897845382822	9	173.242529229175	1	270.691451920586	0		0		0		0		0		0	
6317328	25	9226.15400554622	8	277.870050049392	9	246.995600043904	1	385.9306250686	0		0		0		0		0		0	
6317840	25	12891.8110540689	8	388.271015275486	9	345.129791355987	1	539.26529899373	0		0		0		0		0		0	
6316832	25	6471.21752247651	8	194.897845382822	9	173.242529229175	2	203.01858894044	0		0		0		0		0		0	
6317344	25	9226.15400554622	8	277.870050049392	9	246.995600043904	2	289.44796880145	0		0		0		0		0		0	
6317856	25	12891.8110540689	8	388.271015275486	9	345.129791355987	2	404.448974245298	0		0		0		0		0		0	
6316848	25	5392.68126873043	8	214.387629921104	9	190.566782152093	3	162.414871152352	0		0		0		0		0		0	
6317360	25	7688.46167128852	8	305.657055054331	9	271.695160048295	3	231.55837504116	0		0		0		0		0		0	
6317872	25	10743.1758783907	8	427.098116803034	9	379.642770491586	3	323.559179396238	0		0		0		0		0		0	
847249777	25	18604.8363375	8	933.889824	9	498.0745728	0		0		0		0		0		0		0	
847249778	25	18604.8363375	8	560.3338944	9	996.1491456	0		0		0		0		0		0		0	
847250274	25	18604.8363375	8	560.3338944	9	498.0745728	13	7004.17368	0		0		0		0		0		0	
847249779	25	18604.8363375	8	560.3338944	9	498.0745728	11	4669.44912	0		0		0		0		0		0	
847250275	25	18604.8363375	8	560.3338944	9	498.0745728	15	5836.8114	0		0		0		0		0		0	
847249780	25	24806.44845	8	672.40067328	9	597.68948736	0		0		0		0		0		0		0	
847249781	25	18604.8363375	8	560.3338944	9	498.0745728	26	11576.34261	0		0		0		0		0		0	
847249782	25	18604.8363375	8	560.3338944	9	498.0745728	0	778.24152	0		0		0		0		0		0	
847250276	25	18604.8363375	8	560.3338944	9	498.0745728	1	778.24152	0		0		0		0		0		0	
847249783	25	18604.8363375	8	560.3338944	9	498.0745728	2	583.68114	0		0		0		0		0		0	
847250277	25	15504.03028125	8	616.36728384	9	547.88203008	3	466.944912	0		0		0		0		0		0	
6308801	25	3004.93764823998	8	90.501651523463	9	80.4459124653004	3	75.4180429362192	0		0		0		0		0		0	
6317505	25	9226.15400554622	8	277.870050049392	9	246.995600043904	3	231.55837504116	0		0		0		0		0		0	
6317506	25	6150.76933703082	26	2870.35902394771	8	277.870050049392	9	246.995600043904	3	231.55837504116	0		0		0		0		0	
6317507	25	9226.15400554622	26	5740.71804789543	8	277.870050049392	9	246.995600043904	0		0		0		0		0		0	
6318017	25	12891.8110540689	8	388.271015275486	9	345.129791355987	3	323.559179396238	0		0		0		0		0		0	
6318018	25	8594.54070271258	26	4010.78566126587	8	388.271015275486	9	345.129791355987	3	323.559179396238	0		0		0		0		0	
6318019	25	12891.8110540689	26	8021.57132253174	8	388.271015275486	9	345.129791355987	0		0		0		0		0		0	
6318020	25	12891.8110540689	8	388.271015275486	9	345.129791355987	3	323.559179396238	0		0		0		0		0		0	
6318021	25	12891.8110540689	8	388.271015275486	9	345.129791355987	3	161.779589698119	2	202.224487122649	0		0		0		0		0	
6318022	25	12891.8110540689	26	8021.57132253174	8	388.271015275486	9	345.129791355987	0		0		0		0		0		0	
6325184	25	45260.8884	26	31682.62188	0	354.98736	0		0		0		0		0		0		0	
847249784	25	93024.1816875	26	65116.92718125	0	729.601425	0		0		0		0		0		0		0	
847251559	25	221299.632225	26	154909.7425575	0	1735.68339	0		0		0		0		0		0		0	
6325185	25	45260.8884	26	31682.62188	0	354.98736	0		0		0		0		0		0		0	
847249785	25	93024.1816875	26	65116.92718125	0	729.601425	0		0		0		0		0		0		0	
847251560	25	221299.632225	26	154909.7425575	0	1735.68339	0		0		0		0		0		0		0	
6325186	25	45260.8884	26	31682.62188	1	354.98736	0		0		0		0		0		0		0	
847249786	25	93024.1816875	26	65116.92718125	1	729.601425	0		0		0		0		0		0		0	
847251561	25	221299.632225	26	154909.7425575	1	1735.68339	0		0		0		0		0		0		0	
6325187	25	45260.8884	26	31682.62188	1	354.98736	0		0		0		0		0		0		0	
847249787	25	93024.1816875	26	65116.92718125	1	729.601425	0		0		0		0		0		0		0	
847251562	25	221299.632225	26	154909.7425575	1	1735.68339	0		0		0		0		0		0		0	
6325188	25	45260.8884	26	31682.62188	0	354.98736	0		0		0		0		0		0		0	
847249788	25	93024.1816875	26	65116.92718125	0	729.601425	0		0		0		0		0		0		0	
847251563	25	221299.632225	26	154909.7425575	0	1735.68339	0		0		0		0		0		0		0	
6325189	25	45260.8884	26	31682.62188	2	266.24052	0		0		0		0		0		0		0	
847249789	25	93024.1816875	26	65116.92718125	2	547.20106875	0		0		0		0		0		0		0	
847251564	25	221299.632225	26	154909.7425575	2	1301.7625425	0		0		0		0		0		0		0	
6325190	25	45260.8884	26	31682.62188	2	266.24052	0		0		0		0		0		0		0	
847249790	25	93024.1816875	26	65116.92718125	2	547.20106875	0		0		0		0		0		0		0	
847251565	25	221299.632225	26	154909.7425575	2	1301.7625425	0		0		0		0		0		0		0	
6325191	25	45260.8884	26	31682.62188	2	266.24052	0		0		0		0		0		0		0	
847249791	25	93024.1816875	26	65116.92718125	2	547.20106875	0		0		0		0		0		0		0	
847251566	25	221299.632225	26	154909.7425575	2	1301.7625425	0		0		0		0		0		0		0	
6325192	25	45260.8884	26	31682.62188	1	354.98736	0		0		0		0		0		0		0	
847249792	25	93024.1816875	26	65116.92718125	1	729.601425	0		0		0		0		0		0		0	
847251567	25	221299.632225	26	154909.7425575	1	1735.68339	0		0		0		0		0		0		0	
847251156	25	45260.8884	26	31682.62188	2	266.24052	0		0		0		0		0		0		0	
847251157	25	93024.1816875	26	65116.92718125	2	547.20106875	0		0		0		0		0		0		0	
847251568	25	221299.632225	26	154909.7425575	2	1301.7625425	0		0		0		0		0		0		0	
847254200	25	45260.8884	26	31682.62188	2	266.24052	0		0		0		0		0		0		0	
847254201	25	93024.1816875	26	65116.92718125	2	547.20106875	0		0		0		0		0		0		0	
847254202	25	221299.632225	26	154909.7425575	2	1301.7625425	0		0		0		0		0		0		0	
847254203	25	45260.8884	26	31682.62188	0	354.98736	0		0		0		0		0		0		0	
847254204	25	93024.1816875	26	65116.92718125	0	729.601425	0		0		0		0		0		0		0	
847254205	25	221299.632225	26	154909.7425575	0	1735.68339	0		0		0		0		0		0		0	
6295168	25	7448.54563680051	26	5213.98194576035	0		0		0		0		0		0		0		0	
6295680	25	9565.00888177227	26	6695.50621724059	0		0		0		0		0		0		0		0	
847252572	25	14505.8703385954	26	10154.1092370168	0		0		0		0		0		0		0		0	
847252573	25	21912.4469395291	26	15338.7128576704	0		0		0		0		0		0		0		0	
6295184	25	7448.54563680051	26	5213.98194576035	0		0		0		0		0		0		0		0	
6295696	25	9565.00888177227	26	6695.50621724059	0		0		0		0		0		0		0		0	
847252574	25	14505.8703385954	26	10154.1092370168	0		0		0		0		0		0		0		0	
847252575	25	21912.4469395291	26	15338.7128576704	0		0		0		0		0		0		0		0	
6295200	25	7448.54563680051	26	5213.98194576035	0		0		0		0		0		0		0		0	
6295712	25	9565.00888177227	26	6695.50621724059	0		0		0		0		0		0		0		0	
847252576	25	14505.8703385954	26	10154.1092370168	0		0		0		0		0		0		0		0	
847252577	25	21912.4469395291	26	15338.7128576704	0		0		0		0		0		0		0		0	
6295216	25	7448.54563680051	26	5213.98194576035	0		0		0		0		0		0		0		0	
6295728	25	9565.00888177227	26	6695.50621724059	0		0		0		0		0		0		0		0	
847252578	25	14505.8703385954	26	10154.1092370168	0		0		0		0		0		0		0		0	
847252579	25	21912.4469395291	26	15338.7128576704	0		0		0		0		0		0		0		0	
6295232	25	7448.54563680051	26	5213.98194576035	0		0		0		0		0		0		0		0	
6295744	25	9565.00888177227	26	6695.50621724059	0		0		0		0		0		0		0		0	
847252580	25	14505.8703385954	26	10154.1092370168	0		0		0		0		0		0		0		0	
847252581	25	21912.4469395291	26	15338.7128576704	0		0		0		0		0		0		0		0	
6303360	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303872	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252582	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252583	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303376	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303888	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252584	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252585	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303392	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303904	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252586	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252587	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303408	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303920	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252588	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252589	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303424	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303936	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252590	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252591	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303440	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303952	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252592	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252593	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6303456	25	9576.70153302922	26	6703.69107312045	0		0		0		0		0		0		0		0	
6303968	25	12297.8685622786	26	8608.50799359505	0		0		0		0		0		0		0		0	
847252594	25	18650.4047210513	26	13055.2833047359	0		0		0		0		0		0		0		0	
847252595	25	28173.1460651089	26	19721.2022455762	0		0		0		0		0		0		0		0	
6357504	25	941.490553837163	26	659.043387686014	0		0		0		0		0		0		0		0	
6358016	25	1165.69046231922	26	815.983323623457	0		0		0		0		0		0		0		0	
6358528	25	1450.38580033494	26	1015.27006023445	0		0		0		0		0		0		0		0	
6359040	25	2056.78314049476	26	1439.74819834633	0		0		0		0		0		0		0		0	
6359552	25	2926.94168888812	26	2048.85918222169	0		0		0		0		0		0		0		0	
6360064	25	4097.39944414117	26	2868.17961089882	0		0		0		0		0		0		0		0	
6360576	25	5320.38974057179	26	3724.27281840025	0		0		0		0		0		0		0		0	
6361088	25	6832.14920126591	26	4782.50444088614	0		0		0		0		0		0		0		0	
847252118	25	10361.3359561396	26	7252.93516929772	0		0		0		0		0		0		0		0	
847252119	25	15651.7478139494	26	10956.2234697646	0		0		0		0		0		0		0		0	
6365696	25	1210.4878549335	26	847.341498453447	0		0		0		0		0		0		0		0	
6366208	25	1498.74488012472	26	1049.1214160873	0		0		0		0		0		0		0		0	
6366720	25	1864.78174328777	26	1305.34722030144	0		0		0		0		0		0		0		0	
6367232	25	2644.43546635041	26	1851.10482644528	0		0		0		0		0		0		0		0	
6367744	25	3763.21074285616	26	2634.24751999931	0		0		0		0		0		0		0		0	
6368256	25	5268.08499961008	26	3687.65949972705	0		0		0		0		0		0		0		0	
6368768	25	6840.50109502087	26	4788.35076651461	0		0		0		0		0		0		0		0	
6369280	25	8784.19183019903	26	6148.93428113932	0		0		0		0		0		0		0		0	
847252120	25	13321.7176578938	26	9325.20236052564	0		0		0		0		0		0		0		0	
847252121	25	20123.6757607921	26	14086.5730325544	0		0		0		0		0		0		0		0	
6373888	25	2861.84537927617	26	2003.29176549332	0		0		0		0		0		0		0		0	
6374400	25	3998.28082945722	26	2798.79658062006	0		0		0		0		0		0		0		0	
6374912	25	5700.43497407861	26	3990.30448185502	0		0		0		0		0		0		0		0	
6375424	25	7965.2833204009	26	5575.69832428063	0		0		0		0		0		0		0		0	
6375936	25	10541.7161988562	26	7379.20133919931	0		0		0		0		0		0		0		0	
6376448	25	13481.4679852985	26	9437.02758970896	0		0		0		0		0		0		0		0	
847252122	25	21180.0957558506	26	14826.0670290954	0		0		0		0		0		0		0		0	
847252123	25	32071.7027860786	26	22450.191950255	0		0		0		0		0		0		0		0	
6382080	25	6163.06430712049	26	4314.14501498434	0		0		0		0		0		0		0		0	
6382592	25	8786.81333861545	26	6150.76933703082	0		0		0		0		0		0		0		0	
6383104	25	12277.9152895894	26	8594.54070271258	0		0		0		0		0		0		0		0	
6383616	25	24936.8639248065	26	17455.8047473645	0		0		0		0		0		0		0		0	
847252124	25	59323.4868105922	26	41526.4407674145	0		0		0		0		0		0		0		0	
6382087	25	6163.06430712049	26	4314.14501498434	0		0		0		0		0		0		0		0	
6382599	25	8786.81333861545	26	6150.76933703082	0		0		0		0		0		0		0		0	
6383111	25	12277.9152895894	26	8594.54070271258	0		0		0		0		0		0		0		0	
6383623	25	24936.8639248065	26	17455.8047473645	0		0		0		0		0		0		0		0	
847252125	25	59323.4868105922	26	41526.4407674145	0		0		0		0		0		0		0		0	
847250855	25	17718.89175	26	12403.224225	0		0		0		0		0		0		0		0	
847250925	25	36914.3578125	26	25840.05046875	0		0		0		0		0		0		0		0	
6382576	25	6163.06430712049	26	4314.14501498434	0		0		0		0		0		0		0		0	
6383088	25	8786.81333861545	26	6150.76933703082	0		0		0		0		0		0		0		0	
6383600	25	12277.9152895894	26	8594.54070271258	0		0		0		0		0		0		0		0	
6384112	25	24936.8639248065	26	17455.8047473645	0		0		0		0		0		0		0		0	
847251215	25	59323.4868105922	26	41526.4407674145	0		0		0		0		0		0		0		0	
847250278	25	17718.89175	26	12403.224225	0		0		0		0		0		0		0		0	
847250279	25	36914.3578125	26	25840.05046875	0		0		0		0		0		0		0		0	
847251569	25	87817.314375	26	61472.1200625	0		0		0		0		0		0		0		0	
6357632	25	706.117915377872	8	35.4443502621049	9	18.9036534731226	0		0		0		0		0		0		0	
6358144	25	874.267846739418	8	43.884817404959	9	23.4052359493115	0		0		0		0		0		0		0	
6358656	25	1087.7893502512	8	54.6027595420211	9	29.1214717557446	0		0		0		0		0		0		0	
6359168	25	1542.58735537107	8	77.4318358774497	9	41.2969791346399	0		0		0		0		0		0		0	
6359680	25	2195.20626666609	8	110.190745934612	9	58.7683978317929	0		0		0		0		0		0		0	
6360192	25	3073.04958310588	8	154.255037897079	9	82.269353545109	0		0		0		0		0		0		0	
6357648	25	706.117915377872	8	21.266610157263	9	37.8073069462453	0		0		0		0		0		0		0	
6358160	25	874.267846739418	8	26.3308904429754	9	46.810471898623	0		0		0		0		0		0		0	
6358672	25	1087.7893502512	8	32.7616557252127	9	58.2429435114892	0		0		0		0		0		0		0	
6359184	25	1542.58735537107	8	46.4591015264698	9	82.5939582692797	0		0		0		0		0		0		0	
6359696	25	2195.20626666609	8	66.114447560767	9	117.536795663586	0		0		0		0		0		0		0	
6360208	25	3073.04958310588	8	92.5530227382476	9	164.538707090218	0		0		0		0		0		0		0	
6357664	25	706.117915377872	8	21.266610157263	9	18.9036534731226	13	265.832626965787	0		0		0		0		0		0	
6358176	25	874.267846739418	8	26.3308904429754	9	23.4052359493115	13	329.136130537193	0		0		0		0		0		0	
6358688	25	1087.7893502512	8	32.7616557252127	9	29.1214717557446	13	409.520696565158	0		0		0		0		0		0	
6359200	25	1542.58735537107	8	46.4591015264698	9	41.2969791346399	13	580.738769080873	0		0		0		0		0		0	
6359712	25	2195.20626666609	8	66.114447560767	9	58.7683978317929	13	826.430594509588	0		0		0		0		0		0	
6360224	25	3073.04958310588	8	92.5530227382476	9	82.269353545109	13	1156.9127842281	0		0		0		0		0		0	
6357680	25	706.117915377872	8	21.266610157263	9	18.9036534731226	11	177.221751310525	0		0		0		0		0		0	
6358192	25	874.267846739418	8	26.3308904429754	9	23.4052359493115	11	219.424087024795	0		0		0		0		0		0	
6358704	25	1087.7893502512	8	32.7616557252127	9	29.1214717557446	11	273.013797710106	0		0		0		0		0		0	
6359216	25	1542.58735537107	8	46.4591015264698	9	41.2969791346399	11	387.159179387249	0		0		0		0		0		0	
6359728	25	2195.20626666609	8	66.114447560767	9	58.7683978317929	11	550.953729673059	0		0		0		0		0		0	
6360240	25	3073.04958310588	8	92.5530227382476	9	82.269353545109	11	771.275189485397	0		0		0		0		0		0	
6357696	25	706.117915377872	8	21.266610157263	9	18.9036534731226	15	221.527189138156	0		0		0		0		0		0	
6358208	25	874.267846739418	8	26.3308904429754	9	23.4052359493115	15	274.280108780994	0		0		0		0		0		0	
6358720	25	1087.7893502512	8	32.7616557252127	9	29.1214717557446	15	341.267247137632	0		0		0		0		0		0	
6359232	25	1542.58735537107	8	46.4591015264698	9	41.2969791346399	15	483.948974234061	0		0		0		0		0		0	
6359744	25	2195.20626666609	8	66.114447560767	9	58.7683978317929	15	688.692162091323	0		0		0		0		0		0	
6360256	25	3073.04958310588	8	92.5530227382476	9	82.269353545109	15	964.093986856746	0		0		0		0		0		0	
6365824	25	907.865891200121	8	45.5713074798492	9	24.3046973225863	0		0		0		0		0		0		0	
6366336	25	1124.05866009354	8	56.4233366635187	9	30.0924462205433	0		0		0		0		0		0		0	
6366848	25	1398.58630746583	8	70.2035479825986	9	37.4418922573859	0		0		0		0		0		0		0	
6367360	25	1983.3265997628	8	99.5552175567211	9	53.0961160302513	0		0		0		0		0		0		0	
6367872	25	2822.40805714212	8	141.673816201644	9	75.5593686408766	0		0		0		0		0		0		0	
6368384	25	3951.06374970756	8	198.327905867674	9	105.774883129426	0		0		0		0		0		0		0	
6365840	25	907.865891200121	8	27.3427844879095	9	48.6093946451725	0		0		0		0		0		0		0	
6366352	25	1124.05866009354	8	33.8540019981112	9	60.1848924410867	0		0		0		0		0		0		0	
6366864	25	1398.58630746583	8	42.1221287895591	9	74.8837845147718	0		0		0		0		0		0		0	
6367376	25	1983.3265997628	8	59.7331305340327	9	106.192232060503	0		0		0		0		0		0		0	
6367888	25	2822.40805714212	8	85.0042897209862	9	151.118737281753	0		0		0		0		0		0		0	
6368400	25	3951.06374970756	8	118.996743520604	9	211.549766258852	0		0		0		0		0		0		0	
6365856	25	907.865891200121	8	27.3427844879095	9	24.3046973225863	13	341.784806098869	0		0		0		0		0		0	
6366368	25	1124.05866009354	8	33.8540019981112	9	30.0924462205433	13	423.175024976391	0		0		0		0		0		0	
6366880	25	1398.58630746583	8	42.1221287895591	9	37.4418922573859	13	526.526609869489	0		0		0		0		0		0	
6367392	25	1983.3265997628	8	59.7331305340327	9	53.0961160302513	13	746.664131675408	0		0		0		0		0		0	
6367904	25	2822.40805714212	8	85.0042897209862	9	75.5593686408766	13	1062.55362151233	0		0		0		0		0		0	
6368416	25	3951.06374970756	8	118.996743520604	9	105.774883129426	13	1487.45929400755	0		0		0		0		0		0	
6365872	25	907.865891200121	8	27.3427844879095	9	24.3046973225863	11	227.856537399246	0		0		0		0		0		0	
6366384	25	1124.05866009354	8	33.8540019981112	9	30.0924462205433	11	282.116683317594	0		0		0		0		0		0	
6366896	25	1398.58630746583	8	42.1221287895591	9	37.4418922573859	11	351.017739912993	0		0		0		0		0		0	
6367408	25	1983.3265997628	8	59.7331305340327	9	53.0961160302513	11	497.776087783606	0		0		0		0		0		0	
6367920	25	2822.40805714212	8	85.0042897209862	9	75.5593686408766	11	708.369081008218	0		0		0		0		0		0	
6368432	25	3951.06374970756	8	118.996743520604	9	105.774883129426	11	991.639529338367	0		0		0		0		0		0	
6365888	25	907.865891200121	8	27.3427844879095	9	24.3046973225863	15	284.820671749058	0		0		0		0		0		0	
6366400	25	1124.05866009354	8	33.8540019981112	9	30.0924462205433	15	352.645854146992	0		0		0		0		0		0	
6366912	25	1398.58630746583	8	42.1221287895591	9	37.4418922573859	15	438.772174891241	0		0		0		0		0		0	
6367424	25	1983.3265997628	8	59.7331305340327	9	53.0961160302513	15	622.220109729507	0		0		0		0		0		0	
6367936	25	2822.40805714212	8	85.0042897209862	9	75.5593686408766	15	885.461351260273	0		0		0		0		0		0	
6368448	25	3951.06374970756	8	118.996743520604	9	105.774883129426	15	1239.54941167296	0		0		0		0		0		0	
6365904	25	1210.4878549335	8	32.8113413854914	9	29.1656367871035	0		0		0		0		0		0		0	
6366416	25	1498.74488012472	8	40.6248023977335	9	36.110935464652	0		0		0		0		0		0		0	
6366928	25	1864.78174328777	8	50.546554547471	9	44.9302707088631	0		0		0		0		0		0		0	
6367440	25	2644.43546635041	8	71.6797566408392	9	63.7153392363015	0		0		0		0		0		0		0	
6367952	25	3763.21074285616	8	102.005147665183	9	90.671242369052	0		0		0		0		0		0		0	
6368464	25	5268.08499961008	8	142.796092224725	9	126.929859755311	0		0		0		0		0		0		0	
6365920	25	907.865891200121	8	27.3427844879095	9	24.3046973225863	26	564.894332302298	0		0		0		0		0		0	
6366432	25	1124.05866009354	8	33.8540019981112	9	30.0924462205433	26	699.414277391534	0		0		0		0		0		0	
6366944	25	1398.58630746583	8	42.1221287895591	9	37.4418922573859	26	870.231480200961	0		0		0		0		0		0	
6367456	25	1983.3265997628	8	59.7331305340327	9	53.0961160302513	26	1234.06988429686	0		0		0		0		0		0	
6367968	25	2822.40805714212	8	85.0042897209862	9	75.5593686408766	26	1756.16501333287	0		0		0		0		0		0	
6368480	25	3951.06374970756	8	118.996743520604	9	105.774883129426	26	2458.4396664847	0		0		0		0		0		0	
6374016	25	2146.38403445713	8	107.740061337456	9	57.4613660466432	0		0		0		0		0		0		0	
6374528	25	2998.71062209292	8	150.523513579566	9	80.2792072424352	0		0		0		0		0		0		0	
6375040	25	4275.32623055895	8	214.604610788842	9	114.455792420716	0		0		0		0		0		0		0	
6375552	25	5973.96249030068	8	299.86948970921	9	159.930394511579	0		0		0		0		0		0		0	
6374032	25	2146.38403445713	8	64.6440368024736	9	114.922732093286	0		0		0		0		0		0		0	
6374544	25	2998.71062209292	8	90.3141081477396	9	160.55841448487	0		0		0		0		0		0		0	
6375056	25	4275.32623055895	8	128.762766473305	9	228.911584841431	0		0		0		0		0		0		0	
6375568	25	5973.96249030068	8	179.921693825526	9	319.860789023158	0		0		0		0		0		0		0	
6374048	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	13	808.05046003092	0		0		0		0		0		0	
6374560	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	13	1128.92635184674	0		0		0		0		0		0	
6375072	25	4275.32623055895	8	128.762766473305	9	114.455792420716	13	1609.53458091631	0		0		0		0		0		0	
6375584	25	5973.96249030068	8	179.921693825526	9	159.930394511579	13	2249.02117281908	0		0		0		0		0		0	
6374064	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	11	538.70030668728	0		0		0		0		0		0	
6374576	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	11	752.61756789783	0		0		0		0		0		0	
6375088	25	4275.32623055895	8	128.762766473305	9	114.455792420716	11	1073.02305394421	0		0		0		0		0		0	
6375600	25	5973.96249030068	8	179.921693825526	9	159.930394511579	11	1499.34744854605	0		0		0		0		0		0	
6374080	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	15	673.3753833591	0		0		0		0		0		0	
6374592	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	15	940.771959872287	0		0		0		0		0		0	
6375104	25	4275.32623055895	8	128.762766473305	9	114.455792420716	15	1341.27881743026	0		0		0		0		0		0	
6375616	25	5973.96249030068	8	179.921693825526	9	159.930394511579	15	1874.18431068257	0		0		0		0		0		0	
6374096	25	2861.84537927617	8	77.5728441629683	9	68.9536392559718	0		0		0		0		0		0		0	
6374608	25	3998.28082945722	8	108.376929777288	9	96.3350486909223	0		0		0		0		0		0		0	
6375120	25	5700.43497407861	8	154.515319767966	9	137.346950904859	0		0		0		0		0		0		0	
6375632	25	7965.2833204009	8	215.906032590632	9	191.916473413895	0		0		0		0		0		0		0	
6374112	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	26	1335.52784366221	0		0		0		0		0		0	
6374624	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	26	1865.86438708004	0		0		0		0		0		0	
6375136	25	4275.32623055895	8	128.762766473305	9	114.455792420716	26	2660.20298790335	0		0		0		0		0		0	
6375648	25	5973.96249030068	8	179.921693825526	9	159.930394511579	26	3717.13221618709	0		0		0		0		0		0	
6374144	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	0	89.78338444788	0		0		0		0		0		0	
6374656	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	0	125.436261316305	0		0		0		0		0		0	
6375168	25	4275.32623055895	8	128.762766473305	9	114.455792420716	0	178.837175657368	0		0		0		0		0		0	
6375680	25	5973.96249030068	8	179.921693825526	9	159.930394511579	0	249.891241424342	0		0		0		0		0		0	
6374160	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	1	89.78338444788	0		0		0		0		0		0	
6374672	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	1	125.436261316305	0		0		0		0		0		0	
6375184	25	4275.32623055895	8	128.762766473305	9	114.455792420716	1	178.837175657368	0		0		0		0		0		0	
6375696	25	5973.96249030068	8	179.921693825526	9	159.930394511579	1	249.891241424342	0		0		0		0		0		0	
6374176	25	2146.38403445713	8	64.6440368024736	9	57.4613660466432	2	67.33753833591	0		0		0		0		0		0	
6374688	25	2998.71062209292	8	90.3141081477396	9	80.2792072424352	2	94.0771959872287	0		0		0		0		0		0	
6375200	25	4275.32623055895	8	128.762766473305	9	114.455792420716	2	134.127881743026	0		0		0		0		0		0	
6375712	25	5973.96249030068	8	179.921693825526	9	159.930394511579	2	187.418431068257	0		0		0		0		0		0	
6374192	25	1788.65336204761	8	71.1084404827209	9	63.2075026513075	3	53.870030668728	0		0		0		0		0		0	
