ROWID	_Name|TEXT	_ClassID|INTEGER	_VisibleProb|FLOAT	_VisibleWeather|TEXT	_AniName|TEXT	_ActName|TEXT	_DefaultAction|TEXT	_IntersectionType|INTEGER	_Particle|INTEGER	_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_CullingRange|INTEGER	_IsStaticCollision|BOOLEAN	_SpecLevel|INTEGER	_IsCastLightmap|BOOLEAN	_IsLightmapInfluence|BOOLEAN	_IsIncludeNavMesh|BOOLEAN	_IsCastWater|BOOLEAN	_IsProjectileSkip|BOOLEAN	_IsMonsterAggro|BOOLEAN	_IsMonsterCardTypeSkip|INTEGER	_ForceShow|BOOLEAN
6989	RLP_A_ArenaZoneA_Fence02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6990	RLP_A_ArenaZoneA_Floor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6991	RLP_A_ArenaZoneA_SteelDoor01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6992	RLP_A_ArenaZoneA_SteelDoor02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6993	RLP_A_ArenaZoneB_Door_A.skn	1	1.0	All	RLP_A_ArenaZoneB_Door_A.ani	RLP_A_ArenaZoneB_Door_A.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
6994	RLP_A_ArenaZoneB_Door_B.skn	1	1.0	All	RLP_A_ArenaZoneB_Door_B.ani	RLP_A_ArenaZoneB_Door_B.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
6995	RLP_A_ArenaZoneB_Green01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6996	RLP_A_ArenaZoneB_Red01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6997	RLP_A_ArenaZoneC.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
6998	RLP_A_ArenaZoneGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7000	RLP_A_ArenaZoneHouse01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7001	RLP_A_ArenaZoneWay01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7002	RLP_A_ArenaZoneWay02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7003	RLP_A_ArenaZoneWay03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7004	RLP_A_ArenaZoneWay04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7005	RLP_A_ArenaZoneWay05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7006	RLP_A_ArenaZoneWayCeiling01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7007	RLP_A_ArenaZoneWayFloor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7008	RLP_A_ArenaZoneWayWall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7009	RLP_A_ArenaZoneWayWall02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7010	RLP_A_Background01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7011	RLP_A_Background02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7013	RLP_A_BreakWater_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7014	RLP_A_BreakWater_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7015	RLP_A_BreakWater_02_1.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7016	RLP_A_BreakWater_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7017	RLP_A_BreakWater_04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7018	RLP_A_BreakWater_05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7019	RLP_A_BreakWaterStair_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7020	RLP_A_BreakWaterStair_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7021	RLP_A_Bridge.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7022	RLP_A_Bridge_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7023	RLP_A_BridgeArbor.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7024	RLP_A_BridgeHandrail_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7025	RLP_A_BridgeHandrail_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7026	RLP_A_Flag01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7027	RLP_A_Flag02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7028	RLP_A_Flag03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7029	RLP_A_Flag04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7030	RLP_A_GardenGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7031	RLP_A_GardenGatePillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7032	RLP_A_GardenGatePillar02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7033	RLP_A_Horsehouse_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7034	RLP_A_Lamp01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7035	RLP_A_Lamp02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7036	RLP_A_Lamp03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7037	RLP_A_Lamp04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7038	RLP_A_Lamp05.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7039	RLP_A_LinkLamp_01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7040	RLP_A_LongWidthStair_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7041	RLP_A_NobleHouse_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7042	RLP_A_NobleHouse_01_1.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7043	RLP_A_NobleHouse_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7044	RLP_A_NobleHouse_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7045	RLP_A_OutsideWall_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7046	RLP_A_OutsideWall_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7047	RLP_A_OutsideWall_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7048	RLP_A_OutsideWall_04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7049	RLP_A_PalaceGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7050	RLP_A_PalaceGateBridge_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7051	RLP_A_PalaceGateWall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7052	RLP_A_PalaceGateWall02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7053	RLP_A_PortGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7054	RLP_A_RedLotusPalaceGate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7055	RLP_A_ShopCart_Chair.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7056	RLP_A_ShopCart01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7057	RLP_A_ShopCart02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7058	RLP_A_ShopCart03.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7059	RLP_A_ShopCart04.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7060	RLP_A_ShopCart05.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7061	RLP_A_ShopCartFood01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7062	RLP_A_ShopCartFood02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7063	RLP_A_ShopCartFood03.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7064	RLP_A_SignBoard01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7065	RLP_A_SignBoard02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7066	RLP_A_SignBoard03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7067	RLP_A_SignBoard04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7068	RLP_A_SignBoard05.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7069	RLP_A_SmallTree_01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7070	RLP_A_SmallTree_02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7071	RLP_A_SmallTree_03.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7072	RLP_A_SmallTree_04.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7073	RLP_A_StoneLantern.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7074	RLP_A_TownConnect01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7075	RLP_A_TownConnect02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7076	RLP_A_TownDoor_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7077	RLP_A_TownDoor_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7078	RLP_A_TownHouse01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7079	RLP_A_TownHouse02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7080	RLP_A_TownHouse03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7081	RLP_A_TownHouse04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7082	RLP_A_TownHouse05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7083	RLP_A_TownHouse06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7084	RLP_A_TownHouse07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7085	RLP_A_TownHouse08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7086	RLP_A_TownHouse09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7087	RLP_A_TownHouse10.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7088	RLP_A_TownHouse11.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7089	RLP_A_TreeGate_01.skn	1	1.0	All	RLP_A_TreeGate_01.ani	RLP_A_TreeGate_01.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
7090	RLP_A_WoodWay01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7091	RLP_A_WoodWharf_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7092	RLP_A_WoodWharf_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7093	RLP_A_WoodWharf_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7094	RLP_A_WoodWharf_04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7095	RLP_A_WoodWharfLamp_01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7096	RLP_N_BigTree01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7097	RLP_N_BigTree02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7098	RLP_N_BigTree03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7099	RLP_N_Flowerplant01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7100	RLP_N_Flowerplant02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7101	RLP_N_FlowerTree01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7102	RLP_N_FlowerTree02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7103	RLP_N_FlowerTree03.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7104	RLP_N_WillowTree01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7105	RLP_N_WillowTree02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7106	RLP_N_WillowTree02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7107	PVP_China_Mt_Rock07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7108	PVP_China_Rock05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7109	RLP_A_RedLotusPalaceGateFloor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7110	RLP_A_TownHouseFloor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7111	RLP_A_TownHouseFloor02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7112	Npc_Prop_Soilder_Oriental_Red_Die01.skn	1	1.0	All	Npc_Elite_Soilder.ani	Npc_Elite_Soilder_Red_dead_1.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7113	Npc_Prop_Soilder_Oriental_Red_Die02.skn	1	1.0	All	Npc_Elite_Soilder.ani	Npc_Elite_Soilder_Red_dead_2.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7114	Npc_Prop_Soilder_Oriental_Red_Die03.skn	1	1.0	All	Npc_Elite_Soilder.ani	Npc_Elite_Soilder_Red_Tired.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
7115	RLP_A_PalaceGateWall03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7116	RLP_A_PalaceGateWall04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7117	RLP_A_PalaceGateWall05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7118	RLP_A_PalaceGateWall06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7119	Co_N_CurveTreeC.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7120	Co_N_CurveTreeD.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7122	RLP_A_Blacksmith01.skn	1	1.0	All	RLP_A_Blacksmith01.ani	RLP_A_Blacksmith01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
7123	RLP_A_PalaceFountain_01.skn	1	1.0	All		RLP_A_PalaceFountain_01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
7124	RLP_A_GardenGazeboFloor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7125	RLP_A_GardenPurpleLotus01.skn	0	1.0	All		RLP_A_GardenPurpleLotus01.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7126		0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7127	RLP_A_GardenRedLotus02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7128	RLP_A_GardenRedLotus03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7129	RLP_A_GardenRedLotus04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7130	RLP_A_GardenRedLotus05.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7131	RLP_A_StoneStatue_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7133	RLP_A_RedLotusPalaceGate_Door.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7134	RLP_A_GardenGazebo01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7135	RLP_N_BigTree04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7136	RLP_A_Signlighting01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7137	RLP_A_Signlighting02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7138	RLP_A_Signlighting03.skn	1	1.0	All		RLP_A_Signlighting03.act	Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
7139	RLP_A_PalaceGateWall03_Broken.skn	2	1.0	All	RLP_A_PalaceGateWall03_Broken.ani	RLP_A_PalaceGateWall03_Broken.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
7140	Prop_Raptor_Chicken.skn	1	1.0	All	Raptor_Chicken.ani	Prop_Raptor_Chicken.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7141	RLP_A_VendorTable.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7142	RLP_A_CutsceneSwitch.skn	5	1.0	All	RLP_A_CutsceneSwitch.ani	RLP_A_CutsceneSwitch.act	Close	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
7143	EYE_Cave_Water_EKF_2.skn	1	1.0	All		EYE_Cave_Water_EKF_2.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7144	EYE_FXL_WO_Fire_M_01_R_Loop.skn	1	1.0	All		EYE_FXL_WO_Fire_M_01_R_Loop.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7145	RLP_A_GardenRedLotus01.skn	1	1.0	All	RLP_A_GardenRedLotus01.ani	RLP_A_GardenRedLotus01.act	Stand	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7147	RedLotusPalace_IntroSc_Ship.skn	1	1.0	All	RedLotusPalace_IntroSc_Ship.ani	RedLotusPalace_IntroSc_Ship.act	Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7148	Prop_MeteorFairyQueen_Pink.skn	1	1.0	All	MeteorFairyQueen.ani	Prop_MeteorFairyQueen_Pink_Garden.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7149	RLP_A_GardenBridge_Broken.skn	2	1.0	All	RLP_A_GardenBridge_Broken.ani	RLP_A_GardenBridge_Broken.act	Break_a	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7150	RLP_A_ArenaZoneWay06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7151	RLP_A_ArenaZoneWay07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7152	RLP_A_ArenaZoneWay08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7153	RLP_A_ArenaZoneWay09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7154	RLP_MazePathB_RoomB_a.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7155	RLP_MazePathB_RoomB_b.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7156	RLP_MazePathB_Stair_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7157	RLP_MazePathB_GateWall.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7158	RLP_MazePathB_Wall.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7159	RLP_MazePath_Window_a.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7160	RLP_MazePath_Window_b.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7161	RLP_MazePath_Window_c.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7162	RLP_MazePathA_RoomA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7163	RLP_MazePathA_RoomPillarA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7164	RLP_MazePathA_RoomWallA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7165	RLP_MazePathA_Wall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7166	RLP_MazePathA_Wall02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7167	RLP_MazePathA_Wall03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7168	RLP_MazePathA_Wall04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7169	RLP_MazePathA_Wall05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7170	RLP_MazePathA_Wall06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7171	RLP_MazePathA_Wall07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7172	RLP_MazePathA_Wall08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7173	RLP_MazePathA_Wall09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7174	RLP_MazePathA_Wall10.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7175	RLP_MazePathA_Wall11.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7176	RLP_MazePathA_WallTunnel01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7177	RLP_A_WallLamp_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7178	RLP_A_LabyrinthStatue_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
7179	RLP_MazePathB_Stair_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
7180	RLP_A_GardenCurtain01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
